fips,year,g,rel_year,ytilde,y0hat,tau_hat
1003,1977,1986.0,-9.0,-0.1627238092282779,-0.14646682092135327,-0.016256988306924625
1003,1978,1986.0,-8.0,-0.10889648910123562,-0.12279759844516595,0.013901109343930337
1003,1979,1986.0,-7.0,-0.06344307756055656,-0.06451576702884984,0.0010726894682932808
1003,1980,1986.0,-6.0,-0.05490386553346749,-0.027090973794845406,-0.027812891738622083
1003,1981,1986.0,-5.0,-0.043137250494935664,-0.027930090643498554,-0.01520715985143711
1003,1982,1986.0,-4.0,0.05089419139240192,0.033732592485067346,0.017161598907334576
1003,1983,1986.0,-3.0,0.11351814586249542,0.050012127250101346,0.06350601861239408
1003,1984,1986.0,-2.0,0.12836773531820622,0.15170707368353017,-0.023339338365323953
1003,1985,1986.0,-1.0,0.14032441934537676,0.1533491442825026,-0.013024724937125837
1003,1986,1986.0,0.0,0.18766280705958582,0.19840614090793116,-0.010743333848345332
1003,1987,1986.0,1.0,0.19242275110484108,0.22558849080911242,-0.033165739704271335
1003,1988,1986.0,2.0,0.18865780716539238,0.27480287561153793,-0.08614506844614556
1003,1989,1986.0,3.0,0.2191371096163781,0.2886420676041488,-0.06950495798777068
1003,1990,1986.0,4.0,0.2641619809752216,0.3365842726926259,-0.07242229171740433
1003,1991,1986.0,5.0,0.32153067240570987,0.3785078835110471,-0.05697721110533721
1003,1992,1986.0,6.0,0.3645017503196746,0.4093405814816035,-0.04483883116192894
1005,1977,1990.0,-13.0,-0.0022767655258482122,0.015416888671321512,-0.017693654197169725
1005,1978,1990.0,-12.0,0.05007723724502444,0.012355808077915009,0.03772142916710943
1005,1979,1990.0,-11.0,0.009824497955903233,0.004228348567424438,0.005596149388478795
1005,1980,1990.0,-10.0,-0.021694007761428047,0.0013568585117968686,-0.023050866273224915
1005,1981,1990.0,-9.0,-0.0013865834475463856,0.0032429268242922696,-0.004629510271838656
1005,1982,1990.0,-8.0,-0.054676790346688264,-0.0049807238176899585,-0.04969606652899831
1005,1983,1990.0,-7.0,-0.028225535377415234,-0.004214368654426313,-0.02401116672298892
1005,1984,1990.0,-6.0,0.0037850400966155107,-0.015274837887945942,0.019059877984561453
1005,1985,1990.0,-5.0,0.04457290716137585,-0.012130870303265836,0.05670377746464169
1005,1986,1990.0,-4.0,0.0067742403236144,-0.013195299936641574,0.019969540260255974
1005,1987,1990.0,-3.0,-0.03760550046583955,-0.01378925125729229,-0.023816249208547257
1005,1988,1990.0,-2.0,-0.025436160117028095,-0.01943424079460505,-0.0060019193224230445
1005,1989,1990.0,-1.0,-0.033920671739961605,-0.020055762922116343,-0.013864908817845262
1005,1990,1990.0,0.0,0.03438961325899115,-0.026647989451428395,0.06103760271041954
1005,1991,1990.0,1.0,0.07010283612495982,-0.03460494500375659,0.10470778112871641
1005,1992,1990.0,2.0,0.13644486011731427,-0.04091526931916698,0.17736012943648125
1013,1977,1990.0,-13.0,0.03111455545980668,0.02614506509488248,0.004969490364924202
1013,1978,1990.0,-12.0,0.05748358798737918,0.034089317636347254,0.023394270351031927
1013,1979,1990.0,-11.0,0.008731811851237836,0.06625433539358526,-0.05752252354234742
1013,1980,1990.0,-10.0,0.01931145752661667,0.03676449540528289,-0.01745303787866622
1013,1981,1990.0,-9.0,0.048805169696288786,-0.0014877622391404766,0.05029293193542926
1013,1982,1990.0,-8.0,-0.0020100485750633723,0.024526829671266438,-0.02653687824632981
1013,1983,1990.0,-7.0,-0.009489883624691053,-0.03135322762517584,0.021863344000484786
1013,1984,1990.0,-6.0,0.03995582003036979,-0.04189732361130222,0.08185314364167201
1013,1985,1990.0,-5.0,-0.19390247035194896,-0.1130416103773143,-0.08086085997463466
1013,1986,1990.0,-4.0,-0.1849898459951813,-0.19965554655577983,0.014665700560598516
1013,1987,1990.0,-3.0,-0.25466440185712447,-0.25293845233221773,-0.0017259495249067336
1013,1988,1990.0,-2.0,-0.26398048111708405,-0.2517957545349807,-0.012184726582103345
1013,1989,1990.0,-1.0,-0.267140623205127,-0.2721064192810724,0.004965796075945383
1013,1990,1990.0,0.0,-0.26456181632850484,-0.24764203612822894,-0.016919780200275902
1013,1991,1990.0,1.0,-0.2289526618098261,-0.17941846722247712,-0.04953419458734898
1013,1992,1990.0,2.0,0.019718473135259096,-0.11945179647839159,0.1391702696136507
1023,1977,Inf,-Inf,0.1051226972878716,0.0,0.1051226972878716
1023,1978,Inf,-Inf,-0.05318864901322584,0.0,-0.05318864901322584
1023,1979,Inf,-Inf,-0.056602542825377355,0.0,-0.056602542825377355
1023,1980,Inf,-Inf,-0.025730595837288206,0.0,-0.025730595837288206
1023,1981,Inf,-Inf,0.014953822127833583,0.0,0.014953822127833583
1023,1982,Inf,-Inf,-0.039445847937458645,0.0,-0.039445847937458645
1023,1983,Inf,-Inf,0.01686199984862391,0.0,0.01686199984862391
1023,1984,Inf,-Inf,0.015182462319985213,0.0,0.015182462319985213
1023,1985,Inf,-Inf,0.02284665402902597,0.0,0.02284665402902597
1023,1986,Inf,-Inf,0.1322512861116545,0.0,0.1322512861116545
1023,1987,Inf,-Inf,0.16633857554407072,0.0,0.16633857554407072
1023,1988,Inf,-Inf,0.15128904046307134,0.0,0.15128904046307134
1023,1989,Inf,-Inf,0.09412508316927859,0.0,0.09412508316927859
1023,1990,Inf,-Inf,0.18624894337036046,0.0,0.18624894337036046
1023,1991,Inf,-Inf,0.13245342482586953,0.0,0.13245342482586953
1023,1992,Inf,-Inf,-0.05042868074617601,0.0,-0.05042868074617601
1025,1977,1988.0,-11.0,0.012411353298860561,0.019100587928493513,-0.006689234629632952
1025,1978,1988.0,-10.0,0.027557966193633376,0.01720606568409807,0.010351900509535307
1025,1979,1988.0,-9.0,-0.010130925081828224,0.013775786528044754,-0.023906711609872976
1025,1980,1988.0,-8.0,0.020128585724201287,0.006660763414693351,0.013467822309507936
1025,1981,1988.0,-7.0,0.01802995495936255,0.0030081715694033496,0.015021783389959199
1025,1982,1988.0,-6.0,-0.027118166395769805,-0.0014064004676715561,-0.02571176592809825
1025,1983,1988.0,-5.0,0.0013945240321531216,-0.008718953760973277,0.010113477793126399
1025,1984,1988.0,-4.0,-0.003398484166946325,-0.021235482425960055,0.01783699825901373
1025,1985,1988.0,-3.0,-0.03887480856367542,-0.02839049141875408,-0.010484317144921342
1025,1986,1988.0,-2.0,-0.037845041662226464,-0.04196346587077143,0.0041184242085449685
1025,1987,1988.0,-1.0,-0.059208607254920054,-0.050252758214139825,-0.008955849040780228
1025,1988,1988.0,0.0,0.0032406090429404344,-0.05569819655644504,0.058938805599385476
1025,1989,1988.0,1.0,0.021804918935926842,-0.05925065956547985,0.08105557850140668
1025,1990,1988.0,2.0,0.010074954386129598,-0.062267753949203496,0.0723427083353331
1025,1991,1988.0,3.0,-0.04054553182510201,-0.06031838970097342,0.019772857875871408
1025,1992,1988.0,4.0,0.006768944570852753,-0.057925497819073975,0.06469444238992672
1035,1977,Inf,-Inf,-0.05956379874613926,0.0,-0.05956379874613926
1035,1978,Inf,-Inf,0.014310936774823091,0.0,0.014310936774823091
1035,1979,Inf,-Inf,0.04039123071937212,0.0,0.04039123071937212
1035,1980,Inf,-Inf,0.0618125253379711,0.0,0.0618125253379711
1035,1981,Inf,-Inf,0.03448076250870269,0.0,0.03448076250870269
1035,1982,Inf,-Inf,-0.05103052174875877,0.0,-0.05103052174875877
1035,1983,Inf,-Inf,0.005310225097753474,0.0,0.005310225097753474
1035,1984,Inf,-Inf,-0.015467739844175377,0.0,-0.015467739844175377
1035,1985,Inf,-Inf,-0.03024362009955439,0.0,-0.03024362009955439
1035,1986,Inf,-Inf,-0.08230752930779683,0.0,-0.08230752930779683
1035,1987,Inf,-Inf,-0.18902356210577054,0.0,-0.18902356210577054
1035,1988,Inf,-Inf,-0.16071815419565905,0.0,-0.16071815419565905
1035,1989,Inf,-Inf,-0.2200547851078225,0.0,-0.2200547851078225
1035,1990,Inf,-Inf,-0.36435315431207993,0.0,-0.36435315431207993
1035,1991,Inf,-Inf,-0.3894750332451915,0.0,-0.3894750332451915
1035,1992,Inf,-Inf,-0.18624282601197706,0.0,-0.18624282601197706
1039,1977,1987.0,-10.0,0.029626591000803337,0.020157935094662342,0.009468655906140995
