fips,year,g,rel_year,ytilde,y0hat,tau_hat
1003,1977,1986.0,-9.0,0.038776997133517455,-0.001396475361569927,0.04017347249508738
1003,1978,1986.0,-8.0,-0.06168476885381047,-0.0259034483518074,-0.03578132050200307
1003,1979,1986.0,-7.0,0.003057825736770603,-0.014852435521066342,0.017910261257836943
1003,1980,1986.0,-6.0,-0.034271290136497434,-0.011994068853213755,-0.02227722128328368
1003,1981,1986.0,-5.0,0.02372533559105694,0.012645039566592381,0.011080296024464559
1003,1982,1986.0,-4.0,0.04174015994837621,0.05854178354174566,-0.016801623593369452
1003,1983,1986.0,-3.0,-0.11424416632170953,-0.056041852262816376,-0.05820231405889315
1003,1984,1986.0,-2.0,0.015109813363876512,-0.049642779066586075,0.06475259243046258
1003,1985,1986.0,-1.0,0.08779009353841616,0.08864432157084946,-0.0008542280324333046
1003,1986,1986.0,0.0,0.1337054895384222,-0.41466748137020887,0.5483729709086311
1003,1987,1986.0,1.0,0.15652337253223525,-0.3553761068609236,0.5118994793931588
1003,1988,1986.0,2.0,-0.05952770269077501,-0.17687319073617172,0.11734548804539671
1003,1989,1986.0,3.0,0.01710248980353235,-0.025612652061671504,0.04271514186520385
1003,1990,1986.0,4.0,-0.02583797818485678,-0.3619987436366015,0.3361607654517447
1003,1991,1986.0,5.0,0.1517391423120804,-0.18927555749890548,0.34101469981098587
1003,1992,1986.0,6.0,0.29783759796992193,-0.7147023967747334,1.0125399947446554
1005,1977,1990.0,-13.0,-0.2221623945553448,-0.16699000391092947,-0.05517239064441534
1005,1978,1990.0,-12.0,-0.06778480909715245,-0.08271976408003684,0.014934954982884385
1005,1979,1990.0,-11.0,0.005746547989387452,-0.0997999761176439,0.10554652410703134
1005,1980,1990.0,-10.0,0.04169573370348001,0.008212370198029548,0.03348336350545046
1005,1981,1990.0,-9.0,0.04555221963103406,0.0430257505121359,0.0025264691188981656
1005,1982,1990.0,-8.0,-0.11264547519467616,-0.09620213665956576,-0.016443338535110402
1005,1983,1990.0,-7.0,-0.10482291361724183,0.037369113327199464,-0.1421920269444413
1005,1984,1990.0,-6.0,0.10399925853044412,0.09307059533937204,0.01092866319107208
1005,1985,1990.0,-5.0,0.31042183261007406,0.2640339786210797,0.046387853988994365
1005,1986,1990.0,-4.0,0.1299691044634299,0.25404298787006563,-0.12407388340663572
1005,1987,1990.0,-3.0,0.3251932770760728,0.17165254375206573,0.15354073332400708
1005,1988,1990.0,-2.0,0.2897689932972529,0.254438894874233,0.03533009842301993
1005,1989,1990.0,-1.0,0.23617421899283997,0.27661419671787907,-0.0404399777250391
1005,1990,1990.0,0.0,0.15585936075015105,0.13248993646771548,0.023369424282435575
1005,1991,1990.0,1.0,-0.059995657906402045,0.24893925054332203,-0.30893490844972404
1005,1992,1990.0,2.0,-0.31147160534723994,0.49614091451751124,-0.8076125198647512
1013,1977,1990.0,-13.0,0.05203271853317837,0.050179683619314616,0.001853034913863752
1013,1978,1990.0,-12.0,0.03230976756616055,0.008571047148325335,0.023738720417835216
1013,1979,1990.0,-11.0,-0.003180527813379186,-0.05858495356376624,0.05540442575038705
1013,1980,1990.0,-10.0,-0.054708049514596624,-0.08243338875105422,0.02772533923645759
1013,1981,1990.0,-9.0,-0.02031667488964306,-0.11157210260771634,0.09125542771807328
1013,1982,1990.0,-8.0,0.29787994939818674,0.09623513294084177,0.20164481645734497
1013,1983,1990.0,-7.0,-0.1106034421596096,0.06415807525692326,-0.17476151741653284
1013,1984,1990.0,-6.0,-0.15587954174456353,0.06279155126658194,-0.21867109301114546
1013,1985,1990.0,-5.0,-0.03753419937573366,-0.029345033815413885,-0.008189165560319771
1013,1986,1990.0,-4.0,0.017552004967401835,-0.03405846745168181,0.05161047241908365
1013,1987,1990.0,-3.0,0.1144356874161252,0.13637300466266036,-0.021937317246535165
1013,1988,1990.0,-2.0,0.2326706221151955,0.14431642253622623,0.08835419957896928
1013,1989,1990.0,-1.0,0.24678075014695278,0.1735183472889732,0.07326240285797958
1013,1990,1990.0,0.0,0.4644183224223335,0.15589892645664719,0.30851939596568634
1013,1991,1990.0,1.0,0.33783977671992105,0.05186226675510162,0.2859775099648194
1013,1992,1990.0,2.0,0.25738075040726205,-0.4091625406549981,0.6665432910622602
1023,1977,Inf,-Inf,-0.1374818264420643,0.0,-0.1374818264420643
1023,1978,Inf,-Inf,-0.2930427234313626,0.0,-0.2930427234313626
1023,1979,Inf,-Inf,-0.14082913463952185,0.0,-0.14082913463952185
1023,1980,Inf,-Inf,-0.16312117861753972,0.0,-0.16312117861753972
1023,1981,Inf,-Inf,-0.03574663021118507,0.0,-0.03574663021118507
1023,1982,Inf,-Inf,0.2670243918442443,0.0,0.2670243918442443
1023,1983,Inf,-Inf,0.4726753620770783,0.0,0.4726753620770783
1023,1984,Inf,-Inf,0.048210099272034235,0.0,0.048210099272034235
1023,1985,Inf,-Inf,-0.01768835985167616,0.0,-0.01768835985167616
1023,1986,Inf,-Inf,-0.3086047727850403,0.0,-0.3086047727850403
1023,1987,Inf,-Inf,0.08558981998098325,0.0,0.08558981998098325
1023,1988,Inf,-Inf,0.12944219778122257,0.0,0.12944219778122257
1023,1989,Inf,-Inf,0.32932525709775984,0.0,0.32932525709775984
1023,1990,Inf,-Inf,-0.17316580687915906,0.0,-0.17316580687915906
1023,1991,Inf,-Inf,-0.023979191502681907,0.0,-0.023979191502681907
1023,1992,Inf,-Inf,0.28703922298794016,0.0,0.28703922298794016
1025,1977,1988.0,-11.0,0.2570565428540892,0.32246071373696705,-0.06540417088287787
1025,1978,1988.0,-10.0,0.3433038972375311,0.24747630598947876,0.09582759124805232
1025,1979,1988.0,-9.0,0.09560716991158191,0.10194698261999789,-0.006339812708415979
1025,1980,1988.0,-8.0,0.1960951272198539,0.15233405553762883,0.04376107168222507
1025,1981,1988.0,-7.0,-0.06566900617747162,-0.053984511855301336,-0.011684494322170287
1025,1982,1988.0,-6.0,-0.1692999920282725,-0.23000679904948698,0.060706807021214476
1025,1983,1988.0,-5.0,-0.32659994507760803,-0.1758436722567333,-0.15075627282087473
1025,1984,1988.0,-4.0,-0.22490533384555178,-0.24911667957285738,0.0242113457273056
1025,1985,1988.0,-3.0,-0.10558846009414236,-0.1152662603985119,0.009677800304369544
1025,1986,1988.0,-2.0,-0.4831265282491666,-0.4642204362800167,-0.018906091969149885
1025,1987,1988.0,-1.0,-0.45770910706935286,-0.5042199951487832,0.04651088807943038
1025,1988,1988.0,0.0,0.05233045049133622,-0.28133729025483084,0.33366774074616706
1025,1989,1988.0,1.0,-0.10508774757145645,-0.18334910055739248,0.07826135298593603
1025,1990,1988.0,2.0,-0.1203862070541657,-0.6083477138850583,0.48796150683089257
1025,1991,1988.0,3.0,-0.041144094794628217,-0.5150345112256616,0.47389041643103336
1025,1992,1988.0,4.0,0.03617399848359337,-0.853966132956002,0.8901401314395954
1035,1977,Inf,-Inf,0.01545071465674841,0.0,0.01545071465674841
1035,1978,Inf,-Inf,-0.1247576717683394,0.0,-0.1247576717683394
1035,1979,Inf,-Inf,0.18866782348419076,0.0,0.18866782348419076
1035,1980,Inf,-Inf,0.15719606788498286,0.0,0.15719606788498286
1035,1981,Inf,-Inf,0.0459661833118572,0.0,0.0459661833118572
1035,1982,Inf,-Inf,-0.1067723392494333,0.0,-0.1067723392494333
1035,1983,Inf,-Inf,-0.037815019161149266,0.0,-0.037815019161149266
1035,1984,Inf,-Inf,-0.10444865616530308,0.0,-0.10444865616530308
1035,1985,Inf,-Inf,-0.033487102993553286,0.0,-0.033487102993553286
1035,1986,Inf,-Inf,-0.24879765324269787,0.0,-0.24879765324269787
1035,1987,Inf,-Inf,-0.3202195240818746,0.0,-0.3202195240818746
1035,1988,Inf,-Inf,-0.49678713556621457,0.0,-0.49678713556621457
1035,1989,Inf,-Inf,-0.830456418501047,0.0,-0.830456418501047
1035,1990,Inf,-Inf,-0.47250655199817615,0.0,-0.47250655199817615
1035,1991,Inf,-Inf,-0.6490077292853886,0.0,-0.6490077292853886
1035,1992,Inf,-Inf,0.4978735223497326,0.0,0.4978735223497326
1039,1977,1987.0,-10.0,-0.17037644322468637,-0.14484045718252775,-0.02553598604215862
1039,1978,1987.0,-9.0,-0.12693421895787438,-0.12971669206779318,0.002782473109918804
1039,1979,1987.0,-8.0,-0.04993440189279408,-0.07498847968617355,0.025054077793379467
1039,1980,1987.0,-7.0,-0.11251083662675132,-0.11058287403320359,-0.0019279625935477301
1039,1981,1987.0,-6.0,-0.01971045839382679,-0.008541698412072996,-0.011168759981753795
1039,1982,1987.0,-5.0,0.13994026249018265,0.17048488035382364,-0.030544617863640988
1039,1983,1987.0,-4.0,0.13071710504802603,0.09571213152377829,0.03500497352424774
1039,1984,1987.0,-3.0,0.15182362246005265,0.13351640499174308,0.018307217468309572
1039,1985,1987.0,-2.0,0.05698536909768226,0.06895674546999178,-0.011971376372309522
1039,1986,1987.0,-1.0,0.08646022507259765,0.10152417528689209,-0.015063950214294436
1039,1987,1987.0,0.0,0.29265556469921084,0.2003907186940696,0.09226484600514123
1039,1988,1987.0,1.0,-0.003214837660669545,0.13854063248823323,-0.14175547014890277
1039,1989,1987.0,2.0,0.12062523643580825,0.14159758320030552,-0.020972346764497274
1039,1990,1987.0,3.0,0.12024684950801934,0.25953571964238775,-0.13928887013436841
1039,1991,1987.0,4.0,0.06127327779270697,0.22266307300211993,-0.16138979520941296
1039,1992,1987.0,5.0,-0.029084256796061858,0.07893432624536219,-0.10801858304142405
1041,1977,Inf,-Inf,-0.06809582835460404,0.0,-0.06809582835460404
1041,1978,Inf,-Inf,-0.13815969547956186,0.0,-0.13815969547956186
1041,1979,Inf,-Inf,-0.015862507949381488,0.0,-0.015862507949381488
1041,1980,Inf,-Inf,-0.01770676266629856,0.0,-0.01770676266629856
1041,1981,Inf,-Inf,-0.31624128166455456,0.0,-0.31624128166455456
1041,1982,Inf,-Inf,0.12926808272467483,0.0,0.12926808272467483
1041,1983,Inf,-Inf,0.03244909464966916,0.0,0.03244909464966916
1041,1984,Inf,-Inf,0.26943693138805536,0.0,0.26943693138805536
1041,1985,Inf,-Inf,0.12491196735200472,0.0,0.12491196735200472
1041,1986,Inf,-Inf,0.4346363627300205,0.0,0.4346363627300205
1041,1987,Inf,-Inf,0.3705403462858934,0.0,0.3705403462858934
1041,1988,Inf,-Inf,0.3355826972414331,0.0,0.3355826972414331
1041,1989,Inf,-Inf,0.38978073316128103,0.0,0.38978073316128103
1041,1990,Inf,-Inf,0.7716958093196915,0.0,0.7716958093196915
1041,1991,Inf,-Inf,0.7150440001878495,0.0,0.7150440001878495
1041,1992,Inf,-Inf,0.790092019025721,0.0,0.790092019025721
1051,1977,1987.0,-10.0,-0.0806336188466279,-0.14034563108822276,0.059712012241594864
1051,1978,1987.0,-9.0,-0.15500604469074553,-0.09499736292037449,-0.06000868177037104
1051,1979,1987.0,-8.0,-0.08967898457723589,-0.04667192035184601,-0.04300706422538988
1051,1980,1987.0,-7.0,0.02977804238696713,-0.02815774678408291,0.05793578917105004
1051,1981,1987.0,-6.0,0.03223861005538087,0.04627442051115757,-0.014035810455776704
1051,1982,1987.0,-5.0,0.10144377270760074,0.031872113383169025,0.06957165932443171
1051,1983,1987.0,-4.0,0.03160707612307423,0.03855502760252395,-0.006947951479449724
1051,1984,1987.0,-3.0,-0.02116832345506925,0.07437792833218151,-0.09554625178725076
1051,1985,1987.0,-2.0,0.15141947029666092,0.11909312716128659,0.03232634313537433
1051,1986,1987.0,-1.0,0.1648424500523964,0.13274832699307482,0.03209412305932158
1051,1987,1987.0,0.0,0.3444657968343092,0.10395748249210776,0.24050831434220146
1051,1988,1987.0,1.0,0.489944380601659,0.09138957813095887,0.39855480247070013
1051,1989,1987.0,2.0,0.49764963479836677,0.0895992924310018,0.408050342367365
1051,1990,1987.0,3.0,0.5050617618854769,0.11816673115276341,0.3868950307327135
1051,1991,1987.0,4.0,0.531517870002995,0.16734087106775783,0.36417699893523714
1051,1992,1987.0,5.0,0.3385575284304867,0.31607856096932757,0.022478967461159127
1053,1977,1990.0,-13.0,-0.09090087658310075,-0.13511483996842796,0.04421396338532721
1053,1978,1990.0,-12.0,0.019481960503251017,-0.14361693338891438,0.1630988938921654
1053,1979,1990.0,-11.0,-0.04864989378435869,0.11295996493313434,-0.16160985871749303
1053,1980,1990.0,-10.0,-0.2988427432340659,-0.07207457406528543,-0.22676816916878045
1053,1981,1990.0,-9.0,-0.16416421586188168,0.12630170458921355,-0.2904659204510952
1053,1982,1990.0,-8.0,0.08768091083828722,0.2803957159893795,-0.1927148051510923
1053,1983,1990.0,-7.0,0.2107067473993114,0.02975463809094935,0.18095210930836203
1053,1984,1990.0,-6.0,0.1682713679682477,0.023385408666235737,0.14488595930201198
1053,1985,1990.0,-5.0,0.11641674275430791,-0.2219911013973795,0.3384078441516874
1053,1986,1990.0,-4.0,-0.006337732696817255,0.01140158649870517,-0.017739319195522425
1053,1987,1990.0,-3.0,0.15142841647278615,-0.010043016673927648,0.1614714331467138
1053,1988,1990.0,-2.0,-0.5764820119859042,-0.32054188612954193,-0.2559401258563623
1053,1989,1990.0,-1.0,-0.6884237548238366,-0.4457726248164265,-0.24265113000741007
1053,1990,1990.0,0.0,-0.7931814282198362,0.129616425968322,-0.9227978541881582
1053,1991,1990.0,1.0,-0.7312990734853679,0.031554991030643666,-0.7628540645160116
1053,1992,1990.0,2.0,-0.8534284076362768,0.40392812567742004,-1.257356533313697
1057,1977,1987.0,-10.0,0.005770033748615511,-0.006320348308758244,0.012090382057373755
1057,1978,1987.0,-9.0,-0.13614538458562198,-0.023153971632013583,-0.1129914129536084
1057,1979,1987.0,-8.0,0.038988390649937976,0.08972060796384126,-0.05073221731390329
1057,1980,1987.0,-7.0,0.12356442707295123,0.011385678816716037,0.1121787482562352
1057,1981,1987.0,-6.0,0.1021743162966251,0.07554052192583323,0.02663379437079187
1057,1982,1987.0,-5.0,-0.044121379991785226,0.08178316575643213,-0.12590454574821736
1057,1983,1987.0,-4.0,0.002202704252118437,-0.044678969947706565,0.046881674199825
1057,1984,1987.0,-3.0,0.14429119923433475,-0.06323432006881466,0.2075255193031494
1057,1985,1987.0,-2.0,-0.23672430667718558,-0.12104233250862234,-0.11568197416856324
1057,1986,1987.0,-1.0,-0.21939611016621985,-0.15211347684710866,-0.06728263331911119
1057,1987,1987.0,0.0,-0.027360511306116386,-0.1959812586728858,0.1686207473667694
1057,1988,1987.0,1.0,0.16018817590203316,-0.28031839523748914,0.4405065711395223
1057,1989,1987.0,2.0,0.21680178709773035,-0.3059977788526097,0.52279956595034
1057,1990,1987.0,3.0,0.05777593484317123,-0.1526627827942686,0.21043871763743982
1057,1991,1987.0,4.0,-0.08530104394861127,-0.1370010366768516,0.05169999272824033
1057,1992,1987.0,5.0,0.018614097255490236,-0.010976743718526848,0.029590840974017082
1061,1977,1987.0,-10.0,-0.13212820516700408,-0.10001063798395145,-0.03211756718305263
1061,1978,1987.0,-9.0,-0.056369391866161855,-0.058399625554597,0.0020302336884351416
1061,1979,1987.0,-8.0,-0.06803670259360128,-0.17824101495068445,0.11020431235708317
1061,1980,1987.0,-7.0,-0.15590129748237924,-0.0883759995263318,-0.06752529795604745
1061,1981,1987.0,-6.0,-0.14715589475519497,-0.10776478256796354,-0.03939111218723143
1061,1982,1987.0,-5.0,-0.05021426021177522,-0.00976776890813462,-0.0404464913036406
1061,1983,1987.0,-4.0,0.2211757068000484,0.13474310627558334,0.08643260052446505
1061,1984,1987.0,-3.0,0.1405796929262353,0.18858421370711886,-0.048004520780883575
1061,1985,1987.0,-2.0,0.24805035234983475,0.21923242470662593,0.028817927643208813
1061,1986,1987.0,-1.0,0.33269090733208007,0.3413888874504799,-0.00869798011839984
1061,1987,1987.0,0.0,0.23223775151458348,0.45594748469938173,-0.22370973318479825
1061,1988,1987.0,1.0,-0.007462212939466362,0.5142851050842097,-0.521747318023676
1061,1989,1987.0,2.0,-0.012075886664919544,0.5354168238370198,-0.5474927105019394
1061,1990,1987.0,3.0,-0.08905643497450821,0.4348510156021626,-0.5239074505766708
1061,1991,1987.0,4.0,-0.09224581767813067,0.37613318039937693,-0.4683789980775076
1061,1992,1987.0,5.0,-0.03916923881979972,0.18364934001965674,-0.22281857883945647
1067,1977,Inf,-Inf,0.37846054471924884,0.0,0.37846054471924884
1067,1978,Inf,-Inf,0.25529203321159066,0.0,0.25529203321159066
1067,1979,Inf,-Inf,0.14886006568153132,0.0,0.14886006568153132
1067,1980,Inf,-Inf,-0.19064759581446644,0.0,-0.19064759581446644
1067,1981,Inf,-Inf,-0.29102455073497246,0.0,-0.29102455073497246
1067,1982,Inf,-Inf,-0.6205392973761725,0.0,-0.6205392973761725
1067,1983,Inf,-Inf,0.2390203241774218,0.0,0.2390203241774218
1067,1984,Inf,-Inf,0.021501420083107625,0.0,0.021501420083107625
1067,1985,Inf,-Inf,0.0590770560527174,0.0,0.0590770560527174
1067,1986,Inf,-Inf,-0.016586139333837124,0.0,-0.016586139333837124
1067,1987,Inf,-Inf,0.31640808825718647,0.0,0.31640808825718647
1067,1988,Inf,-Inf,0.37441505299117583,0.0,0.37441505299117583
1067,1989,Inf,-Inf,0.40639096636560357,0.0,0.40639096636560357
1067,1990,Inf,-Inf,0.17284558182651377,0.0,0.17284558182651377
1067,1991,Inf,-Inf,0.4804127303079113,0.0,0.4804127303079113
1067,1992,Inf,-Inf,0.4652964256425829,0.0,0.4652964256425829
1075,1977,Inf,-Inf,-0.43220665722676443,0.0,-0.43220665722676443
1075,1978,Inf,-Inf,-0.1647985544354924,0.0,-0.1647985544354924
1075,1979,Inf,-Inf,0.2703436726369981,0.0,0.2703436726369981
1075,1980,Inf,-Inf,0.2527456009516005,0.0,0.2527456009516005
1075,1981,Inf,-Inf,0.06783988998196477,0.0,0.06783988998196477
1075,1982,Inf,-Inf,0.06916737827589436,0.0,0.06916737827589436
1075,1983,Inf,-Inf,-0.17738936360783164,0.0,-0.17738936360783164
1075,1984,Inf,-Inf,0.06648380173612445,0.0,0.06648380173612445
1075,1985,Inf,-Inf,0.04781423168750454,0.0,0.04781423168750454
