tau-22.0,tau-21.0,tau-20.0,tau-19.0,tau-18.0,tau-17.0,tau-16.0,tau-15.0,tau-14.0,tau-13.0,tau-12.0,tau-11.0,tau-10.0,tau-9.0,tau-8.0,tau-7.0,tau-6.0,tau-5.0,tau-4.0,tau-3.0,tau-2.0,tau-1.0,tau0.0,tau1.0,tau2.0,tau3.0,tau4.0,tau5.0,tau6.0,tau7.0,tau8.0,tau9.0,tau10.0,tau11.0,tau12.0,tau13.0
0.017913444996559922,-0.01624917987186831,-0.01787603987831839,-0.011873051368336498,-0.012160687077822948,-0.007704338073087396,-0.0011206934158257743,0.008806449800438437,0.003121566457346363,0.001959608882731139,0.004626775002383781,0.0019732160758637015,-0.001338651133130621,-0.005331132058137032,-0.0023490094913998514,0.0009087675091867463,-0.002740759668400857,-0.0025205080886206302,0.0034099765244208244,0.006396193786893751,0.006146487183810295,0.00498419792303098,0.02358250384217525,0.05468152742715177,0.05096668358443642,0.04897781082025311,0.04871170559079351,0.05466596875559541,0.0688284951957062,0.09178486253292968,0.11275624914130111,0.11620112647849797,0.12487695772334809,0.10582077631760699,0.08771509849858218,0.12107897751529784
0.005192069203132529,0.014573037886781635,0.011434317423676371,0.010176300770642303,0.0007173750720926346,0.00269998432734743,0.009654779792329227,0.0075438852161285735,0.00894666143740086,-0.0010115891484127747,-0.005544702510311965,-0.005364337305186912,-0.003290212350603212,-0.0010264268508878756,0.0007691410080890925,-0.00045764714492079,-0.0031865481366880983,0.0007599156008495998,0.006470684344576471,0.0018950187138339787,0.00024251256000201252,0.002418912734583595,0.021289758404939338,0.054078790658308416,0.048889792140882474,0.047595982489784215,0.05398530021167329,0.06476974314360959,0.07327758379168686,0.09298341425500588,0.10872983791070576,0.10386983288338666,0.10169481638719186,0.0825731238122601,0.046191890349014025,0.12592382698858576
-0.042741788897436635,-0.033993587555380976,-0.01934602789675992,0.005891140615288904,0.011325399701812424,-3.235332475941168e-6,0.0012896076656867905,0.009317003591163789,-0.00010397325579578973,1.0653471778044294e-5,-0.005238967952127596,-0.003083211775096565,-0.0025014668648557937,-0.0015501865517689407,0.0006573069230990049,0.003947882085114725,0.00212828915291016,0.006709301237712459,0.004467950780936596,0.0014792751973940854,-0.0033418361271521798,-0.003125792766403774,0.019877518671816845,0.04542460599245212,0.038126483858507004,0.039451805359614754,0.045551704592913855,0.05432296688774034,0.06676682561435945,0.08512147143645767,0.11071200493336171,0.11889523555069097,0.15002710634717567,0.18314565131935656,0.18220899760210219,0.1661345370926432
-0.020626598494466433,-0.03082392262976708,-0.0010542189986894144,-0.010386241081497707,-0.006801340332607411,-0.005422386424191166,-0.0007923908010159863,-0.001002007275140859,0.0013725409207508237,-0.007704251547354703,-0.005481847724769148,-0.00843912667799158,-0.007223092462193156,-0.005024052622072443,-0.0015692731508496608,0.004462649992542539,0.0030030033834872365,0.008787881091923314,0.008836639655388745,0.004519406217272755,0.001384315897738796,-0.0019163207386437048,0.005613565793136483,0.03199571048633344,0.022811899827144672,0.020119073648945406,0.021709255252026938,0.03275533944577096,0.038542215522759854,0.05605261541570529,0.06649101890692019,0.046479923977540964,0.03556271246221638,0.0025280460759320045,-0.0178553644623397,-0.06568069041783295
-0.004906866911735442,-0.0029609816392716145,0.009921227851478243,0.017514922067310843,0.012612173363912876,0.006130935203675283,0.012097575055213564,0.0161773655919839,0.009808835134399554,-0.004470421240513928,-0.003746445576124889,-0.005000037762576444,-0.000772331325300554,-0.004585568065055212,-0.00326258252503457,0.0030269439700063567,-0.002417554412992125,0.008312855199529333,0.008076795042007872,0.004202549751375765,7.222841171996381e-5,-0.0021501367064297667,0.013898035913491865,0.03259283071651373,0.02778797695910109,0.023459395050909725,0.02044666988097848,0.02562359369896026,0.029899032340785132,0.04721699043602421,0.06464291521928527,0.08095660283901829,0.07000679873993136,0.06254377912467378,0.06018821160451291,0.024393774374562863
-0.061670372421115234,-0.043123184047933666,-0.0334156581740722,-0.01878908273261407,-0.008685484082041764,0.00045184790796809243,0.002618388839796224,-0.00105061443840405,0.0004450612231469262,-0.007452796817128824,-0.0023932570396681583,0.002582361225025007,0.004881116090597323,0.0004546447503601705,0.002302518311802163,0.005017772527642697,0.005131612802637791,0.009375690629450291,0.01274828127881819,0.004563665907645061,-0.00552814733690376,-0.009065615370404238,-0.002231369239307031,0.01698666633247732,1.4503374421810832e-5,-0.012081979442024939,-0.0073285380022784655,0.0033189459019874233,0.02208589370130197,0.05078605670285516,0.06894379304589028,0.06733392554038478,0.05722401203511729,0.018426471465562536,0.0009985789553306106,-0.0918357735904914
-0.02702512281395851,-0.018667904775127954,-0.017764020042145227,0.0026070152395673185,-0.01384269481038712,-0.0008875046052429794,0.0012233514167375266,0.005014039889720976,0.006269174460529369,0.00036288293833537525,-0.0010487732429122864,-0.001981927225467316,0.0014878550834321975,0.0004573425161156552,0.0009567791251984849,0.005407566378983275,-0.001510129380129824,-0.00041985517957742103,0.0010102133058364608,0.0032633444824824677,0.003177535591003063,-0.005050572605175015,0.01098554280935444,0.03067506871951815,0.02769908356432012,0.02625041764844742,0.034088740558877485,0.03930889579987652,0.049518766225299125,0.05814835454192165,0.05888457525751174,0.022466816369652934,0.006127075958199918,-0.05295117002555286,-0.03657463947437193,-0.023855408806261788
-0.025341438037598134,-0.026951986387839858,-0.04064119777886941,-0.044674317819148754,-0.038636165346765804,-0.02824535070168625,-0.010112145380365192,-0.007716316100156139,-0.011768075602166249,-0.01607772310371756,-0.00421876806029643,0.0071593525286522425,0.01628131764593579,0.01630110682499867,0.026247496944509136,0.03474912537550483,0.0324206240824992,0.04057784144163112,0.051060383000794796,0.05267193425596412,0.055758002141443684,0.05228448595652785,0.08462228045794638,0.12733488910832555,0.14042340271500608,0.14105666259940455,0.14091163316423116,0.14845185882232442,0.15400060425205894,0.1514947462857486,0.1575630887127889,0.15618879034963729,0.16821414508033453,0.1642764330517214,0.15481997397938965,0.21715112333452344
-0.03385507283547684,-0.03252501021611445,-0.009383670511792851,-0.012083726888936148,-0.002234953082438609,-0.007168942263423368,-0.0017806875449929713,-0.00041323851826633985,0.004039620746443628,-0.0014336345184477865,-0.0004574941881565135,0.0038691454039827084,-0.0013777247794763705,0.0017227992263233593,7.49355710959481e-5,0.005511219289267737,-0.0008319176829493755,0.001134499447621243,0.004303267159319483,0.002296231614839374,0.0009676352072172276,-0.0031253249787308412,0.014462883182702791,0.04182158416727821,0.03888086810801227,0.03456836555538156,0.040227490768665004,0.04210285859067224,0.04716736421728246,0.06573165061270234,0.08315808762618276,0.09273906515790761,0.08587744843320295,0.07941456776293017,0.09559020179577606,0.0730903000165164
-0.057552083616795945,-0.017957404530055652,-0.022556952560102914,-0.0017218043423241698,-0.00664707555526455,0.002621044590633288,0.0017512476565933522,0.008279612695253942,0.007403413231328388,0.0014621729424139848,-0.006036625161582524,-0.002925561044914795,-0.0057989904960566024,-0.001544204756400124,-0.0015380501398205933,0.00223996701494949,-0.0008010394789206009,0.002832475763293285,0.0053833403547664934,0.004125659904712372,0.0022332105647917184,-0.0005462915162502212,0.018529684214774023,0.04938065173440681,0.04636995931477758,0.04266975011924069,0.044001600262239246,0.04534944930652389,0.049806562885464166,0.06487712478053255,0.08190811235702462,0.07580873848245956,0.06624843139333211,0.04552020384447962,0.04032462465829522,0.02583034229895126
-0.03399338776666246,-0.018146342684140282,0.0095884213319232,0.005467465165298198,-0.0044012639845762225,-3.4137238052837305e-5,0.0012120820979719265,0.011301970923854909,0.0026707547417145114,7.93391152662159e-6,-0.005433785929553896,-0.0001577826776056665,-0.0027348352677662095,0.0036325692979129807,-0.0002404604523948457,-0.0024944612575518617,-0.0034514168186574826,0.002131279967489059,0.005876014845599722,0.0021324529622671244,0.0018760508516458589,-7.111776522145864e-5,0.02511040527857934,0.046084507200312874,0.04426553397544006,0.040856916833251204,0.0415905349218344,0.04393063219127716,0.05162169461632927,0.06582704865480389,0.06810674224118564,0.06170458512316775,0.057552980539651036,0.054217409296566994,0.047266281076951196,0.09385100542644338
-0.016694543404991956,-0.017744404150000757,-0.0070115469281057715,0.0066914120364777166,0.003026155583511619,0.001325659051222909,0.006759222424526725,0.006983966061329595,0.009026448259073559,0.0029009152169651906,-0.00658104674528907,-0.0012060050609868044,-0.004215403538634442,-0.0014344559903466424,-0.004645897574132914,0.0012205754929717556,-0.0007575451168959485,0.002437790615863426,0.00733542381410908,0.005140460218462236,4.000957105996277e-5,-0.002251792411727631,0.020205706832848978,0.04013748906360871,0.03588766996518186,0.02934319779079104,0.03308398279888197,0.03325607213429095,0.045112950317700434,0.04621978693604868,0.04789347109951453,0.02341731303975872,0.02935197341422155,-0.003028365136646711,0.03613014607999435,0.05575640969220475
-0.0004308091635250034,-0.04211348095487646,-0.018589173532002408,-0.026110179008481928,-0.008787637196035212,-0.0023385402892215704,0.005416033665933181,0.010323038276101083,0.008108658300461547,-0.004877109790858423,-0.005937775179932843,0.0015977966535524167,0.003504378530400048,-0.0029825691945160257,-0.0012783903086111632,-0.001270737957664768,-0.002640378496142256,0.0025273390663650935,0.007651136676866368,0.0018456432021384608,0.0031161484903519192,-0.0020278058586089788,0.0211517756903849,0.049297445818037494,0.04859228004747818,0.0481820095849801,0.0557541583811143,0.06307814090594263,0.07424505582196772,0.09013918353277535,0.10639410140438757,0.11619334275461485,0.12334720047158078,0.12140270003861513,0.09424314302893957,0.11979856174110545
-0.028676969560164065,-0.03943604442053859,-0.052904492616503075,-0.027745395028628408,-0.005539811257798512,-0.006484671793776365,0.002219934470938698,-0.0005748957887509587,0.005586375340868261,-0.003071348214730605,0.002237228347058484,0.0020056934490756515,0.004951214034865425,0.0028744982440206597,0.0025661560071593022,0.0028482061136484538,0.001764217294983904,0.002759450492166746,0.005277207000293825,0.003630946819330875,-0.003124630742857997,-0.005855633422448779,0.010178016203458092,0.03261221879457658,0.024487157901059202,0.021179823635356334,0.02006477061248536,0.029004379229297026,0.04872485683633867,0.06641072315364939,0.06987951201392541,0.061215839724713506,0.04107300388375394,0.01991528622252377,0.00649932124418086,-0.02523264386773993
-0.02940100515349993,-0.02700832353596593,-0.019810241934195436,-0.0016533170520537286,0.010156947966164722,0.005137080620027163,0.011095057729776847,0.0075286761903950224,0.00466251473118778,-0.00012686781238348846,0.0005472171417607361,-0.004394287638215414,-0.0029501791457385873,-0.003170842862482808,-0.0025005284764627275,0.0031208155678731976,0.0005398633086161152,0.0005074614616324681,0.0036849968231024164,0.0027915209703876813,0.0011162503716870265,-0.0024550325888553514,0.024442564606561565,0.07022361382093671,0.07617416245754721,0.08013088300482565,0.08861375994625365,0.10251224914172466,0.11420062910055598,0.12371844545057911,0.14626608900156418,0.15626535846077888,0.14671859447608926,0.12948956572592416,0.11463054736489327,0.20998123640490263
-0.013966687257393806,-0.02049962637498597,-0.013643182459577815,-0.0004998696281318756,0.001308987027148761,-0.004673052761242975,-0.00046885668003331446,0.006667798780026196,0.007802869281133616,0.0042751193505306045,0.0046598143100235355,0.003824209493908005,0.004315391369898954,0.0011734394303364063,-0.0019158907277809268,-0.0017781632579123919,-0.0017831054006547003,-0.000784385550569488,0.002275024693841172,0.0027243949968677795,0.00011014397050124045,-0.0065366168088365866,0.014041728149334699,0.0371227215612174,0.02712701379889517,0.027679412157744818,0.02544221915257442,0.030118790426774553,0.04631483292791792,0.06419349909239522,0.07459238750712699,0.06759917588496023,0.041593698728899106,0.03233912588797605,0.027018374039141476,0.09233877465836755
-0.06827157263600488,-0.017933439573595757,-0.026860451929280812,-0.010881277952494123,-0.018631226124066702,-0.008652134142002062,-0.006793112905591706,-0.0006912018299518827,0.00025064658630607946,0.0002463941715770833,-0.00235791413854894,-0.0013135054600624837,0.001089268231992997,-0.002961672660710263,-0.0005334392612196819,0.004081704210668638,0.001203224780020495,0.002810513691092172,0.009407730377597703,0.0012583422178185206,0.0010704028032138587,-0.0037383084511071105,0.009238728391868964,0.028092849213801153,0.019444353078065617,0.012349656814265171,0.014919962186370171,0.021570704165021562,0.031350427865442836,0.037964464654801605,0.03813227491134575,0.00822834927935498,-0.02948044544434328,-0.0921676983269862,-0.11169430210691618,-0.07793217181192333
-0.012371573203670268,-0.026932809446614414,-0.02153282757375419,-0.005489263242359114,-0.005018166751663132,-0.0003677621762847749,0.0019841333630971165,0.0031972059502391862,0.002350505158586367,0.0016588960500945591,-0.006794851119290368,-0.003133705040070985,-0.003930288588979434,-0.004738710265869544,0.00018360278424299937,-0.000280356430534185,-0.0004035085484605111,0.0013525807983587222,0.00599448258973587,0.004686375259553998,0.00291664542869036,-0.0008789694363361035,0.021039507045309824,0.04674240053857203,0.055789043752889754,0.05039061579107591,0.05080651871892622,0.05457604562842986,0.0638653321014681,0.08416691770195509,0.09958812117098832,0.11502241996151566,0.108118236384958,0.07930782767458464,0.0794997775746954,0.028257567843474603
