tau-22.0,tau-21.0,tau-20.0,tau-19.0,tau-18.0,tau-17.0,tau-16.0,tau-15.0,tau-14.0,tau-13.0,tau-12.0,tau-11.0,tau-10.0,tau-9.0,tau-8.0,tau-7.0,tau-6.0,tau-5.0,tau-4.0,tau-3.0,tau-2.0,tau-1.0,tau0.0,tau1.0,tau2.0,tau3.0,tau4.0,tau5.0,tau6.0,tau7.0,tau8.0,tau9.0,tau10.0,tau11.0,tau12.0,tau13.0
-0.024217427485192584,-0.01826176399074005,0.010677213786914164,0.00967674182149563,0.0038479110866759974,0.01732098812428389,0.024266914718823092,0.008328772643422196,0.020006735302900907,0.006402887160545816,0.01965602938286673,0.008407089708589643,-0.009229308130530448,-0.00778552276338818,-0.0112627831875467,-0.009054630658434206,-0.007158742082020413,-0.002418029805479986,0.01284898632572738,0.010734801600842432,0.009895670488144383,0.006599554527401076,-0.005084405618317879,-0.026450573137543155,-0.02836502980440003,-0.034180894772201084,-0.04070017458801683,-0.0440413114193687,-0.03614922584313427,-0.025554565767379456,-0.035765978410175266,0.01177070217163267,-0.022760430972112385,-0.09482723117698842,-0.1257793324190537,0.00242522942257918
0.03769894551231272,0.03730914527752124,0.04229857464246488,0.0051230568904794575,0.04123461466550615,0.033118044016530304,0.030176380308182267,0.006238587696823425,0.009645743218256748,-0.006850928773340765,0.0015816976955091466,0.0012356719561369893,-0.002613533283277401,-0.003245861707380267,-0.009008960224100557,-0.001855445572080558,0.005243308502997641,-0.000752202748416086,0.01232981181718885,0.010004314099272833,0.01416787926685219,0.01291363278624427,0.02182788836556769,0.00862713709889084,-0.0022209445145333294,-0.023460087785495527,-0.028188687954604382,-0.04130930668213284,-0.021295163425137993,0.0030043041679087006,-0.013108452956374047,0.0009022377816378822,0.023655062843756305,-0.0006066423363877104,-0.03929631728960014,0.010452424068919022
0.07372243586777041,0.03944208754127542,0.06230510192019345,0.002227563600315445,0.031255233546050774,0.02861209973859808,0.03736013309671619,0.005814113585395225,0.003997098743438124,-0.004792523328063431,-0.0037029548926417882,0.0021081581535336846,-0.012757575895713927,-0.011573827942356719,-0.015171974495883393,0.0009370385010823582,0.009050594603999472,0.0004877275284002691,0.026935820245602777,0.025480244316697542,0.02340557977050285,0.016965240126921053,0.02607986101164535,0.0009581714853691505,-0.01793722168137832,-0.03601624648381588,-0.05105759966326757,-0.07207815103956144,-0.08925909246412234,-0.07562681902685167,-0.11644993580496207,-0.13483916380553077,-0.1409882655746571,-0.20665687923283982,-0.22972183673596988,-0.2564676653256761
-0.03077860298640042,0.030875424776022904,0.012694260205061644,-0.003719073367486846,0.005465226468544798,-0.006782515506878599,0.013979714309070248,-0.010760728241740899,-0.0005555883359422003,-0.0010087773028500536,0.0014208785722727116,0.0086450497233288,-0.006933350811410389,-0.004673599291379926,-0.012314559619990489,-0.0016971532578292372,0.0041266562874442015,0.004264230140532164,0.004227153600712831,0.006055358593498324,0.002115411193907637,0.011438363552483188,0.016788299026576727,0.008351160040397555,0.0005262854115661741,-0.01750171089307384,-0.016545678079803432,-0.012918320184578206,-0.016744004168680788,-0.013983671560697075,-0.04770774831818727,-0.04758911899008125,-0.039622341947282265,-0.08898987326721625,-0.08246599262693019,-0.008232025116378707
-0.0258346347865842,0.01766441030690799,0.026554050582159653,0.020704023094627846,0.045019711953445875,0.03685097316056457,0.030032909786537776,0.00387636960986495,0.015362091089184222,-0.0001682245315714858,0.010738399443109538,0.006698883108528326,0.016156019124627864,-0.002262958806056005,-0.007180257749366926,-0.008660800550858177,0.007930005107675973,-0.00012604355417260348,0.00967034635461242,0.010681890096585692,0.00861833189686916,0.00568004823113837,0.006636957434432123,-0.007339744612255256,-0.02073503627835081,-0.03598573726869273,-0.034861356964695014,-0.03857958974451439,-0.04042146061981257,-0.030129670826444268,-0.04715922696258738,-0.053586844107967185,-0.026714015826010625,-0.06849414240180576,-0.16455599882152175,-0.13106687311097878
-0.01531555480839384,-0.04649413363821634,0.04006520655168982,0.036618117345796924,0.013840117818548348,0.020626416614622008,0.036479752169296914,0.015818915817394932,0.007956557819490345,-0.010291435811725917,-0.0019414985113574781,0.010319780567405172,-0.004255933657638147,0.00264779785389901,-0.008964748304716856,-0.0014703080393995635,-0.003624281776682759,0.002414693695432201,0.005789022365969137,0.00751529767550456,0.0057111630685123226,0.004127382753038395,0.0001761759401427214,-0.023598722374470166,-0.03525683637697793,-0.042003280433991624,-0.046240497538293436,-0.06059824777555143,-0.06848306687183259,-0.05219475647660067,-0.09195587257171803,-0.09081433122101515,-0.05847176727232403,-0.12868035022312088,-0.18065556760074789,-0.09810558874161558
0.021891310310952955,0.007312476166153981,0.05155004522671599,0.016144783139997045,0.04297577810347385,0.013640370573057886,0.01963871835862481,-0.0072255623247335365,0.0035428521444056038,-0.018554539248017154,4.601934346008234e-5,-0.004245933092796858,0.005911733143640699,-0.004654426620082623,-0.011749005489973686,-0.01013484920619076,0.0039535626705255785,0.0009052242791473356,0.02080396912525949,0.02057286304670688,0.028659712780485753,0.025097441311548178,0.026130047984948095,0.009337534747675059,0.008439041464878751,0.013974052647209585,0.02202161772217554,0.03267580450526812,0.04062788161880558,0.046495727011030025,0.032594353717601214,0.030336658656953158,0.05348432823546868,0.026945090227503438,-0.005981668263437305,-0.0063912160617405605
-0.04902492253829756,-0.09156573656038824,-0.005908719092435554,-0.02772950986193821,0.005770256418552099,-0.00584180484282706,0.03547457552966256,0.005180910666446343,0.03690354403499382,-8.166109508687811e-5,0.014931998094309803,0.01361486088052132,0.0033263294132214014,0.004651729892021089,0.009013589550608688,0.017428198214064636,0.017378009516433906,0.02084620811362824,0.051412193220764374,0.051754943460362385,0.05478376901326717,0.021842335778331157,-0.002674752952852363,-0.05503744056875605,-0.09639447223899562,-0.1463412516835477,-0.15833785440694972,-0.21725099874543186,-0.2547701407417318,-0.22776047497034282,-0.260464057982732,-0.17637147398570852,-0.11707923066075442,-0.14109837596525482,-0.2581400363597106,-0.2913067948408984
0.00631809339906911,-0.004253605129653798,0.022518577454009814,0.006431029893213238,0.03683818211310013,0.007780061147839217,0.029489725370375093,0.0065224797371314916,0.0037936492271433754,0.00726867559517207,-0.0030193872143436796,-0.0007991389525568383,-0.010033993219728055,-0.014167198117707794,-0.01649399396993329,-0.0037411655986703306,0.011665292783686833,0.008781775109155902,0.01336984278161434,0.020861963645608054,0.017743679519371582,0.006685449111442624,0.022302293923884844,-0.006700910701294882,-0.013298483205351007,-0.030500531317028484,-0.03814696578764293,-0.05539195157167842,-0.041131020854921554,-0.034156380556273395,-0.058033584084308205,-0.06588111233095059,-0.08089402099890872,-0.13413122777871556,-0.1643793112492249,-0.00933103912811845
0.010775417670907074,-0.022075264563764217,0.045323674082559065,0.024122421532203363,0.03216935402603449,0.015188908375812585,0.034662891770942394,0.005193562731251787,0.011346672217072409,0.0008387724245411616,0.007976831367927938,0.0060297468587441365,-0.0010929964541982627,-0.005830305584330369,-0.009429296850783845,-0.011113980007367892,0.0003230361411466338,-0.0020084240455444037,0.005343194935556106,0.009553688410660791,0.01482423254766797,0.01563849702936341,0.0246446048947392,0.012986679046447687,0.011284917591764318,0.006452745825375601,0.013663263726031674,0.014980461534203963,0.004659992751950385,0.012966798253507576,0.002602702222706496,0.009423658983455114,0.030614704612902614,-0.02405357080898771,-0.12154619861727592,-0.0005220013744266982
0.031193159145660038,0.03864200242751207,0.07127491578455858,0.03703574669917052,0.03699246707425728,0.025380889580112916,0.02087972032990289,-0.006450097547097039,0.004292345091917696,-0.009300146166397837,0.0003400431509442884,0.005344497708006369,0.0005113586186974795,0.0011769328570267067,-0.013967357274360786,-0.0053844909131236076,0.012841671490184786,0.0028825904946606744,0.007622672963385903,0.014051716907819705,0.013820048671005543,0.013206355817248619,0.004701932170894841,-0.011620646557590025,-0.02999131971253437,-0.04484366890202406,-0.06432051975274022,-0.07651863282593466,-0.0730455618931623,-0.0747477432431102,-0.09522882353915692,-0.05790229400228042,-0.05016529271679162,-0.10584390167957487,-0.0544177989433591,-0.007985121759891812
0.030289072288325128,-0.03938242926332604,0.05196254659505317,0.03834664805845339,0.02418465481265851,0.027945277234411415,0.032309131775936126,-0.0033525344934296456,0.00934042645700289,-0.00938930902020494,0.0037648315090214697,0.009802895793970787,0.004176523677330142,2.12190359339116e-5,-0.00894798255790917,0.0004245483954622893,0.002569785410229528,0.008384949773243843,0.011365653544939281,0.016235038547318975,0.013332751577142843,0.007084280175928028,-0.011660560262754366,-0.02918907921857954,-0.05217314340027689,-0.08404844261851042,-0.09349989413775082,-0.11361914166592049,-0.11544962915921997,-0.09478658684193697,-0.12311660199047623,-0.13387414383141957,-0.12465753325245019,-0.20806066763264983,-0.27690294860834663,-0.19812849649103775
0.01620607636736869,0.028027273325368578,0.06938630710028094,0.024628302128268588,0.03363626279357019,0.021187964919108643,0.021484246115889487,-0.0017776667419253612,0.0007673099310918315,0.00512419276022804,-0.0022637414168842343,0.0051054261717633,-0.00843445402721556,-0.006042314322456738,-0.006574360291459918,-0.003529360213844543,0.003486487949521624,-0.004816389199007853,0.004204311822670616,0.009396422767099845,0.011929110036401196,0.007748512809235133,0.014870374257929272,-0.001234223973146192,-0.010848143797193914,-0.01947689039068362,-0.019634665393000343,-0.014172365691971105,-0.015574753734625139,-0.01094678705016944,-0.019962045065267598,-0.014785167534910396,-0.027822127214336533,-0.05294265585602077,-0.11958321719864368,-0.08915301138614538
0.04228824945718556,-0.02116310417805917,0.049058437823464474,0.005315470789441732,0.012319363511039332,0.011653595312195593,0.0378333667867062,0.003540504583957924,0.011340022794577215,-0.005086928553225951,-0.016002903992812165,-0.009243153763420631,-0.012048094392466476,-0.013054299709284,8.803694879152794e-5,0.0014117846420879099,0.007389557858252055,-0.0017685873205287458,0.00785549750156161,0.015778347868084613,0.015036693581042546,0.025187203449290638,0.03327860330885885,0.01758586677507263,0.013509357901822143,-0.007545052564416448,-0.004347461232715424,-0.010358622196127093,-0.004759705754351515,-0.004139090320706606,-0.007943254187262442,-0.004470089922016817,0.019397947256182175,-0.027900931364968604,-0.078232538226206,-0.016536849467746084
-0.01079390960237639,0.026486333600291078,0.027255260928416698,0.018442507987044894,0.007582101394604788,0.014240530276068334,0.017620677795063853,-0.0018548724685787403,0.000421985022700089,-0.0004570270561733045,0.013209838689003255,0.00997015420104054,0.0026026169220306596,-0.0013683056027426266,-0.004428312698385125,0.005019493578900943,0.009702347927063077,-0.0008050281902803972,0.007336535338069722,0.011056823486486568,0.00881224142061466,-0.0006715233172556873,-0.011040400856504417,-0.046554744711452475,-0.06184462133813236,-0.08080654806681586,-0.09127493746549695,-0.09996395858039657,-0.11032856286033334,-0.09776222977348574,-0.12338697704012766,-0.11883051413014076,-0.1497209347700238,-0.23370611955850848,-0.2955623148411182,-0.20822859883549952
-0.028632062312009002,-0.0167061111081757,0.04090299883171324,0.03084243997214252,-0.009825576241128495,0.005697926768974827,-0.007780209783141431,-0.022487210572853716,-0.022945652077213333,-0.017139118787355405,-0.001568062420690343,0.005704581599380207,0.00022675213612307534,0.0003917421721909332,-0.012777096963841737,-0.004122976343206079,0.0028397186718346714,-0.004591200630051798,0.016562725574733345,0.018390076565548988,0.02632677938533009,0.036650965441448,0.034182511514260945,0.008843756304243387,-0.0043818761578985465,-0.019080801260976978,-0.03557938595644136,-0.049496615481989414,-0.047455764702305586,-0.03816448186648587,-0.05852801810284887,-0.07547920019906072,-0.10308847050789566,-0.20154275938228938,-0.22484341329138055,-0.17289175915513044
0.04753303910280911,-0.028221628327033895,0.024490545229636097,0.001307328928219284,0.04876840975281055,0.02820564487468249,0.03456931234134209,-0.0040169859630335755,0.005828093409723433,-0.00700498247295408,0.009188075720122998,0.006707397081426489,-0.0005164887154909704,-0.005443998075699084,-0.007967692937183362,-0.007953457847858144,0.005438595136555951,0.0008628372723812871,0.01345353429934029,0.012044330558089126,0.017580880219852286,0.005680644710848851,0.006544970250977242,-0.009356744590515585,-0.015586138939550347,-0.036535659551949366,-0.03649649229028768,-0.04414453204558644,-0.028096380638348146,-0.011366801762783376,-0.04130903378321648,-0.039182217818198556,-0.030969469655353944,-0.10652718251145955,-0.19918174943965516,-0.17305246135167227
0.0037477800527792923,0.009256549919790602,0.05238210421555335,0.0016288952625640137,0.041118079052523994,0.02714281466207648,0.029665069165702676,0.0012312939372271553,-0.0019170075417907057,-0.011779648431838464,0.0018348377149519856,0.014160855509406765,4.7062469931701555e-5,0.005124101484834077,-0.0036311291337304554,-0.0016886769521870873,0.0018857542345556352,0.0015623114859810712,0.010375577149437277,0.012878991771605133,0.0038759294833499735,0.004313225480058329,-0.0022920800138221922,-0.023978157648473775,-0.0444772490960286,-0.052093870155512714,-0.07179987164731226,-0.08313980888677158,-0.07887517012163416,-0.08039428302116204,-0.09606080587322986,-0.09004488656976212,-0.07424256983868033,-0.11648709005498328,-0.1283515141591919,0.10655965703017022
0.01589901452370907,0.060914971065320705,0.05646918943219865,0.015911580758516678,0.042041280314462734,-0.007268186004118934,0.01677014736437684,-0.00394046467692346,0.00862131436060688,-0.007395752663876584,-0.00438834138280971,0.0014892141249599354,-0.0077774428425815625,-0.0108361012005827,-0.009656194961821931,-0.0009208375219551041,0.0016324719953851182,0.0021011559072957636,0.014867280374014856,0.00796459453893816,0.012074854950632756,0.010241341582019153,0.013316122058312509,-0.0023672050333132786,-0.004039177481712907,-0.0019234701684638976,0.0052350183750006,0.014362817742972206,0.01649527403964664,0.018482987982274057,0.010653133691543946,-0.0009169060204398044,0.002022346257834507,-0.05820068412988693,-0.0902147668663303,-0.012399736855532934
-0.026712453865869124,-0.028807292578154967,0.08497906794139456,0.05200303219095974,0.04147012129212707,0.02975590092294499,0.01014435098983234,-0.004830348984384876,-0.00401943996385708,-0.00413264067614438,0.010712614860204236,0.01215488067137306,0.005847737323956638,-0.011763356782224236,-0.0062281667617385674,-0.0076089116541457015,0.005876804912684557,-0.005188141615941212,0.009086879536138834,0.009505919924350868,0.005233186622787565,0.004022010896244251,0.006752704591918369,-0.0013100594127064998,-0.022976992221391334,-0.02018888228453466,-0.024149180947949305,-0.013482429365358694,-0.010835663243363644,-0.009641261684937646,-0.02356334433542737,-0.019996236475444396,-0.004987087499877987,-0.059329125443697416,-0.10274202553938178,-0.12639731708302396
-0.045809245915876054,-0.045065600358906256,-0.02080597022936074,-0.027142259025103498,0.004344199364737431,-0.002946605056385022,0.0006473072282460694,-0.006102067159793324,0.0004964730735293193,-0.007904806977414134,0.008386638432378293,0.010569724341702941,0.003632909506512461,0.005071551135086844,0.007564616944638357,0.01212151019619277,0.004293963024353901,-0.0007928197006038525,0.02191862397852902,0.010498345668825737,0.010589168480284577,-0.0006752096397554535,-0.015970287810853124,-0.057794575729506026,-0.07406931691795696,-0.11275139932515606,-0.13151105056990167,-0.15383061910949075,-0.18461330001631457,-0.2044356369940918,-0.22896161377541954,-0.22604423184863223,-0.2130195741514232,-0.2576185189880706,-0.3281333201621432,-0.4727968555874237
-0.05902877399052941,-0.07026850304510836,-0.007993211967562804,-0.014433408124727725,0.00438507032468079,0.007784943016714972,0.01646966149595268,0.003755936343866892,0.00037761215206493875,-0.006319043876875006,7.83034552299444e-5,0.008805526232663794,-3.260941316070097e-5,0.0041672839248019,0.0018656655853948796,-0.0008741957093123854,0.009053961826794679,-0.00010096898812756664,0.0015349832417593662,0.005721098779947787,0.0025555064439141714,-0.008455714894191339,-0.017618335996891023,-0.04384428263972249,-0.06703923223442354,-0.0938006205329631,-0.1184164790768844,-0.12608898344575736,-0.12989851813827263,-0.1300096125208349,-0.16414260862182967,-0.1607537198234411,-0.16189790289403969,-0.22734414812296186,-0.15793215734199523,-0.041206963558343544
-0.007168016988264747,-0.037470305859122366,0.02520717589982479,-0.014402603888212769,0.026909480903263058,-0.014020758553240937,-0.007590345948371519,-0.009348208970976926,-0.0039275293222839226,-0.0025400112272881774,0.0037344593889872633,0.018262231727734456,0.010527629213319917,0.002783830099136499,-0.0065987492025005486,0.0008073632530866008,0.009818310136750346,5.9647708145562277e-5,0.006789529697208225,0.004247192961183011,-0.005741045460987618,-0.003933334454083962,-0.003834303346227576,-0.03602108058461614,-0.06856915609221101,-0.07616667390158419,-0.09218356656015714,-0.09114889384249907,-0.10605074618025703,-0.10057956506815316,-0.13905532933743264,-0.13607436955938595,-0.18938117023590595,-0.25877578850127797,-0.3111518309114967,-0.19946298243932284
-0.004793633392012721,-0.006232591891206451,0.015446450719864252,0.0058315681389226725,0.03208407539880512,0.021461438107451162,0.023985451522626256,-0.0002262239520046602,-0.003649723530219498,-0.006948717218087228,3.102247184643968e-5,0.0009672924122202125,0.0015570860813584038,-0.0037556672427175738,-0.006913381506730948,-0.003166266053075513,0.0009010441818931136,0.0013372372306687875,0.012727763965417182,0.022239288144828544,0.02540765663893145,0.020038500264766872,0.0029261490829268245,-0.02280133674499397,-0.04023017619585281,-0.06891809383178166,-0.08184172747989434,-0.10569252371531812,-0.11182809990242246,-0.09929244842069036,-0.12205124356357004,-0.1196196808422523,-0.08955059839445752,-0.15032766894434613,-0.26700363925881676,-0.19278523190078778
-0.039431366461125335,-0.04498833252005411,0.04331238519391989,0.007938265085768227,0.006792063854523636,-0.0047315280767076025,0.01793015598875565,-0.005863139294885501,0.0027959904737387426,-0.006883465282186562,0.009323072645480357,0.01080114148380118,0.00028717430928090304,0.00438357000968145,-0.005126989577673389,0.003677701744790397,0.011241312709821044,-0.008551716054252678,0.012794184118388851,0.011770533058266046,0.021103101966359537,0.019306716538182517,0.01241134273043059,0.0025088209024663245,-0.02308893984196288,-0.038365515948821455,-0.04870660239360215,-0.06579648528219274,-0.05304378339939689,-0.032640728470589755,-0.04672719036470072,-0.02355693217084914,-0.06482496685686706,-0.10723939485965159,-0.08650784106124763,-0.15397534620900152
-0.022843387934163795,-0.044403676183137064,0.008617990901026705,-0.011063748235402788,0.02177387705030269,-0.002218215783166835,0.01708029351474708,-0.00042789278205376406,-0.0015091453079186504,-0.010504323464467892,0.0027451225353074325,0.010327773195670568,0.004393449133042117,-0.001041119468913939,-0.0002048281271650709,0.005238085349735584,0.0109722483185527,0.004721222868118685,0.013180762225471246,0.013543566190391326,-0.0028206033822383314,0.0008498053739095752,-0.0023518016599938475,-0.027182406632233706,-0.04671458846873471,-0.05101845065873586,-0.055131322625682995,-0.07698736814694464,-0.06691153221833268,-0.052599830708194656,-0.07270759340241105,-0.07416419749035995,-0.004670029977890386,-0.011585220415394741,-0.05908140175004126,-0.033963241085815665
-0.03489018328833858,-0.056825891207111,0.028410693352336775,0.05051696376751334,0.020010211653840062,0.005487318152900509,0.014338659795392216,0.0006833829696136011,-0.0048328581920054434,-0.011260005698525538,-0.004274130765922594,-0.0003198751238335135,-0.009834372706316987,-0.014124663140411012,-0.01303269015742338,-0.004045076191468689,0.004819631666651611,0.006383937740765361,0.019463525022345836,0.015874560404878703,0.016371187035654638,0.01171770751340395,0.010572842586948492,-0.0008838886427402896,0.003933651790475987,0.004477175396760801,0.002349136890921526,-0.004187252936154888,-0.0002337781850509154,0.012605565450199193,-0.008329697987758023,-0.015867925809707355,-0.03814490186280574,-0.08812191323630092,-0.1481254207159696,-0.12920756898384506
0.03502323301577484,-0.016721600944533687,0.044859248971117885,0.013756764601647379,0.054855982923409506,0.028901976360531625,0.04740123965488535,0.009611962618752879,0.02263098165049406,0.00980666088295426,0.005659474888472808,0.00905935060470831,-0.009494400130397013,-0.005086945635430449,-0.005472122862890378,-0.009546055705225877,0.011333893830181588,0.016284172562802682,0.02098628816996461,0.027742331546230323,0.028984529413760587,0.026331063151034013,0.028102763161349176,0.0006200112687152014,-0.025236807061625267,-0.04861013061815274,-0.06498340201040245,-0.072784108673229,-0.08050657308115562,-0.0796583429980818,-0.09974865684304296,-0.09873174854777665,-0.046252879231863636,-0.08708610302199843,-0.11365016638742007,-0.11449378428773911
