tau-22,tau-21,tau-20,tau-19,tau-18,tau-17,tau-16,tau-15,tau-14,tau-13,tau-12,tau-11,tau-10,tau-9,tau-8,tau-7,tau-6,tau-5,tau-4,tau-3,tau-2,tau-1,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,tau12,tau13
-0.009209199306361908,-0.01808828933863206,0.03636897578176861,0.009824897563501463,0.023810436767359333,0.016055069499251385,0.017146753454251786,-4.225107535938843e-5,0.0015303263565993078,-0.002672552697522723,0.005120357158903377,0.008059356018544931,0.00016519871326954502,-0.0033965402874808195,-0.006225460963642297,-0.001675338926073855,0.003121362254225614,-0.00317577179812139,0.006810112607984459,0.007519393473944629,0.005388606173727951,0.003554843825284558,0.0034670124121464513,-0.015059891065192251,-0.026801848468746448,-0.038061977419863446,-0.04473927104502239,-0.05229790049447835,-0.05026646680520132,-0.0407393632203552,-0.05635898310463417,-0.05894444770135066,-0.06561948096295855,-0.12592672527930246,-0.17066816095124668,-0.1320538939983931
0.0412375953202943,-0.012348934734498022,0.05881413080084476,0.016911195850619135,0.025590993032382967,0.005474648470744299,0.019001608136056385,0.006814634631736216,0.007302237829276805,-0.006369138688187216,0.009021765106743584,0.002199479012424742,0.0010996109670064957,-0.012114818634756755,-0.009688029723095369,-0.010828940777963838,-0.002831869640961595,-0.0008346289406415543,0.006443020352657935,0.007079939460136849,0.012154722503006267,0.017088714836971428,0.019624932351091782,0.012038731342409195,-0.0006944131588238507,-0.005741969380352552,-0.002424896203974352,-0.012360339086516335,-0.007328237054925348,-0.0009558979389631935,0.0002648112836204463,0.016641413403133378,0.0778392990090823,0.0643526705031435,0.02544006616607808,0.032290492298058665
-0.04230420005805732,0.009142430347870637,-0.0037560839648698454,-0.015903788212360763,0.0076626325954907955,0.019830275855344633,0.020172311807393543,0.011139101530474538,0.01403669384076107,0.010953229551557003,0.027548619171806343,0.026443127713090164,0.011661105526414306,0.0009908500451348173,0.009986860955817578,0.008729204014808466,0.007957946986514515,0.0016929929623394051,0.007683717366610727,0.008871215420390715,0.0018030791986317065,-0.010627650434913838,-0.018493693639983075,-0.04968856391592516,-0.08459430722347863,-0.11922827155233524,-0.1468054976399397,-0.16748540383803845,-0.19896021299763966,-0.19117262196346332,-0.23351746640327506,-0.2326165437098343,-0.18514841846757085,-0.3054818079983618,-0.3604674746299805,-0.1767306859575409
-0.014079885060888723,0.002132422749519567,0.05436805844133966,0.02414359747625353,0.010775946522511314,0.0004598899697958416,0.008963669038326098,-0.002104174902644658,-0.0036408826294987272,-0.00458617063412311,-0.0020786889853784086,0.008094733772446952,0.005312543188461725,0.006190525014618842,0.007063686242640528,0.0043422679133122465,0.017429987947715112,0.007235970585944508,0.01956499644297612,0.02474319351680457,0.014501357555504272,0.019289399338736316,0.008657505720248211,-0.018028544968780435,-0.028633908874184776,-0.0305580674181295,-0.04498596924764955,-0.04322593210152005,-0.030651175895748832,-0.015754778781770274,-0.01274270707982015,-0.0028512463143334933,0.004578132690321557,-0.030998704015503694,-0.06970524238066551,-0.07369971196717767
-0.011162256774435785,-0.04868361889870415,0.01472580301649353,-0.002140857204196937,0.026843552265967727,0.006939543071409336,0.01850923769148704,-0.007636234888712959,-0.004342429739457473,-0.005005907976214404,-0.0014446489070443378,0.004103650561548658,0.0028990040520220704,-0.00020737850743126452,0.00010432936560597412,0.0020662575657976593,0.008282581081930989,0.002348145283957222,0.011332312653729701,0.002839836436637169,0.0017981998446861616,0.001854772007229144,-0.0004401412048032318,-0.038873078856574345,-0.04649806011626421,-0.060462643665377944,-0.06876366214514351,-0.09319855954462679,-0.08189169668887393,-0.06825418461281958,-0.10181821202903077,-0.13014117161578773,-0.136398363505489,-0.1970318331439989,-0.3032345796122926,-0.30169288542920436
-0.011620236605720285,-0.020160569286838695,-0.003898044716762786,-0.02306366549273599,-0.006659759379156323,-0.02022036902730798,-0.025581207181583875,-0.03675842473266581,-0.03241787627423922,-0.026565779284715398,0.0005688283384808856,0.029236137472921007,0.020372751599481993,0.01934293994816972,0.019972726507564584,0.03949743768030896,0.05785726354764786,0.06290434903177508,0.080910579966239,0.08796828666635059,0.10635347350584241,0.12226878277860007,0.14361009443072623,0.14079845397151874,0.14861654312701567,0.14310464138285256,0.1505494095421307,0.16434217907538953,0.17413631080171385,0.18560806740496438,0.18645513099224553,0.1777991164898185,0.22155855728963017,0.2105532301562178,0.1991047463665793,0.2523702953153584
-0.05424969281939487,-0.024096453007319493,0.030934300240541793,0.0018873390805410116,0.03564397487544771,0.02568602862925747,0.004219400310440627,0.0012312280080264942,-0.0019840763405730454,-0.0017473561867857867,0.004020556793150565,0.008077291371059432,0.00659563069678933,0.010960608199017495,0.020938348133935865,0.03819788499878069,0.05337997179548572,0.059326580159439146,0.0762774367373815,0.09301459005925278,0.10569836629001524,0.12291963372579179,0.13213032902345861,0.1222218030821887,0.13644577105460834,0.13184470965109843,0.13994386385382784,0.14660381489985194,0.1478845551970107,0.1600970657387449,0.14738953057482335,0.1302956672148576,0.18612224961004042,0.20240361984418687,0.17529944672024178,0.21854383524898435
-0.058425856084405786,-0.021976490566483063,-0.006972683270483426,-0.023277665188188534,-0.028104055590683675,-0.024421315842871303,-0.025278836829123217,-0.022564215890057054,-0.017306257218385194,-0.020357657435733516,0.0007489090789064267,0.01688856969037529,0.019966259177159294,0.018859137171585803,0.031294986577069535,0.04782133606413184,0.06766550021130996,0.07201567857468817,0.09449119681642203,0.11132608878409676,0.11956317483775727,0.12942669559275177,0.14973108170969845,0.13772095825018166,0.1384316960112699,0.13550897234708328,0.13409424173954052,0.14375280672467072,0.15288270821146832,0.14187930919499311,0.13420973549023782,0.1359528618144927,0.1171068153603619,0.10071280407794773,0.1000897738637705,0.18010709346460463
-0.008852565605132602,-0.006979137052774058,0.06010262415539715,0.020883467479986567,0.0073295447683785825,0.013832358011902919,0.013171068283528318,0.004527710188404859,0.008961689225009804,-0.00200499262218938,0.011019497966574825,0.013741571605246887,-0.0010960574162802645,-0.002732743231367721,-0.0016389948548314402,0.012663365613055262,0.011030559355829165,0.0008724927541255953,0.020747061433243008,0.02525650452195906,0.032867055729364644,0.024374916628501112,0.015609392947571719,-0.013665966266687639,-0.027132978604658645,-0.03461382962485477,-0.06039071260257528,-0.07977472118694144,-0.08988126564792663,-0.08864998138073582,-0.0923567355152133,-0.05918171945338481,-0.01775529119495684,-0.08137988998859669,-0.15929059561070966,-0.02441551276868181
-0.06399845334754059,-0.055432872650818754,0.007385280997999585,-0.030981396143257563,-0.006916545776434157,0.0017231425778811214,-0.031809158218518215,-0.03121549048200461,-0.02795957451194535,-0.021589709820940713,-0.004149705288829704,0.0078469274227267,0.013298211055632149,0.020514411833110795,0.02158220844331623,0.04034176491470472,0.05633618522541765,0.06026645738491261,0.07136522381036689,0.08181929618648257,0.0948743400803199,0.11075328220161958,0.11177723243007122,0.10481966175349228,0.11567915723406032,0.11802071114705709,0.11068574124869182,0.11816735031936113,0.1371865089577803,0.1128658093635708,0.1071616197404768,0.10140258858406194,0.1002230910350053,0.0648104272958842,0.04224112547615342,0.1362303255127161
