tau-22,tau-21,tau-20,tau-19,tau-18,tau-17,tau-16,tau-15,tau-14,tau-13,tau-12,tau-11,tau-10,tau-9,tau-8,tau-7,tau-6,tau-5,tau-4,tau-3,tau-2,tau-1,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,tau12,tau13
-0.009209199306361908,-0.01808828933863206,0.03636897578176861,0.009824897563501463,0.023810436767359333,0.016055069499251385,0.017146753454251786,-4.225107535938843e-5,0.0015303263565993078,-0.002672552697522723,0.005120357158903377,0.008059356018544931,0.00016519871326954502,-0.0033965402874808195,-0.006225460963642297,-0.001675338926073855,0.003121362254225614,-0.00317577179812139,0.006810112607984459,0.007519393473944629,0.005388606173727951,0.003554843825284558,0.0034670124121464513,-0.015059891065192251,-0.026801848468746448,-0.038061977419863446,-0.04473927104502239,-0.05229790049447835,-0.05026646680520132,-0.0407393632203552,-0.05635898310463417,-0.05894444770135066,-0.06561948096295855,-0.12592672527930246,-0.17066816095124668,-0.1320538939983931
-0.03332371000734617,-0.04033610949841538,0.030124173545298057,0.01081453854280283,0.03028880163266403,0.0219684918791649,0.028261948072019344,0.014242808375019747,0.00919347408927898,-0.004383493959695452,-0.003693742258015092,0.008475086642789422,-0.0017184886266783813,-0.0027799960160655984,-0.0030520020469202228,-0.008716712983880054,0.0011813940256487053,-0.0016356097118589302,0.01355940516197306,0.01114020536356078,0.01248002820858723,0.011490259101634957,0.006976550165400146,-0.012260749359824887,-0.023627170328744635,-0.06781054596456462,-0.08245476824763143,-0.10095826692032805,-0.11278988958012923,-0.0957129803502093,-0.08106950145109931,-0.09991361665962209,-0.1042860719699326,-0.18485321926185908,-0.2504232939111924,-0.160346498463829
-0.020716927920988365,0.021849792151033685,0.02573491047319805,-0.02045752595606972,0.01112806647758527,0.02412422281653675,0.025691850486978723,0.0009065842196255421,0.0038239257345922028,0.004412684645720369,0.002924380231202172,0.001960974468643739,0.0002819363888700072,-0.0044673254495775395,-0.012265383546125256,-0.00858893763117445,-0.0017422313474268034,-0.0023313568514558387,0.005681404482992039,0.012154078493896874,0.010833678231603246,-0.0007777765870506192,0.003096047240506668,-0.007534715720074851,-0.004521835982073977,-0.006420855100126201,0.0015416956644900826,0.010525537381087116,0.013129261452380615,0.03462267366423157,0.029133000830221183,0.01470235357093627,-0.0029888887981457586,-0.09674806901978285,-0.1581563447668638,-0.19461609818479797
0.007450196368075371,-0.0006501807687355933,0.02016885675659692,-0.0190583485520597,0.020534639911140542,0.008077490671743971,0.01737894069582315,-0.005047563072448284,-0.006891815056856432,-0.0018205963027157252,0.004006903439526379,0.005513010714005363,0.0021400539171401284,-0.0017016088955900785,-0.01419411001190903,-0.004837025194558823,0.006800824125040005,0.006559688479410854,0.02169427181562035,0.02087467085675919,0.017093820379562114,-0.006198033344513094,0.000990153191505431,-0.01887447319604583,-0.015184415904862913,-0.024443860840986337,-0.03772909309120129,-0.0370990970827177,-0.035703571643019884,-0.020415174047979524,-0.02543074258024042,-0.04085541200285144,-0.07582788743053868,-0.10135846171911218,-0.14313988189824575,-0.16381533851099747
-0.015268056405659758,-0.010019687508797354,0.04706536581992049,0.009826497666163746,0.001227913714220415,-0.00684599905558582,0.006223644951336896,0.0009672433077582692,-0.013762694617105706,-0.010058166723674145,-0.009561173192705035,0.00430973431493786,-0.003269454231948498,-0.007351855321101095,-0.0007215403932770741,0.0015399055996002688,0.004271437897875487,0.0051806464294320165,0.011014457081331197,0.008716333284663296,0.003546651415155044,-0.0007693993410727211,0.0005096891052736832,-0.00963844180458245,-0.027478726670011017,-0.044464533489944405,-0.06160981406772326,-0.06233322554675027,-0.057086655384847085,-0.0467169174468519,-0.07209173620679761,-0.12725355408575767,-0.14721472467237545,-0.27661709649730853,-0.27791456941919623,-0.22408891826530422
-0.010950926796502601,-0.04358169497228891,0.04647620006013522,-0.0020550596250785416,0.010063980723409284,0.0008017548708953466,0.01816049643434293,-0.01775675730063315,-0.002538599425995455,-0.014595290004173369,-0.006919116399805118,0.011347623046842713,0.0006203939708514014,-5.9184655614673954e-5,-0.007083209433988597,-0.0038493631398139817,-0.0020966835245338844,-0.007424827867267988,0.003504335354025638,0.007798780921062443,0.01419819401900109,0.01315088442221581,0.00974390649190931,-0.001991665117818281,-0.019676166573621867,-0.02603198965548659,-0.027779230736030343,-0.02847615375228965,-0.033970685455483964,-0.012998423255167289,-0.025193912362503703,-0.007499907771686982,0.039110061339626835,-0.03670923721290254,-0.14121329202389418,-0.11900611543541702
0.048505888739243164,0.042396840771102236,0.041624438816591204,0.04809496835867551,0.0447034600576388,0.024944308376101197,0.04232743702372106,0.008376805040144023,0.002273830318099928,-0.00489118070738122,0.007479324895387419,0.00689000293318812,-0.0018503026453575821,-0.0013363484586606544,-0.009884711597403971,-0.004080435122464451,0.003896235216237839,-0.003645098265916628,0.01221062315439401,0.01712140304030157,0.014944606294090513,0.01619168140499313,0.017576913470000708,0.005106522688686025,0.0005233574516511023,-0.012178415843207557,-0.020099761952489567,-0.022670793457812456,-0.017721049683460516,-0.0022489443911090632,0.004534721132241243,0.01877045202192295,0.05195973862010086,0.004698072444760898,0.021812607335985806,0.08048343198993324
-0.025272451901909757,-0.00950768376515921,0.017715834811843367,0.006441716217209824,0.02325934619107378,0.007264652843427352,0.02557749597515095,0.010292499090353619,0.008574725467047043,-0.005141572495575649,0.008888477098843283,0.004018277191922392,-0.0005158690307192703,-0.00893766169524091,-0.013540962953802286,-0.00823832616624515,0.0002701411762620796,-0.009574951475654712,0.010783187159616861,0.020881115259277827,0.020259108060107885,0.013326188363968938,0.01840252507121319,-0.0085985713224212,-0.007203469950997079,-0.01739283138107348,-0.013063051330559688,-0.03499439299958629,-0.03178218022118602,-0.0236571766584488,-0.027907315655192798,-0.01003481102469495,-0.04455624886877876,-0.11343086511777438,-0.14649143323738628,-0.08779874831642438
0.01007155738440337,-0.03501183349920583,0.029809093843400754,0.03045036300945509,0.02151184889345646,0.03173901303938872,0.027288193791437817,0.009948125960481355,0.001969059844756812,0.0016715571184447975,0.017516714871333744,0.005050084293654822,-0.004941836842154796,-0.010579741871498443,-0.015590898620786539,-0.012902157019480668,-0.0004867058609593175,0.0022402403661836616,0.015528943192047805,0.019176592402973446,0.019204167831555364,0.015197173942431155,0.012867824208861572,0.005279443723026182,0.0015751498495765296,-0.004492768073904607,-0.007958517459603734,-0.012256626771773993,-0.004840314010750068,-0.011443479533138274,0.0018665809176513018,0.02513715919277011,0.01665436269966429,-0.037847600234522966,-0.10970514378296639,-0.041534573911288244
0.03271235468762695,-0.001444365269390216,0.06216192966808835,0.0014736981302967912,0.018603237054022167,0.002326604364509514,0.011122073017425928,-0.01221621399342732,-0.0007576720376196193,0.00373635129778929,0.006873884663315724,0.009043953382730481,0.0053088467272498574,0.003533729771253115,0.000704451135372278,0.0026659041914388936,0.014924827740867895,0.0015645358667731955,0.018149056755349318,0.018736846465505875,0.007886581709321074,0.017663584253837898,0.004447687080927352,-0.01930503515262177,-0.033522522939768686,-0.0565410623634957,-0.07009658793361927,-0.07584604584808172,-0.09888251539143453,-0.07025002037841516,-0.10450514259200602,-0.11974094883234737,-0.07852836601545689,-0.1595711156125863,-0.21114313714761143,-0.17867897871168534
0.010894775998748486,-0.021310782935979773,0.034407092048540915,0.00878354971038762,3.9045120377314904e-5,-0.003816946801724714,0.01471525470184715,0.007527904209976518,-0.00790773743390644,-0.00758433779487047,0.0054976393433199995,0.005565758766313468,-0.004641294332011479,-0.005564588267101785,-0.0042073108803060135,0.003753054157177374,0.002140625894314022,-0.002439975241695772,0.010267298615737901,0.0019261896334252851,-0.0006875871686204183,0.008460379777154614,0.010439880535494137,-0.01615732620610243,-0.019777862636971514,-0.027723501885853378,-0.04405157137636173,-0.04987187988184579,-0.04381143421449862,-0.052044827103492494,-0.057081031736796,-0.07372030311238116,-0.10179958348735627,-0.20281603278213062,-0.22104897121078118,0.04526620284338803
0.020734945079437357,-0.032686068547114575,0.014110356491990538,-0.010606087306965621,0.03158398536315305,0.01792883814889927,0.009576799525769385,-0.017005560705881793,-0.0006211857929098179,-0.008113786799324212,0.002229357732447803,0.003695683994028462,-0.004386475066476214,-0.00105415023606193,-0.008775101240308102,-0.002006481884004312,-0.00594395599110505,0.0026945579629248442,0.019106378808980078,0.009569559601633809,0.013482314788570678,0.01128272251758533,0.012462285810317848,-0.007396721685990369,-0.012941181658869682,-0.015291458918009612,-0.028670707684944174,-0.03161090520473134,-0.02777006326588548,-0.026699221020265177,-0.02225699612851463,-0.004390492782439299,-0.02266840897638097,-0.09467924809326059,-0.23653080337903445,-0.21616889704045117
-0.04074636889671499,-0.03763752569200893,0.01866362191707858,0.00014442602834283967,0.01089869922262301,0.01579798487091531,0.0011853581588928592,-0.003019289505207477,-0.0007043081099060057,-0.0032827066264010914,0.010217166190707115,0.0032861328939550153,0.0038083186459441387,0.008192887920423738,-0.008430473983242478,0.0024896352685223194,0.00904511026099924,-0.0014968917048683212,0.012953266399348743,0.002719397407594111,0.005406348606091467,0.0007529320239364997,0.0012983169733788717,-0.027900571386461806,-0.03176855504543599,-0.051536173039573314,-0.07174670320318036,-0.06855998533722146,-0.0637050260155708,-0.06430087930023404,-0.0680501413058722,-0.045480511751292495,-0.08503154630903757,-0.12477455663988579,-0.15632214083634377,-0.12033677881812457
0.054317215287572426,-0.030482904628539413,0.06668584590565299,0.032497158459836195,0.05103980269733532,0.04112563566567948,0.04258201040805978,-0.0009178742685806578,0.007140610152398351,-0.008382565307043049,0.009399429280473713,0.007973397082902175,0.0012380486112057172,-0.011319715322348151,-0.02053877437839735,-0.014959868760787655,-0.0036553531306039683,-0.0073623154772281645,0.012713124262140246,0.015775095989601227,0.03604233319299251,0.04811616049422232,0.03773688762858295,0.03116898317816887,0.029204840575737606,0.028408889898332828,0.025978429921015744,0.016914037553258765,0.03484382151784155,0.03623710425702865,0.03796746752084757,0.05308168779205273,0.04319543276415334,0.018448123800565572,-0.022041496162500427,-0.018929575063161327
0.004352715204734711,-0.04989438862042467,0.027142929920324712,-0.015085051246734075,0.049191841386488834,0.02696361131217672,0.004947828785414073,-0.020417830311916046,0.002198672985879469,-0.007485311662869451,0.01126469131516422,0.006313834018878446,0.0024488592715784605,0.005806320902096935,0.0010345145230581537,0.013512952056561679,0.010691101146738123,-0.0021556406091802383,0.009613216378237142,0.013898759433467927,0.00819080599583818,-0.0027880346741942924,-0.014852038644164069,-0.03344092435489785,-0.05576646468638459,-0.062227866650009185,-0.08505268348749925,-0.09518410940152514,-0.09877749330366414,-0.09241025838393824,-0.1087829730744799,-0.11216433254511422,-0.11582653353248482,-0.2073580960104517,-0.19482682599416193,-0.1251483562254124
-0.025657722977294857,-0.03157087317299597,0.019982129274796447,0.0040558179536366815,0.0179291489173875,0.011303681049556692,0.011555177948252768,-0.009867165378668599,0.0020203057269419012,0.006816810713025573,0.005570489146150985,0.011644826469319924,0.005928124351488471,0.004899476592225858,0.009447065784119742,0.00906393039830845,0.014917160992479563,0.007265341833106965,0.01771329342084352,0.018676174743153206,0.019010378916561706,0.0033065189510494376,-0.023360716052328038,-0.06075371705412659,-0.0753259750935046,-0.10583308198551135,-0.13426411348156855,-0.14859021186218838,-0.17239442485304726,-0.1463722489476395,-0.10716273644036628,-0.07681082623111592,-0.05155771133704546,-0.11977847226575156,-0.12214804760221763,-0.005603225331804196
0.042030169718952,0.0014901469934281214,0.12183826524420135,0.03768857850322781,0.017699499081421714,0.00848583493840629,0.008667643410048715,-0.008447966020329514,0.0044830458617352575,-0.008511332527590352,-0.0013343844217595044,-0.0017410861948266966,-0.005445699041758454,-0.009964755517457749,-0.0028556845579791007,-0.002819453153581223,0.006130935804420141,-0.00750084244967192,0.0022872816091566756,0.007696872054780751,0.0206759987478716,0.022088848424872125,0.04510172109930678,0.034330457721125834,0.03201502666036133,0.03219661538528512,0.04121960054263395,0.05127198363052449,0.064304626446929,0.06522275214473468,0.04653522488564146,0.029682554456305035,0.06603116482489314,0.04769518984007981,0.01826591615160021,0.10144136751183999
0.02356420142512303,-0.035999322722532624,0.03832641833577597,0.006705787639045338,0.04071208664226153,1.2386098807620114e-5,0.03629574910602918,0.002442799479389416,0.004543795207248443,-0.0069735160134631775,0.005088408949065895,0.003989099192075187,0.0014850971317625285,-0.00704466337642737,-0.012673439746977664,0.0014539457425751948,0.005100950310122993,0.0042190748610919,0.016047421416765427,0.017973052940639545,0.023315907382727975,0.02376164335723168,0.03635360607657334,0.0254294003544911,0.00952016533512009,-0.001070847021632689,-0.008461674608566404,-0.015390688034727347,-0.01729221208608648,-0.005887630653931673,-0.01545889223376225,-0.028280719789916548,0.007162869777150878,-0.0036157161639078245,-0.02120130151902056,0.02583055544559059
