tau-15.0,tau-14.0,tau-13.0,tau-12.0,tau-11.0,tau-10.0,tau-9.0,tau-8.0,tau-7.0,tau-6.0,tau-5.0,tau-4.0,tau-3.0,tau-2.0,tau-1.0,tau0.0,tau1.0,tau2.0,tau3.0,tau4.0,tau5.0,tau6.0
-0.014418656209663549,-0.010818390697637752,-0.0108533173909275,0.007884258980765153,0.009703204028909281,0.005981928055553913,-0.003924099947614141,-0.0037260913387014735,-0.0002868267757110044,0.0013669335691094458,-0.0022574899874645295,0.005391284246496329,0.0005948772324826947,-0.002442117886787081,-0.0023721138714791457,0.005787041228077654,-0.01581512158233623,-0.011645846774725358,-0.03024636518946089,-0.05485371489875537,-0.06927234711174626,-0.12077008266117059
0.013605688213768617,0.0012455091100662466,-0.005004112390737183,0.01174940126179249,0.008823293591270095,0.004778484664734772,-0.006707596072142203,-0.009734284062157086,-0.004500616161621688,-0.0012892342926710048,-0.00912105811901691,0.015082142442733312,0.010081885351363278,-0.0024056341742607476,-0.0032442073331459846,0.0004582178323514948,-0.016291633705925727,-0.00236050619615835,-0.021677586512233026,-0.042268232376742286,-0.048935859788975904,-0.0692816924357005
-0.0004262596187426258,-0.010745145266466541,-0.016041653949639,0.001296579228641328,0.001198514775750754,-0.00020545673095398584,-0.004297995021926067,0.002707575425628954,0.0021645776319924133,0.0023115329968537816,-0.0011386827354504495,0.0012391057855597018,-0.003082127315250386,-0.0024463675436253583,-0.00040097911256941916,0.006126767165227735,-0.025025440663493333,-0.006582930125794269,-0.03410878100232415,-0.05354610127815796,-0.08032045239718896,-0.12914386574383052
-0.002246463316222388,0.0036999836834491016,-0.0058995357642192625,0.020130558971789503,0.02115739589912988,0.006603615351012662,-0.00543507416140742,-0.016217625226132827,-0.004710400150941755,-0.0018289976402978613,3.257926033003738e-5,0.0061938306334747,0.005700554874070244,0.0026859994847702015,-0.004128878457534016,0.009183622024751852,-0.02489374644949226,-0.015124913232919469,-0.022043388391166777,-0.0569004178296096,-0.06643670819257082,-0.0890138877023834
-0.012590329188456607,-0.00021142176786036868,-0.008279801968598496,0.005788512223256559,0.0005349163905983926,-0.0017661377159521045,-0.004232778059220809,-0.011823236431579193,0.0018574095599987908,0.007799703609233854,0.00557224036339677,0.009221901416384145,0.0009764350836203649,-0.006111585064461891,-0.01049432946873817,0.012292032114401543,0.006542517430110683,0.0037907122527419857,0.0005096549342442898,-0.007499970992533536,0.0060235833443765185,-0.11707423360755156
-0.01812857441691016,-0.017428972735979542,-0.012669738265406657,-0.0034736454635237806,0.00395240895562163,0.004994637265940284,-0.004493718531469328,-0.00709093876658131,0.006412073396308925,0.007099332676691362,0.0018817578853307724,0.009354808637334127,0.0021190183172223095,-0.007148153671163235,-0.014821223695192415,-0.013559108128407292,-0.03453343479293941,-0.02428125790815192,-0.04450986751278663,-0.06626102045943795,-0.08235895281092867,-0.1374202934134373
-0.05775874774192898,-0.03188412100715729,-0.01850439591527803,0.004632568532214472,0.012429454854652642,0.020962950151847,-0.004999445042514305,0.0012984574030254915,0.004016540062751581,-0.0007844969768761105,0.0029740311114931943,0.004844809532241788,-0.007572338056021072,-0.007872910830975171,-0.0020442106443762345,0.00527222181480271,-0.022912136164633168,-0.023835999157720843,-0.015075194962843973,-0.04856638729210892,-0.05780612588321086,-0.0629385269213607
-0.0037738499329422887,-0.011791266993837765,-0.0029881017094509684,0.011405110544892377,0.011745756156125012,0.008434304253684341,-0.005190624974770174,-0.014770383829524596,0.002282929415046799,0.002560327214159495,0.0009960957535826071,0.013622142726126262,0.00426367566498634,-0.0020530956460349968,-0.012253448604867738,0.005915837086178153,-0.029394285968502687,-0.02006551337863219,-0.04167961288119507,-0.07628017788954031,-0.12010826502997107,-0.1328321343589615
0.005812265860701504,-0.01362605087011868,-0.024466428152604882,-0.0014182758259375548,0.008402460335967,0.005135386046242117,-0.006809542205477797,0.0022931914898504584,-0.0009570607494399122,0.004006445886395943,0.003701958281978133,0.00802010637199174,0.0008175643050535415,-0.009889626181097995,-0.004295245133439153,0.001915298165912216,-0.014411283615604578,-0.008694634957866295,-0.00563385104970065,-0.022427809725982056,-0.021418003551955812,-0.10348499275664456
-0.006579120457962969,-0.006590911041470043,-0.006011748508634497,0.013789922152847581,0.017468392866291968,-8.101872575881664e-5,-0.009012735770601561,-0.0042037500066570395,0.0022434520087627895,-0.00038036994702974995,-0.0075913287457093645,0.008418059538995964,0.0013293089619117206,-0.0019334639227545879,0.0048138502634773395,0.01081135243461389,-0.012281644796804568,-0.022673498042581595,-0.034898785595759485,-0.04527137860255631,-0.04259287160592167,-0.17114128699843564
