tau-22,tau-21,tau-20,tau-19,tau-18,tau-17,tau-16,tau-15,tau-14,tau-13,tau-12,tau-11,tau-10,tau-9,tau-8,tau-7,tau-6,tau-5,tau-4,tau-3,tau-2,tau-1,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,tau12,tau13
-0.008319956299282753,-0.03502815568152292,0.0730437996933949,0.0436910910149324,0.0002414477258558231,0.010242358875952255,0.013886378421469366,-0.0007215436271590196,-0.006681013336165883,-0.008722006917545311,0.00149981337557021,0.0028602042347974574,0.0012607667089461225,0.0057703462353932665,-0.007590397217226937,0.003987183802073732,0.00681960389608885,0.0020359661343157718,0.009582120245338442,0.006848750250266522,0.0011863946533632029,-0.0020228288080873617,0.004112945491367942,-0.01658330471788584,-0.029411021987722667,-0.033155076166754074,-0.03513477202409445,-0.05511057227717354,-0.04861401057804367,-0.04203708080509218,-0.06660477960302276,-0.04913938196659771,-0.06022303640625635,-0.12201702719767411,-0.1040484794722164,-0.05088844211845846
-0.07635478847493628,-0.0415647469383698,-0.014170677930927515,-0.02541781955347013,-0.032606257171938165,-0.03991714833036148,-0.024600536694606764,-0.02647231582915228,-0.02599174784903845,-0.015301033717775485,0.003587926708130295,0.019707804632229074,0.012730709563132511,0.01900105482684495,0.030642942065156657,0.049675094186405526,0.06896881361855818,0.07795788356589203,0.09338421930127985,0.10743967054556247,0.11190569514026223,0.11703720074988543,0.129626246539628,0.11517834028521069,0.11543541058371089,0.10699295647960642,0.11434540352228191,0.12713885836050512,0.13101274524890003,0.1143225688281296,0.09292007559643924,0.08071563911879502,0.1126300745740265,0.10669607827239212,0.0898124137617795,0.10252579632571437
0.015890993152577967,0.0068705708239169255,0.05406088055475284,0.027872310484417805,0.056152511957452696,0.03665693030976963,0.03109018176272631,0.004759572777013289,-0.0014376680256216307,-0.005211693175075931,0.005598635965447935,0.004073887950485585,-0.0010466292054993245,-0.009450785344092945,-0.012942750380901508,-0.0020661499994363342,-0.0008304232613340389,0.004721447608023035,0.015166179014236293,0.017293598697022967,0.02799707061218298,0.025422100618387997,0.027032197573421183,0.008221526528725046,6.693502452009221e-5,-0.016425695908881023,-0.018708872673376314,-0.031012431158306306,-0.020440077063373967,-0.023851645247073203,-0.030747653342012227,-0.013432630078599937,-0.013994743743736562,-0.06299126920287032,-0.15544295138561953,-0.09239831329914032
0.017485788615368304,-0.011210677256283299,0.011116400243857495,0.0053969897304906225,0.019994545156751746,0.01166896576866826,0.015209441189428978,-0.007552513417937438,-0.010529305577903927,-0.00693396137985359,-0.003680874389811303,0.006353246299236629,0.004782578839064123,0.010567258714012493,-0.00841457099543217,-0.003547952548666848,0.01063313523933576,-0.002279789082387612,0.004468988190111339,0.0033566037527944445,0.004255034847114633,4.9534448709706575e-5,-0.003978700779568124,-0.014133285267657123,-0.02491735211448663,-0.04084265824687669,-0.04216291516708244,-0.058633999335620565,-0.05338909798593755,-0.03595344183969525,-0.029549657620641857,-0.02795253822462354,-0.018441246101025443,-0.0761662705494451,-0.22972611140500507,-0.1474313366634266
0.009153303989031523,-0.05406295080085858,0.004387376479097449,0.011739562046533966,0.008347754779562023,0.017780111401424648,0.009978654528707285,-0.012529621363407552,-0.011489969799604512,-0.015727193015128278,-0.005095704383096881,-0.002383509864535194,0.007168199950234158,0.004731926212489098,-0.012196870074916185,-0.0005377456599333435,0.00469644045828959,0.006560618860870075,0.01457122243697841,0.015886160862854947,0.022067246111101935,0.014843918225767836,0.03122961079657059,0.021297852255599097,0.009737721648226127,0.001054239192259471,-0.0046870468909572995,-0.014163100841641043,0.010100300898729549,0.01473155967552596,0.014889779087811795,0.024633669807674202,0.03255102395977689,0.033974066076646034,0.013758009192423894,0.10997275829085164
-0.14147649902682297,-0.08771010801387077,0.004279212292237718,-0.004854273222714603,-0.010809559386272915,-0.009552469722052334,-0.026046108038766825,-0.0325299189693199,-0.02901115411567239,-0.005183936747097185,0.003724363446264434,0.010719651606012785,0.01856857508140417,0.022889312880939934,0.029335863820525592,0.046499866673288266,0.061405962608439765,0.0650791849823548,0.08552201349724431,0.08443979787854412,0.10008427818739422,0.11480150638778513,0.12577243590854004,0.10859875816139962,0.10241102208392233,0.08231399781356384,0.0799189895600005,0.0931112767413267,0.09451586686954112,0.07956454596810766,0.06733092234114708,0.05223524101299013,0.09817795637225263,0.04429516500840754,0.0039797819945320626,0.03792173054558581
-0.021613918257660347,-0.028557030776369074,0.0374335062034873,-0.003102579134135579,0.027091723236683747,0.027376025839197488,0.03044692478065777,0.011656414702265559,0.0037100757996488816,-0.013892702821851231,-0.0032425034416712134,0.0023576957790835823,-0.00012785618360303783,0.006855026668214611,-0.003442600875510059,-0.010169870779453076,0.002694583466046481,0.005608252517144909,0.015992906822718825,0.020812499814766364,0.015167777663463113,0.0021800671210439582,0.006784970689162309,-0.013128235051356957,-0.03715098132806613,-0.06113127905801996,-0.07298431206529521,-0.0942262913344893,-0.10156014739222151,-0.07666370487205192,-0.06570908219073499,-0.028778697053279505,0.03944856651270763,0.005379829619994166,-0.060054479405654226,-0.02068823367029711
-0.026804695051740924,-0.024977246710988343,0.03572213601795212,-0.019468306198525152,-0.02884273371297222,-0.01206686903432007,-0.028946471123608805,-0.01884334986186337,-0.012250835223404607,-0.0149913693544468,0.000629275929414202,0.0012315482724391937,0.0038730829685168656,0.007663986406795694,0.02472350638652677,0.04688796169378979,0.06164988791881614,0.06215022637133406,0.07451286648034246,0.08938899221116312,0.08895047371162167,0.10897881738288992,0.11754295660913516,0.1076567084215316,0.10126887412461544,0.09186866606099649,0.08811854544512725,0.10197640733756776,0.11055519463380183,0.10451384612487524,0.10798271788567138,0.0895663652364564,0.1361062288845768,0.12350168996816742,0.11463330699577763,0.08050448510396577
0.019861501726898757,0.054923834638532884,0.09386498798616556,0.047431846949557245,0.0372535773522972,0.015207959753460025,0.028078284546945408,-0.0010351291470259091,0.00018512795640442022,0.002632187707670178,0.004054459735056116,0.010296518925340933,0.010379820307738798,-0.00013107805821385352,-0.014930305495884335,-0.012934085973117416,-0.0025226697298970802,-0.0023737756456194583,0.006958287940262804,0.017927255335605186,0.025432730497480363,0.02191727145097525,0.02185094468531663,0.012273470334546155,0.003054136746368381,0.0018244638543273488,-0.004762304644288043,-0.00894417217300488,0.0014528642221226513,0.04482115119116979,0.03936452587125812,0.05210242371654774,0.060607309176046446,0.06465908526921511,0.024518315453390747,0.048570549956392754
-0.04134446424921501,-0.013322394659320594,0.01483350596419751,-0.016246882229317052,-0.0006157271540018648,-0.01488802801319611,-0.01183830671328072,-0.014829064142997237,-0.008574442567884203,-0.014971177814494209,0.006256922607403743,0.010846455015183307,0.011838426385915242,0.015406614002363544,0.01674597207101615,0.026882867487841744,0.049752827187376024,0.04853571409307754,0.07433689920730903,0.08359706675746456,0.09519488938871401,0.10321974996156455,0.11013751344480423,0.10147213369761918,0.10067615911663444,0.09956112780937229,0.10850011795808928,0.12154290445126875,0.12764893864658317,0.126752665241351,0.12706350174514808,0.13815710445756277,0.15968308589178545,0.11560491851421077,0.04896262984005287,0.10298636134808517
-0.043998520357219906,0.005630451764692291,0.026235396101830327,-0.003589414423838909,0.005263328607279778,0.00803239392299182,0.01144059008605768,-0.016741187801495052,-0.0069276374604197825,-0.003213953123743249,-0.004126647081618673,0.004366826385968849,-0.0015626245664333818,-0.0006327757153970763,-0.005190291263698747,0.0026355658087789027,0.004881757361582359,-0.00578182924704593,0.0038465546534177408,0.007795140042028693,0.0062773885051077595,0.003039873929037561,-0.000963857769321375,-0.012140721764377057,-0.02959635044543211,-0.029460657681481355,-0.03127689622541898,-0.04258875458985193,-0.03080935011399271,-0.032307531572253016,-0.05134799282110942,-0.05913676682031683,-0.11105136342295847,-0.17346720185884607,-0.20699824292901164,-0.1432144141571705
-0.09392259114479076,-0.11133543096149098,-0.032771133826684805,-0.039122975329511034,-0.04772784140048735,-0.02856466676788051,-0.013705445730748547,-0.02699384680937104,-0.01934878388199187,-0.021640434440994793,-0.0019620608488058306,0.01704916058183643,0.009782352058845874,0.019943513871367377,0.03395188634259478,0.047857015428388626,0.06096345477836399,0.07112151346541844,0.08726530158752657,0.10039968267856367,0.09689063286675219,0.10366192715258389,0.11391551258716852,0.09675352400318,0.08653849491609256,0.07597630512116597,0.08301168835995153,0.08327617060320469,0.08490818278684001,0.07651758220678387,0.06125218566350016,0.039750988185381135,0.08519538345016302,0.025884211274787107,-0.021508420352995,0.051502317665876124
0.0008405306095432551,-0.001021788985513973,0.07502191981267688,0.03193847567520321,0.032075833853733055,0.003447687900044292,0.00851606237498579,0.006115894759783761,0.005518839394428433,-0.01018040898400458,-0.00557365594493658,0.0046915004566777324,-0.00852555022981392,0.0019529272327932798,0.003100804165767107,0.003500853653645241,0.002986892847915749,-0.0022592800226856613,0.00648020414661995,0.011132679373831672,0.00871373633244297,0.013662189141761956,0.014127756575585433,0.0006355043802001876,-0.01174080389814197,-0.014927588790372395,-0.01831460811378899,-0.015541346290999547,-0.009707253933652842,0.012664201798688135,0.015138403379002028,0.002282009931460386,0.01918786598684317,-0.030666478207818936,-0.07796638704843643,-0.12036581960037493
-0.04438822128035415,-0.0637584623050861,-0.012421705785690216,-0.00743716795617409,-0.017076259151351435,-0.008014228494320876,0.00403212693754755,-0.010281473430372149,-0.014227429859076796,-0.002086294903115503,0.008709937744069541,0.015933822818595428,0.018917423785952136,0.004784667701978263,-0.00034861711589537176,0.002226283419138276,0.00930506027507471,0.001926438308627627,0.017462730585182603,0.002014813879084918,0.009419499045225889,0.003916662846060107,-0.013670855751681336,-0.028914172623095452,-0.036830072985023575,-0.0683967267322868,-0.07105432480817256,-0.072069171952232,-0.07556423485994283,-0.061175137354910286,-0.06538857783406185,-0.07037780324884586,-0.07855906472130429,-0.1080362314809859,-0.23350543830194254,-0.3339134958758698
-0.06306949501444212,-0.06051970753210744,0.027736254827560373,-0.0037762534532686694,0.02259113901195125,0.015011687594361098,0.004440237796813972,-0.015747646151762364,-0.0015042076249252951,-0.007888746829624992,0.012237651609442072,0.014281647764088305,0.007355930645749002,-0.0018963068611442795,-0.004198415938639014,-0.008505540674483133,-0.004276144792157503,-0.002475387402224267,0.009264152366443552,0.004637436351179329,0.006807136082036011,0.0017352269156055734,-0.0022792610222461696,-0.01861673214178668,-0.02540911340617213,-0.035794644982794034,-0.04391128866548221,-0.06227007021088527,-0.06031212574812594,-0.040303260610641226,-0.04418392593389716,-0.03770880356152406,-0.03425516662380418,-0.13117158809400756,-0.18763639863571435,-0.0997968705382752
0.013437853059115604,0.0011003175390237679,0.048656175673351426,0.010051381960221832,0.014339768181593514,0.008344476402854798,0.033399600462751644,0.00424337756826569,0.015002467980795683,-0.010193730883278074,0.005972421723747087,-0.004394415907982679,0.006903528667754139,-0.00020850520859292442,0.004192230844157163,0.0008420880784368367,-0.006936441382268425,-0.0042090120478399645,0.010673263022143473,0.012100815032339993,0.015586902878076497,0.01691281762529775,0.011114477002871156,-0.007806350320003496,-0.014022801642160215,-0.02758549035499489,-0.03990149315625678,-0.05498221312809181,-0.05768505364795275,-0.049476222307681526,-0.05973799587191827,-0.04818947128664493,-0.033125451903664345,-0.0906055135960719,-0.14759518676457473,-0.058661617662133826
0.04123070681992272,-0.01692356582792786,0.043634822973466436,0.01378335866125266,0.009325583365025302,0.018459752740571902,0.015551884761669861,-0.012520847590167328,-0.017068860896997714,-0.01312204488600903,-0.008123115809332818,0.002623668893778488,-0.009535780588810137,-0.005826904526903524,-0.0023860954495761814,-0.006286331541947809,0.007904115210753765,0.008956640042856576,0.01767749269619923,0.015145767321164032,0.014712449987224081,0.024917382378359033,0.028165123922694366,0.011133988800928795,0.019433645199306484,0.010389904407125351,0.00788800346126892,0.010404206264901298,0.010258326884530504,0.02770487187747288,-0.0013807510488332954,-0.016407355094938274,-0.028471004870388075,-0.09551811846634249,-0.14853177525242542,-0.10233692092465359
0.01857607216669901,0.04028242174174326,0.05043105912451359,-0.001524662917395783,0.004654767354598108,0.004809990843990143,0.0041127484343121915,0.0014238765572302846,0.00017372303481517576,-0.00944708961672074,-0.003001768938806604,0.007692465324552663,-0.003006981446632851,0.004243852392681462,0.0019487622950186136,0.0005984611425853914,0.006668533924377913,0.003714241546570585,0.007138310537291695,0.004703618213797801,0.005006168670972928,0.005321435391342592,-0.003001482144352322,-0.025751197880781812,-0.02968950395709422,-0.0421401841331337,-0.05639815416880242,-0.0641213945016156,-0.03201638865326523,-0.03836963595582543,-0.048350513375689234,-0.04844488726646897,-0.06785504083587472,-0.1336186263943677,-0.12420652949932484,-0.04660809643622497
-0.06835333655299482,-0.07382765168261117,-0.020868700363249715,-0.03101763640124209,-0.022942369352902794,-0.025957683710526872,-0.0147932379983863,-0.0122795106677999,-0.01898617895295951,-0.010421898886679288,0.011166752864526149,0.018087779765338506,0.01670508150979491,0.02042001769133431,0.030740739662705217,0.052470551257948056,0.06714649843841082,0.06468891899086593,0.07711184784762741,0.08044904943972558,0.0793998407943063,0.08674168222860522,0.10035625284829519,0.09976052985250236,0.0945190134613286,0.10344747026692974,0.10784271314170438,0.10398914296543887,0.12060561611404073,0.11123244286988364,0.10377310417278068,0.10902026302288381,0.07393098734883695,0.09025444156753858,0.0698151050375431,0.05188564645570448
-0.0013715414819765255,-0.009121862601741457,0.0186003556986557,-0.0207053643699158,-0.013483658309212365,0.012620460723828601,-0.004891393828409152,-0.018146364413852003,-0.02294818595471003,-0.018873223444270965,0.010183397604687505,0.013993487229681429,0.018571520379624503,0.024933061543551023,0.026738081593529563,0.03648730565094911,0.05258756890888992,0.05593237503877076,0.07599620296855705,0.08945660227157876,0.09988133248748943,0.12398255438106938,0.13162479275345804,0.13866111665221983,0.1462272761816154,0.14510470457524405,0.14023047409133485,0.1597720363062775,0.17696381699601535,0.1582729079692167,0.15341869663333393,0.12822467262822265,0.1370711683200564,0.1542934399891163,0.12918226751452588,0.07843676619156681
0.002328195685687208,-0.044708351873718424,0.02754118436063755,0.007325121217312281,0.04638128144303694,-0.001636722231098938,0.018102283654534364,-0.010450716400754588,-0.0026136343463179887,-0.011033427990376975,-0.0056046377416420195,0.00013586916573078546,-0.0016161987405106978,-0.004545323292856704,-0.010169364264907811,-0.009756931172165332,0.0023313927723267675,0.004099678801442648,0.007292232533614429,0.011151627488287404,0.015218324428138764,0.013677457199720694,0.018248248322272616,-0.0050528237265184605,-0.010079732998294191,-0.016042095630603045,-0.021310879081963847,-0.024776502167568305,-0.00885396636923381,-0.011464082553057461,-0.016796291707275635,-0.0006762507013649907,-0.016085137503723184,-0.07299686263158299,-0.11572283685127445,-0.0863872323536199
-0.06419575477386778,-0.044767615825997295,-0.007555836776095163,-0.03475620500496644,-0.013336716440725684,-0.010971978166612632,-0.015962088715789215,-0.02581043637955188,-0.01989491316298733,-0.018113468507080326,-0.005663510503023892,0.012205070581600079,0.013937622179817042,0.01404407346619211,-0.0013991026081377606,0.00815862496020353,0.01926857356337787,0.009727109370855266,0.03599311451635196,0.021413426489930193,0.020475608012784446,0.008776893612083758,0.005867662605590473,-0.016380260396643507,-0.024208652057160676,-0.04441695081084995,-0.05277112260304098,-0.06575038605571547,-0.05264522591943854,-0.026039987511353894,-0.017711459721527097,-0.007250121589052008,-0.04298870199112993,-0.10890095939112969,-0.19579340789524263,-0.13784879548059265
-0.049439928863112666,-0.05656550960086568,0.0043066138540993155,-0.023026084449915257,-0.03607477140201943,-0.04149064158583283,-0.03128931103122883,-0.018655213010109417,-0.020066309179546764,-0.007100866228973591,0.011402877917762597,0.013213454163403552,0.011251331140245707,0.013426009773630062,0.03193652055744141,0.049071298482265234,0.06874311646305645,0.07557734523827661,0.09505030908739126,0.10349300402580101,0.10806580544526577,0.12496493212301991,0.14065950321307472,0.12694009381823115,0.1295286654764686,0.134108728228389,0.13637631696383812,0.12904427027224788,0.133880011246971,0.12803889379943809,0.09969111483504782,0.09258420417990296,0.13284009167852934,0.16232514579093543,0.14414048746726862,0.14277720499329763
-0.03687012856797085,-0.05604343619369327,0.022944123339623784,-0.009040071602391826,-0.002327330116871512,0.007742364539119906,0.016888555472415592,-0.0025037406469660454,-0.0011668377041780243,0.002466316214102279,0.006233713837044231,0.010165814686845066,-0.003322350496985262,-0.007202049796573864,-0.004580973017373034,-0.0003442108545493421,0.00018188792187959056,-1.9231840280437007e-5,0.014314414964426588,0.01635602918457154,0.015246703215387495,0.01119060973183727,0.019829688158459674,0.0055146528924370445,-0.0024958019064178698,-0.010300867979643254,-0.022518545119559752,-0.025596598683347807,-0.02405611865256836,-0.018813803135238245,-0.022252226734785836,-0.0369848809131625,-0.03432861402759961,-0.12336956016913762,-0.1368002573205176,-0.016524331436846777
-0.04035867445188183,-0.07818867502057351,0.04741459109689176,-0.044703912158609395,0.010532182674045843,0.014729469949116903,-0.011225059117942502,-0.0030744964987338055,-0.009982348652634724,-0.014448638506325157,0.0004483055658599265,0.0038198402553091693,0.008365661179934761,0.0016384297152729401,-0.005421516060050049,0.010203401425265565,0.007215853660287757,0.004980909030477757,0.016482019720958814,0.016194340621271803,0.00736537855250031,-0.006534484760210146,-0.00586116366795518,-0.033528195015009095,-0.05233251053114527,-0.0718602294996279,-0.0933291023578805,-0.11773889875372037,-0.13437143929897633,-0.14161069857818015,-0.1471128492574561,-0.12533518040965821,-0.1660892659662766,-0.19386588068299823,-0.24231440453801245,-0.27934113583743486
-0.010395780742671291,-0.04383177132649737,-0.0025034149101844363,-0.013898577331089108,-0.012567071898959076,-0.025031461700738288,-0.026111473101127654,-0.02833139487165735,-0.02322746110370327,-0.01467994384420232,0.010594622550443031,0.018564485915771336,0.019577429626837305,0.02237204909126037,0.029917548152302516,0.03650605277685603,0.06339426088327516,0.07089310617279199,0.09237948158821888,0.10927621298292767,0.11438436783664514,0.1295805396797693,0.13209745249172614,0.13287696291314177,0.13817313036595413,0.12789664781207075,0.12533404000446427,0.11623162374748654,0.14449510125280982,0.11927736853026492,0.10785703841098335,0.11158592372802105,0.14115961188329196,0.14117843432934513,0.06251904103343073,0.09707927791042378
