fips,year,g,rel_year,ytilde,y0hat,tau_hat
1003,1977,1986.0,-9.0,-0.16239348009325028,0.0,-0.16239348009325028
1003,1978,1986.0,-8.0,-0.10829746779905136,0.0,-0.10829746779905136
1003,1979,1986.0,-7.0,-0.06287983677758469,0.0,-0.06287983677758469
1003,1980,1986.0,-6.0,-0.05467680239325379,0.0,-0.05467680239325379
1003,1981,1986.0,-5.0,-0.04304964725207139,0.0,-0.04304964725207139
1003,1982,1986.0,-4.0,0.050909180434546286,0.0,0.050909180434546286
1003,1983,1986.0,-3.0,0.11311245135861636,0.0,0.11311245135861636
1003,1984,1986.0,-2.0,0.1278266138536246,0.0,0.1278266138536246
1003,1985,1986.0,-1.0,0.13944898866842959,0.0,0.13944898866842959
1003,1986,1986.0,0.0,0.18611649037723588,0.0,0.18611649037723588
1003,1987,1986.0,1.0,0.19079921164174163,0.0,0.19079921164174163
1003,1988,1986.0,2.0,0.18695832433616655,0.0,0.18695832433616655
1003,1989,1986.0,3.0,0.21783928927908125,0.0,0.21783928927908125
1003,1990,1986.0,4.0,0.26338431091783665,0.0,0.26338431091783665
1003,1991,1986.0,5.0,0.32134737552830916,0.0,0.32134737552830916
1003,1992,1986.0,6.0,0.36461950539332477,0.0,0.36461950539332477
1005,1977,1990.0,-13.0,-0.001946436390820594,0.0,-0.001946436390820594
1005,1978,1990.0,-12.0,0.0506762585472087,0.0,0.0506762585472087
1005,1979,1990.0,-11.0,0.010387738738875107,0.0,0.010387738738875107
1005,1980,1990.0,-10.0,-0.021466944621214346,0.0,-0.021466944621214346
1005,1981,1990.0,-9.0,-0.0012989802046821097,0.0,-0.0012989802046821097
1005,1982,1990.0,-8.0,-0.0546618013045439,0.0,-0.0546618013045439
1005,1983,1990.0,-7.0,-0.028631229881294296,0.0,-0.028631229881294296
1005,1984,1990.0,-6.0,0.003243918632033882,0.0,0.003243918632033882
1005,1985,1990.0,-5.0,0.04369747648442868,0.0,0.04369747648442868
1005,1986,1990.0,-4.0,0.005227923641264454,0.0,0.005227923641264454
1005,1987,1990.0,-3.0,-0.039229039928939,0.0,-0.039229039928939
1005,1988,1990.0,-2.0,-0.027135642946253924,0.0,-0.027135642946253924
1005,1989,1990.0,-1.0,-0.03521849207725847,0.0,-0.03521849207725847
1005,1990,1990.0,0.0,0.03361194320160621,0.0,0.03361194320160621
1005,1991,1990.0,1.0,0.06991953924755911,0.0,0.06991953924755911
1005,1992,1990.0,2.0,0.13656261519096446,0.0,0.13656261519096446
1013,1977,1990.0,-13.0,0.0314448845948343,0.0,0.0314448845948343
1013,1978,1990.0,-12.0,0.058082609289563436,0.0,0.058082609289563436
1013,1979,1990.0,-11.0,0.00929505263420971,0.0,0.00929505263420971
1013,1980,1990.0,-10.0,0.019538520666830372,0.0,0.019538520666830372
