fips,year,y,y0hat,tau_hat
1005,1987,6.78379395357774,6.76498736551717,0.018806588060567
1005,1988,6.82793777210255,7.15324105475357,-0.325303282651019
1005,1989,6.84303048413293,7.09207700895435,-0.249046524821418
1005,1990,6.93683042595151,7.19141659838777,-0.254586172436257
1005,1991,6.95879617369009,7.15357205242797,-0.194775878737878
1005,1992,7.02031153724133,7.10545775919382,-0.0851462219524883
1005,1993,6.97839669644505,7.21537838818107,-0.236981691736015
1005,1994,7.05867400903073,7.20026835826909,-0.141594349238363
1005,1995,7.06505568813354,7.20615717756678,-0.141101489433244
1005,1996,6.99897809620929,7.13970810342406,-0.140730007214771
1005,1997,6.97785351986432,7.15936908600069,-0.181515566136371
1005,1998,7.05098944706805,7.25727627137044,-0.206286824302385
1005,1999,7.10987946307227,7.21346991527364,-0.103590452201373
1013,1977,6.533323293229,6.56800941387439,-0.034686120645385
1013,1978,6.63303407108616,6.57842355022755,0.0546105208586107
1013,1979,6.61841192443188,6.64402604303275,-0.0256141186008714
1013,1980,6.60192430044778,6.61320115335174,-0.0112768529039604
1013,1981,6.61538806770256,6.57536711674714,0.0400209509554186
1013,1982,6.56490226258958,6.58963594060051,-0.0247336780109269
1013,1983,6.53277178539017,6.51965350962429,0.0131182757658763
1013,1984,6.62230945799919,6.53037591903469,0.0919335389645051
1013,1985,6.42236738478884,6.52554185973282,-0.103174474943982
1013,1986,6.4548961486071,6.56025062527031,-0.105354476663205
1013,1987,6.43576034974747,6.63956253658222,-0.203802186834752
1013,1988,6.45841874866351,6.3787080004009,0.0797107482626078
1013,1989,6.47883583022878,6.45076693223717,0.0280688979916093
1013,1990,6.50690429392503,6.44954204391144,0.0573622500135871
1013,1991,6.52876597331632,6.37834335365464,0.150422619661682
1013,1992,6.77261044782029,6.35010941565637,0.422501032163925
1013,1993,6.84610653192463,6.19993021934576,0.646176312578874
1013,1994,6.83422605382372,6.28001200458031,0.55421404924341
1013,1995,6.87654300057348,6.33067787737707,0.545865123196406
1013,1996,6.79753758002707,6.40176912887099,0.39576845115608
1013,1997,6.92976963305065,6.4110908016797,0.518678831370955
1013,1998,6.87005341179813,6.38707064081353,0.482982770984598
1013,1999,6.89770494312864,6.50704117811599,0.390663765012652
1023,1977,5.91657501966041,,
1023,1978,5.8316054186889,,
1023,1979,5.86232115435861,,
1023,1980,5.86612583168722,,
1023,1981,5.89078030473745,,
1023,1982,5.83671004783053,,
1023,1983,5.86836725346683,,
1023,1984,5.90677968489215,,
1023,1985,5.94836009377316,,
1023,1986,6.08138086531728,,
1023,1987,6.16600691175201,,
1023,1988,6.18293185484701,,
1023,1989,6.14934512120653,,
1023,1990,6.26695863822724,,
1023,1991,6.19941564455536,,
1023,1992,6.0117068785422,,
1023,1993,6.03873898023346,,
1023,1994,6.00699656870438,,
1023,1995,6.01702380364869,,
1023,1996,5.94888186604821,,
1023,1997,5.99754787685234,,
1023,1998,6.06378520868761,,
1023,1999,5.96357934361845,,
1025,1977,6.91915850256715,6.91955220324143,-0.000393700674275799
1025,1978,7.00764686079151,6.99829558775958,0.00935127303192917
1025,1979,7.00408759899791,7.02397684523887,-0.0198892462409637
1025,1980,7.00727984014446,6.99716265868245,0.0101171814620082
1025,1981,6.98915126446473,6.98111270576261,0.00803855870211656
1025,1982,6.94433255626797,6.95224582174946,-0.00791326548149396
1025,1983,6.94819460454611,6.95512315421699,-0.00692854967087531
1025,1984,6.98349356530097,6.95930956320493,0.0241840020960451
1025,1985,6.98193345807621,6.99839137261239,-0.0164579145361774
1025,1986,7.00657936443915,7.01852130046638,-0.0119419360272275
1025,1987,7.03575455584877,7.07122756002996,-0.0354730041811857
1025,1988,7.13017825032263,7.08552706665352,0.0446511836691101
1025,1989,7.17231978386893,7.10392542768601,0.0683943561829183
1025,1990,7.18607947613876,7.15860328373062,0.0274761924081357
1025,1991,7.12171151480014,7.08954566373634,0.0321658510637972
1025,1992,7.16419933075498,7.04180961623022,0.122389714524759
1025,1993,7.16093993532718,6.99484019855739,0.166099736769795
1025,1994,7.17542495472627,7.04472789657018,0.130697058156088
1025,1995,7.36090363065208,7.07718877611815,0.283714854533933
1025,1996,7.35050607936023,7.08793507700147,0.26257100235876
1025,1997,7.36048035626715,7.10279574256909,0.257684613698061
1025,1998,7.25417784658298,7.15421804564331,0.0999598009396747
1025,1999,7.25205395225412,7.24357939384188,0.00847455841224321
1035,1977,5.66636970321518,,
1035,1978,5.81358618406573,,
1035,1979,5.87379610749214,,
1035,1980,5.86815013245126,,
1035,1981,5.8247884247071,,
1035,1982,5.73960655360801,,
1035,1983,5.77129665830474,,
1035,1984,5.79061066231677,,
1035,1985,5.80975099923336,,
1035,1986,5.78130322948661,,
1035,1987,5.72512595369095,,
1035,1988,5.78540583977706,,
1035,1989,5.74964643251821,,
1035,1990,5.63083772013358,,
1035,1991,5.59196836607308,,
1035,1992,5.79037391286518,,
1035,1993,5.82032645100775,,
1035,1994,5.81411422304018,,
1035,1995,5.7104425501236,,
1035,1996,5.73676502545412,,
1035,1997,5.61547682193507,,
1035,1998,5.66642668904053,,
1035,1999,5.64190707093811,,
1039,1977,7.29212915011372,7.28819511974183,0.00393403037189355
1039,1978,7.34761411332227,7.34345817477115,0.00415593855111762
1039,1979,7.36844133441604,7.38759049247663,-0.0191491580605865
1039,1980,7.36735677470471,7.35637372994433,0.0109830447603763
1039,1981,7.32922376298575,7.32964144864218,-0.000417685656424638
1039,1982,7.34072725279596,7.32906878006767,0.0116584727282891
1039,1983,7.2719914493344,7.29035013192291,-0.0183586825885094
1039,1984,7.31798070820982,7.32404597812376,-0.00606526991394318
1039,1985,7.35161239387599,7.33834809813796,0.0132642957380309
1039,1986,7.35798227662746,7.34397022850587,0.0140120481215877
1039,1987,7.40838361498559,7.40627225309687,0.00211136188872274
1039,1988,7.4767612542838,7.34637040766079,0.130390846623007
1039,1989,7.47651751690836,7.38243925126075,0.0940782656476067
1039,1990,7.52747463423594,7.38685053880415,0.140624095431788
1039,1991,7.44974920403366,7.3899965096186,0.0597526944150557
1039,1992,7.40820649645351,7.4056050460561,0.00260145039741477
1039,1993,7.50592812851803,7.39494833796662,0.110979790551413
1039,1994,7.54516709762197,7.43498118969945,0.110185907922522
1039,1995,7.60702894414812,7.47509716400745,0.131931780140675
1039,1996,7.64190033943157,7.49567865213144,0.146221687300129
1039,1997,7.56689283537787,7.50654665887304,0.0603461765048339
1039,1998,7.58731050602262,7.46472502104394,0.12258548497868
1039,1999,7.61085279039525,7.4658667846217,0.144986005773555
1041,1977,5.70289168811105,,
1041,1978,5.77006478393548,,
1041,1979,5.73878336572999,,
1041,1980,5.71356527951311,,
1041,1981,5.77332829521426,,
1041,1982,5.76150375984342,,
1041,1983,5.84587684283488,,
1041,1984,5.73890041117605,,
1041,1985,5.91850145472792,,
1041,1986,5.93861451655936,,
1041,1987,5.88156987182616,,
1041,1988,6.02718674232696,,
1041,1989,6.00881525128727,,
1041,1990,6.01070829927666,,
1041,1991,6.00471747764112,,
1041,1992,5.81162826918941,,
1041,1993,5.88426088470441,,
1041,1994,5.92330220883897,,
1041,1995,5.85774998350705,,
1041,1996,5.76216299928438,,
1041,1997,6.03038169371186,,
1041,1998,5.91620206260744,,
1041,1999,5.88887795833288,,
1051,1977,6.66682497578472,6.63416580111317,0.0326591746715552
1051,1978,6.72626738542883,6.74140033000499,-0.0151329445761608
1051,1979,6.84660143231405,6.9073216346786,-0.0607202023645463
1051,1980,7.02174629124946,6.94341246844588,0.0783338228035762
1051,1981,6.85362701102646,6.88927617809633,-0.0356491670698693
1051,1982,6.85673550321879,6.86726111057909,-0.0105256073603011
1051,1983,6.76781329668833,6.79644942271064,-0.0286361260223096
1051,1984,6.84381168028115,6.8486249270631,-0.00481324678194728
1051,1985,6.90346940757221,6.8587454447652,0.0447239628070122
1051,1986,6.98567520179017,6.92978345764186,0.0558917441483118
1051,1987,7.00184100615773,7.12167848835261,-0.119837482194876
1051,1988,7.18498712025394,6.58459137974499,0.600395740508954
1051,1989,7.20726777087859,6.85058323343385,0.356684537444737
1051,1990,7.29045143945098,6.87490379667868,0.415547642772303
1051,1991,7.37341606226361,6.85225307968283,0.521162982580777
1051,1992,7.39279166276871,6.90506148532221,0.487730177446501
1051,1993,7.40728093319776,6.81974805158716,0.5875328816106
1051,1994,7.46971606550432,6.95161457083851,0.518101494665816
1051,1995,7.46207765330764,7.03482130844781,0.427256344859829
1051,1996,7.57228445791853,7.2270412785045,0.345243179414027
1051,1997,7.56628611040723,7.30009121856329,0.266194891843939
1051,1998,7.47363710849621,7.27802352516874,0.195613583327471
1051,1999,7.52940645783701,7.51457641257762,0.0148300452593917
1053,1977,7.35722212134714,7.34082119043689,0.0164009309102475
1053,1978,7.3421298109217,7.37963461810584,-0.0375048071841393
1053,1979,7.36973893779151,7.33614841896465,0.0335905188268626
1053,1980,7.30842054999346,7.2980283706916,0.0103921793018609
1053,1981,7.29473256508923,7.32563269472891,-0.0309001296396749
1053,1982,7.3352303130004,7.36109517998628,-0.0258648669858816
1053,1983,7.40426878665202,7.37238138174002,0.0318874049120002
1053,1984,7.34223755523825,7.36354892511007,-0.0213113698718157
1053,1985,7.41459905288402,7.3912751017244,0.0233239511596173
1053,1986,7.39816209580655,7.40118678462448,-0.00302468881792617
1053,1987,7.32538476663279,7.35113716117157,-0.0257523945387756
1053,1988,7.33062739106854,7.6319376577836,-0.301310266715059
1053,1989,7.34194679647197,7.55323302973189,-0.211286233259919
1053,1990,7.39830882612378,7.58668045558292,-0.188371629459143
1053,1991,7.49593168316621,7.51118056193887,-0.0152488787726632
1053,1992,7.48575369928815,7.40445762266379,0.0812960766243558
1053,1993,7.43987545259634,7.4170142825812,0.0228611700151369
1053,1994,7.50513088072189,7.41214942007991,0.0929814606419779
1053,1995,7.59273788131,7.39171651377306,0.201021367536942
1053,1996,7.62829910049798,7.31533217381302,0.312966926684958
1053,1997,7.67502097133541,7.28070697675428,0.39431399458113
1053,1998,7.52023455647463,7.39392796354456,0.12630659293007
1053,1999,7.50439155916124,7.38589054516164,0.118501013999604
1057,1977,6.35943025439728,6.3648091969196,-0.00537894252232096
1057,1978,6.45697340621965,6.43904749885976,0.0179259073598876
1057,1979,6.42964606448177,6.45828869092681,-0.028642626445035
1057,1980,6.4203911881062,6.38353071505463,0.0368604730515729
1057,1981,6.29227361046149,6.31255304145054,-0.0202794309890466
1057,1982,6.23664005273091,6.24547153372947,-0.00883148099855724
1057,1983,6.20850626959985,6.20203552594749,0.00647074365236389
1057,1984,6.29491654224326,6.27906925736524,0.0158472848780198
1057,1985,6.29312783073667,6.30700164891349,-0.0138738181768172
1057,1986,6.32141878399661,6.24903233850131,0.0723864454953054
1057,1987,6.30000828204652,6.29808451119263,0.00192377085389239
1057,1988,6.52162509168593,6.44654348285097,0.0750816088349628
1057,1989,6.48222550025359,6.39486479090629,0.0873607093473057
1057,1990,6.49452888961904,6.43253427176483,0.0619946178542135
1057,1991,6.46874467934243,6.48395056439137,-0.0152058850489389
1057,1992,6.35330711250088,6.53586937205134,-0.182562259550461
1057,1993,6.42330083129208,6.59920433589775,-0.175903504605675
1057,1994,6.37559329028634,6.60092231038759,-0.225329020101247
1057,1995,6.44674476615844,6.66082293171238,-0.214078165553937
1057,1996,6.46863361276298,6.64846017035797,-0.179826557594989
1057,1997,6.50852728842352,6.66341253527959,-0.154885246856074
1057,1998,6.51619307604296,6.55898461264752,-0.0427915366045557
1057,1999,6.4425401664682,6.43591534697111,0.00662481949708749
1061,1977,6.38662660500324,6.34655795712375,0.0400686478794885
1061,1978,6.39238149545169,6.42758130497788,-0.035199809526187
1061,1979,6.42091951704384,6.45726579198618,-0.0363462749423436
1061,1980,6.46356298463677,6.40341894060306,0.0601440440337093
1061,1981,6.3459696885139,6.37207163836627,-0.0261019498523734
1061,1982,6.38646249988806,6.41275750453567,-0.0262950046476069
1061,1983,6.3682929481721,6.38660140948038,-0.0183084613082762
1061,1984,6.46465842045671,6.46471649197044,-5.80715137266097e-05
1061,1985,6.50249407755631,6.46013052247791,0.0423635550783965
1061,1986,6.51892324085126,6.44243715213638,0.0764860887148853
1061,1987,6.48378815983086,6.49013042210694,-0.00634226227608181
1061,1988,6.57638380089535,6.54027087825492,0.0361129226404335
1061,1989,6.71720463322077,6.50466987686887,0.212534756351901
1061,1990,6.6605703723792,6.50563196973725,0.154938402641947
1061,1991,6.63933895259064,6.63665934011493,0.00267961247570625
1061,1992,6.53741570083945,6.72630954131356,-0.188893840474115
1061,1993,6.6171074321663,6.88394486478389,-0.266837432617594
1061,1994,6.60903118556405,6.88934691610383,-0.280315730539776
1061,1995,6.62298297835486,6.93491478196219,-0.311931803607332
1061,1996,6.60436402617662,6.91002250093193,-0.305658474755309
1061,1997,6.66972581898391,6.9232019530323,-0.253476134048387
1061,1998,6.64898455002478,6.77726869092503,-0.12828414090025
1061,1999,6.64768837356333,6.61747096832213,0.0302174052411992
1067,1977,6.11588462970812,,
1067,1978,6.15852286420478,,
1067,1979,6.08756364753227,,
1067,1980,6.11297738901325,,
1067,1981,6.11064790048112,,
1067,1982,6.20468470015731,,
1067,1983,6.11996945964819,,
1067,1984,6.22156819820232,,
1067,1985,6.24358231585894,,
1067,1986,6.31603260688343,,
1067,1987,6.12735345028923,,
1067,1988,6.23669496933908,,
1067,1989,6.23767260748586,,
1067,1990,6.2251767391522,,
1067,1991,6.20939847959159,,
1067,1992,6.11921119229458,,
1067,1993,6.11572814140221,,
1067,1994,6.12468429724192,,
1067,1995,6.32626006211064,,
1067,1996,6.28505593821034,,
1067,1997,6.29370853945238,,
1067,1998,6.24804287450843,,
1067,1999,6.37161184723186,,
1075,1977,5.84132239001305,,
1075,1978,6.0342815469548,,
1075,1979,6.08259218121518,,
1075,1980,6.04742038530482,,
1075,1981,6.03763322925854,,
1075,1982,6.02879556344487,,
1075,1983,6.0456059933593,,
1075,1984,6.09038727243856,,
1075,1985,6.11639138637234,,
1075,1986,6.18405961331806,,
1075,1987,6.15884953542607,,
1075,1988,5.84859271044669,,
1075,1989,5.99184517188843,,
1075,1990,6.01867839894667,,
1075,1991,5.94609908575872,,
1075,1992,5.84056336949165,,
1075,1993,6.02162713733673,,
1075,1994,6.08074647969145,,
1075,1995,6.14940170677999,,
1075,1996,5.99343619606383,,
1075,1997,6.14234249561932,,
1075,1998,6.19847871649231,,
1075,1999,6.28785856016178,,
1087,1977,6.04608532255513,,
1087,1978,6.11287513263499,,
1087,1979,6.14204798957241,,
1087,1980,6.17648493245874,,
1087,1981,6.1993105847547,,
1087,1982,6.15219714720127,,
1087,1983,5.97725312082582,,
1087,1984,5.97015913676818,,
1087,1985,6.30947001684793,,
1087,1986,6.3081595703745,,
1087,1987,6.38239859597483,,
1087,1988,6.25593954807709,,
1087,1989,5.91184800482788,,
1087,1990,5.96324505344009,,
1087,1991,6.11321793176262,,
1087,1992,6.00796570872061,,
1087,1993,5.94466281355284,,
1087,1994,5.98828691246956,,
1087,1995,5.88355429546582,,
1087,1996,6.11020190725428,,
1087,1997,6.09721136432432,,
1087,1998,6.13556489108174,,
1087,1999,6.05208916892442,,
1099,1977,6.58593911176521,6.57119515848113,0.0147439532840785
1099,1978,6.73473379868227,6.73201259038611,0.00272120829616007
1099,1979,6.63950431618591,6.68816322045641,-0.0486589042704964
1099,1980,6.64308622136371,6.60199336297085,0.041092858392858
1099,1981,6.58431767967174,6.58073304875599,0.00358463091575079
1099,1982,6.49958542568677,6.52356944455213,-0.0239840188653613
1099,1983,6.54169140261895,6.56060676879963,-0.0189153661806785
1099,1984,6.65159590660954,6.6096318043687,0.0419641022408372
1099,1985,6.6302258065498,6.64248288067449,-0.0122570741246859
1099,1986,6.66580713408132,6.63021034523614,0.0355967888451794
1099,1987,6.76814416938841,6.59524131105083,0.172902858337578
1099,1988,6.84214888327189,7.04885575952213,-0.206706876250244
1099,1989,6.81834006129771,6.96943823117247,-0.151098169874755
1099,1990,6.95084093355251,7.13350277914044,-0.182661845587933
1099,1991,6.95373212125082,7.13988722565062,-0.186155104399795
1099,1992,6.85108435558122,7.0884441382975,-0.237359782716284
1099,1993,6.9276205816377,7.23590000445693,-0.308279422819229
1099,1994,6.86303423058384,7.19978344340955,-0.336749212825707
1099,1995,6.87274839515548,7.21317328093168,-0.340424885776198
1099,1996,6.87691464670808,7.11923769403069,-0.242323047322611
1099,1997,6.94631756751463,7.08791164937973,-0.141594081865098
1099,1998,6.93439720992856,7.14539124116598,-0.210994031237421
1099,1999,6.93244789157251,7.01923408823492,-0.0867861966624073
1101,1977,9.18714749309917,9.1895384317079,-0.00239093860873219
1101,1978,9.29835260624776,9.28932395132252,0.00902865492524363
1101,1979,9.28467039443237,9.2999115881651,-0.0152411937327308
1101,1980,9.24395013183463,9.2259769788775,0.0179731529571274
1101,1981,9.19562280665843,9.20336684164397,-0.00774403498554399
1101,1982,9.22211984252303,9.22872421761024,-0.0066043750872069
1101,1983,9.18848491328683,9.18558688928165,0.00289802400518013
1101,1984,9.27597518171983,9.26393550975683,0.012039671963004
1101,1985,9.28337136781169,9.29326432491686,-0.00989295710517091
1101,1986,9.34925082333102,9.2663316780617,0.0829191452693241
1101,1987,9.40450918211041,9.30134507092201,0.103164111188399
1101,1988,9.4463959863344,9.43603906018997,0.010356926144425
1101,1989,9.46988520904209,9.37226520418222,0.0976200048598699
1101,1990,9.51608768741908,9.38190124136563,0.134186446053446
1101,1991,9.49210756640844,9.47222748356584,0.0198800828426027
1101,1992,9.49650969505319,9.53840536317686,-0.0418956681236704
1101,1993,9.51632556026257,9.63392119429234,-0.117595634029767
1101,1994,9.58314131003405,9.62363931481876,-0.0404980047847072
1101,1995,9.6001022384236,9.67443117803304,-0.0743289396094387
1101,1996,9.65408372183446,9.64047685597801,0.013606865856449
1101,1997,9.67600227450844,9.65075876411961,0.0252435103888278
1101,1998,9.64225265012242,9.52091964059175,0.121333009530671
1101,1999,9.63756697189308,9.36051738877462,0.27704958311846
1107,1977,6.33802300501281,,
1107,1978,6.48761438695169,,
1107,1979,6.46904167368023,,
1107,1980,6.36152347369998,,
1107,1981,6.27243534478711,,
1107,1982,6.17028050935263,,
1107,1983,6.11441789582035,,
1107,1984,6.10601673326139,,
1107,1985,6.06250233049485,,
1107,1986,6.03725291730864,,
1107,1987,6.28704569914061,,
1107,1988,6.31973119676967,,
1107,1989,6.21644683851496,,
1107,1990,6.31218966918156,,
1107,1991,6.26002725834474,,
1107,1992,6.29667660639543,,
1107,1993,6.38703239876715,,
1107,1994,6.34752486469055,,
1107,1995,6.48752221422331,,
1107,1996,6.45239223057511,,
1107,1997,6.44998883025742,,
1107,1998,6.46769872610435,,
1107,1999,6.41345895716736,,
1113,1977,7.04830839934764,7.02903035621847,0.0192780431291739
1113,1978,7.12437460237382,7.14123711276307,-0.0168625103892497
1113,1979,7.11740044305256,7.13406331632248,-0.0166628732699188
1113,1980,7.13275253270666,7.11480891379869,0.0179436189079745
1113,1981,7.12773484336734,7.12262435968069,0.00511048368664646
1113,1982,7.06546599414423,7.08781273472055,-0.0223467405763218
1113,1983,7.10090206441913,7.11125709919994,-0.0103550347808063
1113,1984,7.13440113405562,7.11328780343147,0.0211133306241491
1113,1985,7.18284610112014,7.17986923550456,0.00297686561558397
1113,1986,7.12061568737405,7.20499329139311,-0.0843776040190551
1113,1987,7.03302946404298,7.18772527050561,-0.154695806462627
1113,1988,7.15028735720622,7.44204218193535,-0.291754824729134
1113,1989,7.61920179688061,7.44821698444701,0.1709848124336
1113,1990,7.40052209013119,7.52160307241061,-0.121080982279418
1113,1991,7.34403077555418,7.41501196050201,-0.0709811849478275
1113,1992,7.39474900838561,7.32852245703214,0.0662265513534726
1113,1993,7.42193687805153,7.34763485856575,0.0743020194857831
1113,1994,7.46980439729879,7.36743363836768,0.102370758931108
1113,1995,7.45084928530832,7.36546838826531,0.0853808970430148
1113,1996,7.48660067459361,7.33083358729034,0.155767087303267
1113,1997,7.55970448737409,7.33896915431069,0.220735333063401
1113,1998,7.50714107972761,7.4989877625715,0.0081533171561059
1113,1999,7.56475701290573,7.59880481081417,-0.0340477979084444
1129,1977,5.29237462455818,,
1129,1978,5.37729583078252,,
1129,1979,5.256232082336,,
1129,1980,5.32413163635934,,
1129,1981,5.48799612195972,,
1129,1982,5.43846858596753,,
1129,1983,5.44928802968471,,
1129,1984,5.46237802843347,,
1129,1985,5.6274265421914,,
1129,1986,5.5834197840374,,
1129,1987,5.72574694895532,,
1129,1988,5.75416309774276,,
1129,1989,5.62426933075805,,
1129,1990,5.71407512259654,,
1129,1991,5.65300425486123,,
1129,1992,5.78355190035706,,
1129,1993,5.75840859536672,,
1129,1994,5.84508017900578,,
1129,1995,5.77251238142325,,
1129,1996,5.81593829304399,,
1129,1997,5.733660357309,,
1129,1998,5.79605775076537,,
1129,1999,5.75257263882563,,
4001,1977,6.44861282262232,,
4001,1978,6.53831750940197,,
4001,1979,6.67101019149612,,
4001,1980,6.59441210051318,,
4001,1981,6.53190071022301,,
4001,1982,6.73257134466011,,
4001,1983,6.72921122463958,,
4001,1984,6.78241187136467,,
4001,1985,6.76148719790371,,
4001,1986,6.78283140514512,,
4001,1987,6.92669918045675,,
4001,1988,7.11498834690772,,
4001,1989,7.04202626846525,,
4001,1990,7.04944917045632,,
4001,1991,7.01776424550872,,
4001,1992,7.02191054799906,,
4001,1993,7.05100278823096,,
4001,1994,7.07343040475711,,
4001,1995,7.0998098603806,,
4001,1996,7.13596594869217,,
4001,1997,7.15600470616519,,
4001,1998,7.08170858610558,,
4001,1999,7.02375895473844,,
4003,1977,7.78399212344969,7.76076495483272,0.0232271686169696
4003,1978,7.8092453929308,7.83571669051693,-0.0264712975861317
4003,1979,7.85287201505774,7.8564344487258,-0.00356243366806197
4003,1980,7.84423434128495,7.84358697158474,0.000647369700214284
4003,1981,7.85865077193124,7.84942126035331,0.00922951157792795
4003,1982,7.91163290236369,7.91438105086107,-0.00274814849737925
4003,1983,7.89879870164785,7.92065576808713,-0.0218570664392805
4003,1984,7.94063848814983,7.94802694072392,-0.00738845257409171
4003,1985,8.00823894933147,7.97924661823549,0.0289923310959779
4003,1986,8.06111188922863,8.00462603447538,0.0564858547532481
4003,1987,8.10709450665903,8.01017959848639,0.0969149081726428
4003,1988,8.13921816968433,8.09399009922713,0.0452280704572026
4003,1989,8.16020813636495,8.10231220010228,0.057895936262673
4003,1990,8.18345734402788,8.12857062104112,0.0548867229867636
4003,1991,8.19816647903112,8.13816371960145,0.0600027594296666
4003,1992,8.21679390893859,8.15965578650452,0.0571381224340737
4003,1993,8.25958866004575,8.21648860078476,0.0431000592609951
4003,1994,8.2674358388775,8.23835783737666,0.0290780015008405
4003,1995,8.31300149431296,8.24959480914763,0.0634066851653259
4003,1996,8.4171385312398,8.23525664407536,0.181881887164437
4003,1997,8.45544292603693,8.23612292393942,0.219320002097513
4003,1998,8.47052078326777,8.25231307733689,0.218207705930878
4003,1999,8.48384321173468,8.24205518753218,0.241788024202499
4005,1977,8.07777774524897,8.00411682691637,0.073660918332596
4005,1978,7.97615323885447,8.04949656679793,-0.0733433279434612
4005,1979,8.06718692281167,8.11087313774538,-0.0436862149337092
4005,1980,8.21076592001543,8.14316593748946,0.0675999825259659
4005,1981,8.14030440203491,8.15113010837951,-0.0108257063445993
4005,1982,8.1896723687574,8.24179164789119,-0.0521192791337857
4005,1983,8.19254217915201,8.23062380338271,-0.0380816242306992
4005,1984,8.25170329806394,8.23641261122672,0.0152906868372202
4005,1985,8.30268648933954,8.24069803892761,0.061988450411933
4005,1986,8.33217524497968,8.29113531661806,0.0410399283616201
4005,1987,8.45547735857527,8.35253807269205,0.102939285883222
4005,1988,8.50805420654324,8.16502906120831,0.343025145334932
4005,1989,8.53181768089191,8.29037764182434,0.241440039067566
4005,1990,8.58283347525794,8.28055407894813,0.30227939630981
4005,1991,8.57685992378668,8.2401421998876,0.336717723899085
4005,1992,8.70010234511835,8.22251088976729,0.477591455351057
4005,1993,8.69304346246093,8.16586166792181,0.52718179453912
4005,1994,8.74214694043062,8.24666481252024,0.495482127910382
4005,1995,8.86434973684359,8.26288240979586,0.601467327047734
4005,1996,8.84711552066167,8.32550754943221,0.521607971229466
4005,1997,8.87261053325953,8.32115957648745,0.551450956772079
4005,1998,8.87164566758968,8.36201446383324,0.509631203756442
4005,1999,8.86276674238083,8.47930756592822,0.383459176452607
4007,1977,7.06277562761457,7.04958658529767,0.0131890423169043
4007,1978,7.09660558555343,7.0925407579653,0.00406482758812654
4007,1979,7.1594978115014,7.19647314856809,-0.0369753370666848
4007,1980,7.15371585816386,7.16771139537045,-0.0139955372065925
4007,1981,7.14456995101064,7.10653820991893,0.0380317410917082
4007,1982,7.15122839589672,7.10478143768719,0.0464469582095317
4007,1983,6.96616597392535,7.03836021342202,-0.0721942394966728
4007,1984,7.05473006653076,7.07244126130409,-0.0177111947733319
4007,1985,7.11302887877923,7.07393972959287,0.0390891491863563
4007,1986,7.14772641562194,7.10332973795723,0.0443966776647153
4007,1987,7.20771905160179,7.23322761996201,-0.0255085683602214
4007,1988,7.3267021984766,6.89756888773146,0.429133310745139
4007,1989,7.2765579399767,7.00473963972991,0.27181830024679
4007,1990,7.40256358639424,7.01597364982147,0.386589936572766
4007,1991,7.39469156304413,6.99403209051756,0.400659472526572
4007,1992,7.413120679256,7.00746396590409,0.405656713351911
4007,1993,7.45445290668224,6.91473406983642,0.539718836845823
4007,1994,7.46369715273838,6.98091768715302,0.482779465585365
4007,1995,7.48851895244492,7.06951927310604,0.418999679338881
4007,1996,7.5392898067132,7.16011958917357,0.379170217539632
4007,1997,7.59283385309707,7.1804409717928,0.412392881304272
