fips,year,g,rel_year,ytilde,y0hat,tau_hat
1003,1977,1986.0,-9.0,-0.1627238092282779,-0.11382431840491318,-0.048899490823364714
1003,1978,1986.0,-8.0,-0.10889648910123562,-0.10670675854145963,-0.0021897305597759903
1003,1979,1986.0,-7.0,-0.06344307756055656,-0.09323442765724498,0.029791350096688415
1003,1980,1986.0,-6.0,-0.05490386553346749,-0.04640900041133878,-0.008494865122128707
1003,1981,1986.0,-5.0,-0.043137250494935664,-0.017820970168689863,-0.0253162803262458
1003,1982,1986.0,-4.0,0.05089419139240192,0.00841134105584562,0.0424828503365563
1003,1983,1986.0,-3.0,0.11351814586249542,0.05821020794633933,0.05530793791615609
1003,1984,1986.0,-2.0,0.12836773531820622,0.13248481508827933,-0.004117079770073112
1003,1985,1986.0,-1.0,0.14032441934537676,0.17888911107225922,-0.038564691726882455
1003,1986,1986.0,0.0,0.18766280705958582,0.2671001813157644,-0.07943737425617858
1003,1987,1986.0,1.0,0.19242275110484108,0.32757546323658027,-0.13515271213173918
1003,1988,1986.0,2.0,0.18865780716539238,0.35008862541725183,-0.16143081825185945
1003,1989,1986.0,3.0,0.2191371096163781,0.3739607137064796,-0.15482360409010149
1003,1990,1986.0,4.0,0.2641619809752216,0.38239939514255217,-0.11823741416733058
1003,1991,1986.0,5.0,0.32153067240570987,0.35792753303605973,-0.03639686063034986
1003,1992,1986.0,6.0,0.3645017503196746,0.3321206067349753,0.03238114358469929
1005,1977,1990.0,-13.0,-0.0022767655258482122,0.006597618742216753,-0.008874384268064965
1005,1978,1990.0,-12.0,0.05007723724502444,0.006185062383329354,0.04389217486169509
1005,1979,1990.0,-11.0,0.009824497955903233,0.005404163327761598,0.004420334628141635
1005,1980,1990.0,-10.0,-0.021694007761428047,0.0026900129534022073,-0.024384020714830253
1005,1981,1990.0,-9.0,-0.0013865834475463856,0.0010329599898957864,-0.002419543437442172
1005,1982,1990.0,-8.0,-0.054676790346688264,-0.00048754802290851143,-0.05418924232377975
1005,1983,1990.0,-7.0,-0.028225535377415234,-0.003374048395957938,-0.024851486981457296
1005,1984,1990.0,-6.0,0.0037850400966155107,-0.007679240353332289,0.0114642804499478
1005,1985,1990.0,-5.0,0.04457290716137585,-0.010368980623194201,0.054941887784570057
1005,1986,1990.0,-4.0,0.0067742403236144,-0.015481974212483528,0.022256214536097926
1005,1987,1990.0,-3.0,-0.03760550046583955,-0.01898731348473165,-0.018618186981107898
1005,1988,1990.0,-2.0,-0.025436160117028095,-0.02029224781538478,-0.005143912301643315
1005,1989,1990.0,-1.0,-0.033920671739961605,-0.02167594981615216,-0.012244721923809446
1005,1990,1990.0,0.0,0.03438961325899115,-0.02216508257426957,0.05655469583326071
1005,1991,1990.0,1.0,0.07010283612495982,-0.020746615779534346,0.09084945190449417
1005,1992,1990.0,2.0,0.13644486011731427,-0.01925076442694947,0.15569562454426375
1013,1977,1990.0,-13.0,0.03111455545980668,0.0789601145938458,-0.04784555913403912
1013,1978,1990.0,-12.0,0.05748358798737918,0.07402265175354479,-0.01653906376616561
1013,1979,1990.0,-11.0,0.008731811851237836,0.06467687393232763,-0.05594506208108979
1013,1980,1990.0,-10.0,0.01931145752661667,0.032193998980335405,-0.012882541453718734
1013,1981,1990.0,-9.0,0.048805169696288786,0.012362435957556504,0.03644273373873228
1013,1982,1990.0,-8.0,-0.0020100485750633723,-0.005834960955310425,0.0038249123802470524
1013,1983,1990.0,-7.0,-0.009489883624691053,-0.040380515819334356,0.030890632194643303
1013,1984,1990.0,-6.0,0.03995582003036979,-0.09190493145850862,0.1318607514888784
1013,1985,1990.0,-5.0,-0.19390247035194896,-0.12409566696994245,-0.06980680338200651
1013,1986,1990.0,-4.0,-0.1849898459951813,-0.18528782970352842,0.00029798370834710486
1013,1987,1990.0,-3.0,-0.25466440185712447,-0.227239631018744,-0.027424770838380463
1013,1988,1990.0,-2.0,-0.26398048111708405,-0.24285704819783893,-0.021123432919245122
1013,1989,1990.0,-1.0,-0.267140623205127,-0.25941715462611925,-0.007723468579007742
1013,1990,1990.0,0.0,-0.26456181632850484,-0.26527108164760965,0.0007092653191048126
1013,1991,1990.0,1.0,-0.2289526618098261,-0.24829491114791413,0.019342249338088036
1013,1992,1990.0,2.0,0.019718473135259096,-0.23039260444751572,0.25011107758277484
1023,1977,Inf,-Inf,0.1051226972878716,0.0,0.1051226972878716
1023,1978,Inf,-Inf,-0.05318864901322584,0.0,-0.05318864901322584
1023,1979,Inf,-Inf,-0.056602542825377355,0.0,-0.056602542825377355
1023,1980,Inf,-Inf,-0.025730595837288206,0.0,-0.025730595837288206
1023,1981,Inf,-Inf,0.014953822127833583,0.0,0.014953822127833583
1023,1982,Inf,-Inf,-0.039445847937458645,0.0,-0.039445847937458645
1023,1983,Inf,-Inf,0.01686199984862391,0.0,0.01686199984862391
1023,1984,Inf,-Inf,0.015182462319985213,0.0,0.015182462319985213
1023,1985,Inf,-Inf,0.02284665402902597,0.0,0.02284665402902597
1023,1986,Inf,-Inf,0.1322512861116545,0.0,0.1322512861116545
1023,1987,Inf,-Inf,0.16633857554407072,0.0,0.16633857554407072
1023,1988,Inf,-Inf,0.15128904046307134,0.0,0.15128904046307134
1023,1989,Inf,-Inf,0.09412508316927859,0.0,0.09412508316927859
1023,1990,Inf,-Inf,0.18624894337036046,0.0,0.18624894337036046
