tau-15.0,tau-14.0,tau-13.0,tau-12.0,tau-11.0,tau-10.0,tau-9.0,tau-8.0,tau-7.0,tau-6.0,tau-5.0,tau-4.0,tau-3.0,tau-2.0,tau-1.0,tau0.0,tau1.0,tau2.0,tau3.0,tau4.0,tau5.0,tau6.0
0.014491003283725084,0.004579392397050234,-0.000985685928046679,-0.002945950007827117,-0.006558219276202049,0.0013029158672372462,0.002086839499052881,-0.0010261362706105548,0.00124646565145269,-0.003547751663266768,-0.0016081865580291116,0.004474914313059675,0.002801610120088729,-0.00046853754937573175,-0.0014311929580199424,0.013896521793117187,0.03471767873252289,0.02631116526874379,0.020551317413794724,-0.007704739246691032,-0.048509540899738364,-0.044169784626988444
0.009778605888352518,0.007763208543503506,0.003391916296751824,-0.0009613210802321108,-0.0012610857978462924,0.004281141762303215,-0.004990475861683312,-0.004442346689086507,-0.0024801325828354734,-0.008954964608432833,3.4388048636301506e-5,0.009614057862530525,0.0012038242388839875,0.0009638053863755544,0.0007352468786782922,0.010711264014073168,0.03264816106131224,0.013919037668587741,0.0008825520169229376,-0.03554260793189071,-0.06245263855248941,-0.035836006924673015
0.012968842303509998,-0.0015749816204950688,-0.000253419133192449,-0.00434599620426184,-0.0019335013719567035,0.008272850452338922,0.0013636760966902188,0.0007076397645115503,-0.00032136534142505245,-0.0064634535942939084,-0.0037566209814206383,-0.0003672702138603287,0.0031217118886632538,-0.0005385360859695916,0.004009833363997789,0.024049549954396437,0.06081505570468474,0.053250862743437245,0.057479596443366775,0.04488836131703163,0.035664471333854024,0.05057994725231182
0.003217921645687458,0.0026227134358122474,-0.0018815051329509596,-0.0022181885851692397,-0.0024496418063766874,0.0007487877043099957,0.0022222396975926538,0.0008770664489176957,-0.0006263980270309919,-0.0035933399436547816,9.75418518981117e-5,0.003206756322705237,-0.0009525507122987965,-0.0007688546595889782,0.00022421217886624113,0.02413273024665881,0.06002817318612197,0.06560776157309338,0.06238957540053195,0.05938236377492393,0.03967966423603117,0.05122612581408395
-0.0020791785447461645,-0.0013590859679314166,-0.00044107939882580906,0.0015378121872934585,-0.0038134740707557986,0.003399076125449181,0.0008164896671065065,0.0014735330109529013,0.00046249872708935323,-0.005922930465543209,-0.0011053058354702813,-0.00048034182433521507,-0.0003315592840903555,0.00404812479917336,-0.0006118518906246689,0.019182084445964493,0.04829822690393861,0.05435290896801799,0.052611009366372544,0.053443377416385315,0.057343389288010076,0.06919505949631448
0.015589687049171519,0.00522262967380238,0.0034451042103136884,-0.005615030282717921,-0.0021617205703702417,0.005858269316611706,0.003936895152082627,-0.0023039673556902204,-0.0032885527224391095,-0.005073797383200775,-0.005397144813950222,0.0019957053741431665,0.0005425578636529439,0.003756433924792535,0.003490924802616132,0.017015554135646777,0.04065536351957093,0.03889765523268698,0.028674906592724005,0.015572044919069024,0.015355082328506315,0.06302338537876179
0.0070712312816436,0.007132151563544479,-0.005266701841600091,-0.0021831876557284083,-0.003215515467309164,0.00825385084885368,0.0005483459312673554,0.0010594594452811165,-0.001523776851438073,-0.005548734575291744,-0.0037714294070770676,0.002002744851000412,0.0025945064664365234,0.0002611019556002875,0.0007763640472043805,0.022203128188079128,0.048740970093581096,0.03638381351968098,0.025716612845463747,-0.011753110844623762,-0.057935612206333705,-0.02001438330772114
0.0073607337042786766,0.0023067540551071426,-0.0018608699793801922,0.0016523053983291335,-0.007731334428893949,0.0018154702211252475,-0.0014090446398873665,0.001215583367039847,0.002012097473669984,-0.0028344993277932334,-0.0048900951045864624,0.0030365894884055054,0.0052186361494345615,0.00043419656724628654,-0.0009150105592134998,0.019862644791302647,0.04703816689519475,0.030592288876742712,0.0344830503636875,0.021759953982633466,0.007451354273344185,0.03259570033270062
0.027159334280965095,0.013683947182604118,0.0007268711014474295,0.0009052010009646875,-0.006546136853836322,0.0012624712744184854,-0.0006164793182678319,-0.007013628504274485,-0.004266134888985264,-0.004026979559166335,0.0008027440295698556,0.005587304299002853,0.009146454566255135,0.0021724605345907343,-0.00542619948546216,0.004691921693473165,0.013742064022797061,3.8801764202816354e-5,-0.0246131185083127,-0.06558568011696597,-0.08185854127754437,-0.03968169806490788
0.012999097221953138,0.005518015196069363,0.0012681942346259997,0.002630358036518614,-0.004520892763597663,0.0010153484145588587,-0.0015100878854029441,-0.0028021143376629368,-0.00016434700044041858,-0.0049111470578674064,-0.0007012241596236026,0.00491563579454825,-0.0014604472267556057,0.000705894404993402,0.0024433913604622153,0.018520993501451588,0.04301233655641761,0.02959964434371535,0.015352728021302827,-0.0040283973837510305,0.0001977850128065451,0.021061177860042392
0.004286143760670702,0.009917265186256114,0.0016501809218781311,-0.006048531187330703,-0.004929572381821684,-0.00029009615025185533,-0.0019031446779695512,0.006185132347929943,0.0007009408619224455,-0.004563127872522537,-0.0019361447679223048,0.0015046205002560127,0.0018306466751667246,-4.7859860043406233e-5,-0.00011637115978711923,0.02874044797810301,0.059840532256252535,0.0628850013107997,0.06261282377466794,0.04338592291483056,0.04638253145054149,0.06869114747654582
0.020782653577912417,0.009436978357307713,0.0066727719015609015,0.003513995010630163,-0.007289286583799167,0.00010340569988565214,-7.2662036480619e-5,-0.002490068065174011,-2.786849288626347e-5,-0.004904074612990679,-0.00018395902415786736,0.0006930894357144922,0.0016638214789014187,0.003507258367505138,0.0016074315729834136,0.024304234480980118,0.0530586645449504,0.04707778324953411,0.03369487399218658,0.013624650441877233,-0.01414390368776149,0.008021677503241453
0.004572798785370641,-0.0004868970878504729,0.00220238809308579,-0.0008626821560618083,-0.0002492254700570142,0.002935230902586336,-0.0006293192828070495,0.0009320074539402981,-0.00024183474818743276,-0.00579577126938906,-0.00042298526186853273,0.0039628986931792174,0.0029546822018123283,-0.0002896607294120472,-0.002101955376134723,0.022021094301543594,0.05641764284328731,0.06286754533597932,0.06799832021568707,0.05005652550299029,0.03722636758511645,0.04214170572203498
0.021024901462902527,0.005920021324423783,0.0017525276513797922,-0.0048147395289785296,-0.00977129143773529,0.0021459610721290636,0.0015294113043979956,-0.0010810435095229174,-0.00010741031942921003,-0.0003588151571348076,0.0004271312463189584,0.001783368891594555,0.0007624857035144332,0.0005015389734048509,-0.0011469891465149505,0.0196157285314055,0.04049197349603734,0.033787339557812886,0.044025225532432946,0.026065955002830883,0.005641589188063492,0.0320623952959174
0.02097595765326573,0.004875953627720448,-4.4768993804987735e-5,0.0012849627592078283,-0.00450014266857017,0.0034691871068930446,0.005184131398717075,0.001782832505909469,-0.007035141919503594,-0.011226728989565527,-0.003998672761891746,0.005519909032246819,0.001988273465000771,0.0005432186449806005,0.004901264427953674,0.025981621807835684,0.03726003313893027,0.02549111862219854,0.018164579387676398,-0.011902323284601224,-0.04961172337256524,-0.019002698889833938
0.018359391763847658,0.008181875700178688,-0.009304837041026272,-0.008934633893779976,-0.002011885475649882,0.004119149448831176,6.527190150498251e-5,0.00013863114979168896,0.0009150349653195868,0.0005601503916212264,0.0003331974303325346,0.0017734694766188993,0.0003647131540666162,0.0039650753344980996,-0.006086720432154251,0.009037951900328125,0.03639049646145974,0.035888491736397334,0.023869183539736515,-0.003116588370032094,-0.03044390295918331,-0.00438933536735827
0.011206174416436667,0.002183435791659526,0.0016459483200840436,-0.0030653497729465897,-0.009537093807227464,0.004398768238557627,0.0009610673421157987,-0.0018482233114998495,-0.0007273712050934494,-0.00302985064417308,-0.00391733252973172,0.008555613482592091,0.003006550424182928,-0.0023886499222756934,-0.0023886729690931257,0.011599655424435648,0.029048105704228565,0.005982578725714391,0.017907688290417577,-0.006928535058628409,-0.04971809897026343,-0.04264586984433122
0.008217714803692645,0.0028245660075014133,-0.001867640756895883,-0.0039325231206951495,-0.0038671658744872965,0.0038422113449271722,0.0017419070599756523,0.0012139947535874664,-0.0006906393436580024,-0.0066379309812696075,-0.0025711219222452775,0.005625599455946449,0.0011472043114182922,-0.0005691888782534692,0.0003111351884270174,0.022849346933181375,0.05018939900149142,0.03257770701523735,0.0353813209920894,0.03087528063122818,0.01610550231067085,0.018717165345936666
0.02218141306834038,0.004181944403787289,-0.00492718495429076,-0.00741678177569017,0.00030326908421873696,-0.001976511854024602,-0.006545265266860111,0.002724013203983616,0.003291167498058291,-0.0035917848105359745,0.0013197545231733994,0.00638130334967775,0.0003968944224869493,-0.00019783136264989312,-0.0015412921063070295,0.011092870074622833,0.038041106725613,0.042038861178683676,0.029010063815342862,0.024868002741191886,0.012459553446489713,0.0205250999060089
