fips,year,ytilde,y0hat
1041,1982,-0.008293129125903853,0.0
1041,1983,0.10348465928617578,0.0
1041,1984,-0.03346275450910419,0.0
1041,1985,0.12218087561507573,0.0
1041,1986,0.13028721919657293,0.0
1041,1987,0.03263623289723494,0.0
1041,1988,0.15027395997427284,0.0
1041,1989,0.11260010547846111,0.0
1041,1990,0.08746522710770677,0.0
1041,1991,0.0938468701472921,0.0
1041,1992,-0.09349215293540425,0.0
1041,1993,-0.01671301577085682,0.0
1041,1994,-0.002915940200061584,0.0
1041,1995,-0.10076875907053662,0.0
1041,1996,-0.20276970464311006,0.0
1041,1997,0.05063998883272269,0.0
1041,1998,-0.06412463856994322,0.0
1041,1999,-0.1056379158970886,0.0
1051,1977,-0.1089259520114183,-0.04818224160477404
1051,1978,-0.11997034002116624,-0.027890970183274712
1051,1979,-0.029999946628469942,0.02347632032967558
1051,1980,0.17679011485367369,-0.00858237591834287
1051,1981,0.023807321130856707,-0.02882888293310443
1051,1982,0.028774047307482675,-0.00684442479604151
1051,1983,-0.032743453802357436,-0.0012052190449505606
1051,1984,0.013283947654012529,0.06605448142533285
1051,1985,0.04898426151738189,0.03200331212162462
1051,1986,0.11918333748539922,0.09876119315181672
1051,1987,0.09474280028682092,0.17214646715534573
1051,1988,0.24990977095926858,0.24961175301246746
1051,1989,0.25288805812779724,0.2656107030604668
1051,1990,0.3090438003400431,0.2620953354896097
1051,1991,0.4043808878277986,0.32023663814471814
1051,1992,0.429506673701912,0.36118578083049857
1051,1993,0.4481424657805091,0.25593669209904396
1051,1994,0.4853333495233052,0.24248757382934846
1051,1995,0.4453943437880694,0.2810204979567484
1051,1996,0.549187187049057,0.2223514632824432
1051,1997,0.5283798385861092,0.25537462645881914
1051,1998,0.4351458403768431,0.20807106854135027
1051,1999,0.476726016665058,0.275695746504024
1053,1977,0.06128422584503124,0.03702687123023786
1053,1978,-0.024294882234266346,0.014649586468443892
1053,1979,-0.02704940885698015,-0.04635808510930809
1053,1980,-0.056722594108297386,-0.008951566057058671
1053,1981,-0.05527409251234339,0.025852391891197084
1053,1982,-0.01291811061687742,-0.006516597462690942
1053,1983,0.08352506845536212,0.013033885716358235
1053,1984,-0.008477145094857974,-0.04135454627246972
1053,1985,0.03992693912322132,0.012618059894812163
1053,1986,0.011483263795809329,-0.016441559681080777
1053,1987,-0.10190040694408964,-0.052414183964675544
1053,1988,-0.1246369259321014,-0.12746542502739777
1053,1989,-0.13261988398479296,-0.12859495024548662
1053,1990,-0.10328578069312666,-0.12957847643825868
1053,1991,0.006709541024428667,-0.21047443919892533
1053,1992,0.0022817425153816018,-0.2676347394982566
1053,1993,-0.03944998252688148,-0.15070449190071344
1053,1994,0.0005611970349050921,-0.1371222178509705
1053,1995,0.05586760408445901,-0.17300279632860974
1053,1996,0.08501486192253616,-0.11635078445971522
1053,1997,0.11692773180831928,-0.1325623076307336
1053,1998,-0.03844367935070725,-0.08294006268917731
1053,1999,-0.06847584971668219,-0.15045505821896044
1057,1977,0.08312285599968838,0.023629118143517425
1057,1978,0.11017921016820065,0.003867393319050463
1057,1979,0.05248821493779676,0.017414534111798413
1057,1980,0.0748785411089603,0.02484754051281539
1057,1981,-0.03810255003556673,0.014317319682719317
1057,1982,-0.09187787378185064,-0.015048644324534184
1057,1983,-0.09260695149229115,-0.01933925590506562
1057,1984,-0.036167660985331196,-0.004226523021460551
1057,1985,-0.06191378591961172,-0.04546148266622901
1057,1986,-0.04562955090961385,-0.10586259155642119
1057,1987,-0.10764639442584212,-0.14626148899465943
1057,1988,0.0859912717898057,-0.2522861658428135
1057,1989,0.027289316901343952,-0.16619337488275956
1057,1990,0.012564779906649726,-0.13127197032693655
1057,1991,-0.0008469656948344451,-0.11220532002135422
1057,1992,-0.11053434716737165,-0.15343564673166415
1057,1993,-0.036394106726624464,-0.11179793318559389
1057,1994,-0.10934589629612823,-0.1124359233089137
1057,1995,-0.07049501396258417,-0.09136087827013042
1057,1996,-0.05502012870794637,-0.013620363089600837
1057,1997,-0.029935453999054396,0.023320711655766775
1057,1998,-0.022854662677860738,0.07612551705151242
1057,1999,-0.11069674530520501,0.07755563750319656
1061,1977,0.028156649078367124,-0.009279005632904104
1061,1978,-0.03657525812704154,-0.025344185723537884
1061,1979,-0.03840089002741465,-0.018823876959404007
1061,1980,0.03588778011224836,-0.010384059225289321
1061,1981,-0.06656902951043797,0.0008959751023220601
1061,1982,-0.024217984151982286,-0.03717031745396616
1061,1983,-0.014982830447322293,0.003254358859720838
1061,1984,0.05141165970083783,0.052925612276748656
1061,1985,0.0652899033727472,0.04392549797902731
1061,1986,0.0697123484177542,0.07087465550370371
1061,1987,-0.006029074168783843,0.11597603962186247
1061,1988,0.0585874234719439,0.046037970947316556
1061,1989,0.18010589234124197,0.1488135007422278
1061,1990,0.09644370513952882,0.17038103714505298
1061,1991,0.08758475002609334,0.16081206070053666
1061,1992,-0.008588316356083148,0.10680650709725599
1061,1993,0.0752499366203141,0.13931905850914306
1061,1994,0.04192944145430033,0.1360415100628364
1061,1995,0.023580640706554412,0.16712834451023734
1061,1996,-0.0014522728215879965,0.21757789726658408
1061,1997,0.0491005190340541,0.285180287057332
1061,1998,0.02777425377667786,0.3240876102241312
1061,1999,0.012288904262643285,0.3403667789894054
1067,1977,0.01918879955172681,0.0
1067,1978,-0.00865976360547105,0.0
1067,1979,-0.10998263377050499,0.0
1067,1980,-0.0529236897427916,0.0
1067,1981,-0.0401166917747382,0.0
1067,1982,0.05577834188574826,0.0
1067,1983,-0.001532193202752552,0.0
1067,1984,0.07009556321492738,0.0
1067,1985,0.06815226744385683,0.0
1067,1986,0.12859584021840398,0.0
1067,1987,-0.10068965794193385,0.0
1067,1988,-0.019327282315845906,0.0
1067,1989,-0.037652007625188055,0.0
1067,1990,-0.07717580231899124,0.0
1067,1991,-0.08058159720447655,0.0
1067,1992,-0.1650186991324727,0.0
1067,1993,-0.16435522837529604,0.0
1067,1994,-0.18064332109934966,0.0
1067,1995,-0.011368149769185543,0.0
1067,1996,-0.058986235019387934,0.0
1067,1997,-0.0651426347289954,0.0
1067,1998,-0.11139329597119207,0.0
1067,1999,-0.002013496300346418,0.0
1075,1977,-0.13859886720502868,0.0
1075,1978,-0.016126507917137545,0.0
1075,1979,0.0018204728507189571,0.0
1075,1980,-0.0017061205129076384,0.0
1075,1981,0.00364320994099554,0.0
1075,1982,-0.0033362218883778993,0.0
1075,1983,0.04087891344667138,0.0
1075,1984,0.055689210389481936,0.0
1075,1985,0.05773591089557062,0.0
1075,1986,0.1133974195913483,0.0
1075,1987,0.04758100013321975,0.0
1075,1988,-0.290654968269922,0.0
1075,1989,-0.16670487028430347,0.0
1075,1990,-0.16689956958620744,0.0
1075,1991,-0.22710641809903187,0.0
1075,1992,-0.32689194899708873,0.0
1075,1993,-0.1416816595024617,0.0
1075,1994,-0.10780656571150615,0.0
1075,1995,-0.07145193216152101,0.0
1075,1996,-0.2338314042275842,0.0
1075,1997,-0.09973410562374152,0.0
1075,1998,-0.04418288104899837,0.0
1075,1999,0.0310077895678873,0.0
1087,1977,-0.018441871913805308,0.0
1087,1978,-0.022138859487803586,0.0
1087,1979,-0.023329656042907487,0.0
1087,1980,0.04275248939015608,0.0
1087,1981,0.08071462818629982,0.0
1087,1982,0.03545942461716578,0.0
1087,1983,-0.11207989633766502,0.0
1087,1984,-0.14914486253175507,0.0
1087,1985,0.16620860412030503,0.0
1087,1986,0.1528914393969325,0.0
1087,1987,0.18652412343112346,0.0
1087,1988,0.03208593210962185,0.0
1087,1989,-0.3313079745957097,0.0
1087,1990,-0.3069388523436434,0.0
1087,1991,-0.1445935093459889,0.0
1087,1992,-0.2440955470189854,0.0
1087,1993,-0.30325192053720773,0.0
1087,1994,-0.2848720701842522,0.0
1087,1995,-0.42190528072654754,0.0
1087,1996,-0.20167163028799084,0.0
1087,1997,-0.22947117416959806,0.0
1087,1998,-0.1917026437104239,0.0
1087,1999,-0.2893675389203292,0.0
1099,1977,0.029767885572415942,-0.014976462995053721
1099,1978,0.10807577483561737,-0.00876329420279182
1099,1979,-0.017517361153266187,0.0012923028427177913
1099,1980,0.017709746571267004,-0.006346527782436587
1099,1981,-0.025922308620519807,-0.008494497300046644
1099,1982,-0.10879632862119326,-0.002180133811509978
1099,1983,-0.039285646268393926,0.0028002460241503863
1099,1984,0.04064787558574601,0.01949220663133291
1099,1985,-0.004679637901684686,0.017176160420176365
1099,1986,0.018894971379893377,0.04303990921812543
1099,1987,0.08062566512084501,0.06885941017277916
1099,1988,0.1266512355805629,0.0963846336297414
1099,1989,0.083540050150261,0.09526397008530244
1099,1990,0.1890129960449176,0.09102580897546683
1099,1991,0.20427664841835202,0.10056799801110067
1099,1992,0.10737906811776554,0.11165475735377355
1099,1993,0.18806181582379278,0.08442818066208987
1099,1994,0.0982312162061687,0.08125091970255229
1099,1995,0.07564478723925383,0.08920254444927268
1099,1996,0.07339707744195056,0.06853700927113167
1099,1997,0.1279909972968527,0.07572533135223945
1099,1998,0.1154856434125362,0.06036924142714969
1099,1999,0.09934715200390176,0.07658919840254368
1101,1977,0.0010857037419498283,-0.01347481666176197
1101,1978,0.04180401923668242,-0.009629057478089696
1101,1979,-0.002241846071232345,0.003979209610164187
1101,1980,-0.011316906122238457,-0.003476490387089022
1101,1981,-0.044507744798256255,-0.007438764074944086
1101,1982,-0.016152474949358897,-0.005188391176605911
1101,1983,-0.02238269876493959,0.0002225092786562269
1101,1984,0.03513658753160964,0.022061207508195877
1101,1985,0.01857536019577921,0.012944593153389077
1101,1986,0.072448097465168,0.03328884936547741
1101,1987,0.08710011467841827,0.05686578267823269
1101,1988,0.1010077754786467,0.07105208065430345
1101,1989,0.10519463473021506,0.08415638492658659
1101,1990,0.12436918674706199,0.0849629786775731
1101,1991,0.11276153041154569,0.09867986197735615
1101,1992,0.12291384442530973,0.10436154023682816
1101,1993,0.14687623128423777,0.0801591912526332
1101,1994,0.18844773249195246,0.0764115723680092
1101,1995,0.17310806734294815,0.08904025255271299
1101,1996,0.2206755894039052,0.07808015769383314
1101,1997,0.22778514112623682,0.09266772190239156
1101,1998,0.19345052044197164,0.08376884301476441
1101,1999,0.17457566916004552,0.10261281152234707
1107,1977,0.1294989250503349,0.0
1107,1978,0.2086035093353562,0.0
1107,1979,0.15966714257137227,0.0
1107,1980,0.08379414513785566,0.0
1107,1981,0.009842502725168956,0.0
1107,1982,-0.0904540987250142,0.0
1107,1983,-0.11891200683667513,0.0
1107,1984,-0.1572841515320853,0.0
1107,1985,-0.22475596772631512,0.0
1107,1986,-0.2620120991624679,0.0
1107,1987,-0.05282565889663626,0.0
1107,1988,-0.04811930469133863,0.0
1107,1989,-0.17070602640217025,0.0
1107,1990,-0.10199112209571393,0.0
1107,1991,-0.14178106825740855,0.0
1107,1992,-0.09938153483770584,0.0
1107,1993,-0.004879220816438767,0.0
1107,1994,-0.06963100345680218,0.0
1107,1995,0.03806575253740263,0.0
1107,1996,-0.003478192460701024,0.0
1107,1997,-0.020690593730037676,0.0
1107,1998,-0.0035656941813542176,0.0
1107,1999,-0.07199463617092938,0.0
1113,1977,-0.010474654117736293,0.01900346009301478
1113,1978,-0.004895248745414804,0.010653201021551853
1113,1979,-0.04223306155919815,-0.00905453045616461
1113,1980,0.004764230641635336,0.0036099434303249567
1113,1981,0.014883027802498283,0.01143727328745633
1113,1982,-0.045527587436315464,0.0020642096393269404
1113,1983,0.01731318825920436,0.0002088295511810741
1113,1984,0.02084127575924466,-0.025226222787357293
1113,1985,0.04532882939607408,-0.012696163554456205
1113,1986,-0.0289083025999588,-0.03930374920267501
1113,1987,-0.15710086749716723,-0.06800568833368871
1113,1988,-0.06782211775768943,-0.10043213509780927
1113,1989,0.38178995846057884,-0.10432940307920054
1113,1990,0.1360823253510155,-0.10221958027956249
1113,1991,0.09196347544913053,-0.12463864221311702
1113,1992,0.14843189364957343,-0.1417254154401979
1113,1993,0.17976628496504077,-0.09983943438869981
1113,1994,0.2023895556485371,-0.09465117734891293
1113,1995,0.15113385011951141,-0.10900897956085587
1113,1996,0.18047127805489804,-0.08451427065957237
1113,1997,0.2387660898837316,-0.09612573846308489
1113,1998,0.18561768593900485,-0.07654308053891315
1113,1999,0.22904444606454,-0.10265947869937846
1129,1977,-0.06434235865005444,0.0
1129,1978,-0.049907950079572494,0.0
1129,1979,-0.2013353520186163,0.0
1129,1980,-0.10179059544854319,0.0
1129,1981,0.07721037665202068,0.0
1129,1982,0.029541074644126475,0.0
1129,1983,0.06776522378192595,0.0
1129,1984,0.050884240394236,0.0
1129,1985,0.19197534072447553,0.0
1129,1986,0.13596186432053248,0.0
1129,1987,0.23768268767231415,0.0
1129,1988,0.23811969303599234,0.0
1129,1989,0.08892356259516099,0.0
1129,1990,0.1517014280735074,0.0
1129,1991,0.10300302501332226,0.0
1129,1992,0.23930085587816574,0.0
1129,1993,0.21830407253737238,0.0
1129,1994,0.2797314076126689,0.0
1129,1995,0.17486301649158342,0.0
1129,1996,0.21187496676242024,0.0
1129,1997,0.11478803007578264,0.0
1129,1998,0.17660042723390657,0.0
1129,1999,0.11892614224158216,0.0
4001,1977,-0.13858677064722613,0.0
4001,1978,-0.1193688815214351,0.0
4001,1979,-0.01703985291980814,0.0
4001,1980,-0.06199274135601485,0.0
4001,1981,-0.10936764514600128,0.0
4001,1982,0.09316122327539489,0.0
4001,1983,0.11720580867548414,0.0
4001,1984,0.14043547326412398,0.0
4001,1985,0.09555338637547361,0.0
4001,1986,0.10489087536694086,0.0
4001,1987,0.20815230911243265,0.0
4001,1988,0.3684623321396403,0.0
4001,1989,0.2761978902410487,0.0
4001,1990,0.2565928658719754,0.0
4001,1991,0.23728040559949992,0.0
4001,1992,0.2471768934588532,0.0
4001,1993,0.2804156553403008,0.0
4001,1994,0.2775990233026864,0.0
4001,1995,0.2716778853876214,0.0
4001,1996,0.30142001234928806,0.0
4001,1997,0.30664976887066064,0.0
4001,1998,0.23176865251280443,0.0
4001,1999,0.15962984809308,0.0
4003,1977,-0.03858177130014351,-0.0147787902647541
4003,1978,-0.08381529947289224,-0.016778013156321152
4003,1979,-0.0705523308384759,-0.04431887729380274
4003,1980,-0.04754480206453238,-0.03208871658844605
4003,1981,-0.017991884918059142,-0.0030880752089476504
4003,1982,0.03684847949868786,-0.016035722729939937
4003,1983,0.05141898420346713,0.02351960100147706
4003,1984,0.06328778856899664,0.028079186178913928
4003,1985,0.10693083632294709,0.07548940772776479
4003,1986,0.1477970579701644,0.1376486598611978
4003,1987,0.15317333383442477,0.1932651122581613
4003,1988,0.1573178534359636,0.20943030472336693
4003,1989,0.15900545666046195,0.20872888960232397
4003,1990,0.1552267379632486,0.19370350311263138
4003,1991,0.18230833764161236,0.14304229721771694
4003,1992,0.20668595291809577,0.12052157262637316
4003,1993,0.253627225674804,0.1472189382422765
4003,1994,0.2362301559427893,0.1499649751181301
4003,1995,0.2494952178396943,0.1421181977857142
4003,1996,0.34721829341663124,0.13020893775399914
4003,1997,0.3707136872621142,0.14163491164958567
4003,1998,0.3852065481947067,0.14064861309672125
4003,1999,0.3843398036090324,0.1285003130545981
4005,1977,-0.022628247070985097,-0.009253178659258137
4005,1978,-0.19473955111934327,-0.03991666263124149
4005,1979,-0.13406952065466626,-0.06064901936643245
4005,1980,0.041154679095826374,-0.03203718508834981
4005,1981,-0.014170352384509144,0.007452310726579996
4005,1982,0.03705584832227604,-0.06286454997261687
4005,1983,0.06733036413750604,0.01906866666094781
4005,1984,0.09652050091298658,0.07709334375088614
4005,1985,0.12354627876089452,0.10110627339261859
4005,1986,0.14102831615109324,0.1595132417293956
4005,1987,0.22372408818054357,0.23922195883599698
4005,1988,0.2483217927247532,0.12342148593278247
4005,1989,0.2527829036173008,0.2714348267314475
4005,1990,0.27677077162318753,0.2955984650333293
4005,1991,0.28316968482705196,0.23541200075040106
4005,1992,0.41216229152773476,0.13050932948677113
4005,1993,0.409249930519862,0.22363731656247332
4005,1994,0.433109159925789,0.2240921071645605
4005,1995,0.5230113628002027,0.2550659215308823
4005,1996,0.49936318526838086,0.3392200634202405
4005,1997,0.5100491969145935,0.43740191837776304
4005,1998,0.5084993349464968,0.5077136794173521
4005,1999,0.48543123668506105,0.5061084867597156
4007,1977,0.018644570328214094,-0.015277455679091756
4007,1978,-0.018012269386784574,0.008709590468579666
4007,1979,0.01451630306866214,0.01611453487080899
4007,1980,0.04037955227785517,-0.002357936377244155
4007,1981,0.04637013162481818,-0.013931460834060985
4007,1982,0.05488681049519517,0.02957151012121049
4007,1983,-0.1027709060555555,0.002900678730007085
4007,1984,-0.04417779558659607,-0.01685844583828754
4007,1985,-0.009836396765816602,-0.0088710150376257
4007,1986,0.012854421826951068,0.010053035019806235
4007,1987,0.03224071624066305,0.011859125991007326
4007,1988,0.12324471969171036,0.1187258495506719
4007,1989,0.05379809773568933,0.022994942405293664
4007,1990,0.1527758177930849,-0.00420036941297782
4007,1991,0.15727625911810073,0.015540636023082872
4007,1992,0.18145556069898383,0.08020460898685024
4007,1993,0.22693430977477114,0.01097459887159299
4007,1994,0.2109343072671468,0.009336668771718246
4007,1995,0.20345551343513169,-0.0075573889452719405
4007,1996,0.24781240635350876,-0.08589292319662309
4007,1997,0.28654745178573116,-0.13600579580728678
4007,1998,0.2980230834246642,-0.19497002287244974
4007,1999,0.3305350034362302,-0.1860651865655253
4009,1977,-0.21305479374500802,-0.03963496555933079
4009,1978,-0.13916491395778596,-0.0008935454056048666
4009,1979,0.058855795878359984,0.10441323121476559
4009,1980,0.08597910140560394,0.03919106991607782
4009,1981,0.10465417504063712,-0.03522154590649502
4009,1982,0.12263333281742295,0.032782728222157435
4009,1983,-0.0371939491681772,-0.03662807529662069
4009,1984,0.01267159892883285,0.022316542091743104
4009,1985,0.004619652800111673,-0.0863254392182611
4009,1986,-0.12445541538097071,-0.0977640571127423
4009,1987,-0.13370126794262926,-0.10040501201724622
4009,1988,0.09764934930643943,0.01829193514953097
4009,1989,-0.002878310933232875,-0.012560205620489201
4009,1990,-0.07109652894090601,-0.007299333287760261
4009,1991,0.0059203580932090105,0.14831681330415294
4009,1992,0.016291541262711817,0.26391867263407687
4009,1993,0.07412993621589958,0.06633701405318451
4009,1994,0.18311348196959543,0.0459044282591442
4009,1995,0.2419017142480797,0.09310957527244004
4009,1996,0.2741703072790571,0.004053645601911563
4009,1997,0.26613488700996957,-0.0025323740759175314
4009,1998,0.2564542620583028,-0.08561172744901276
4009,1999,0.2639109559038584,0.014882819963916459
4011,1977,0.30470009243248786,0.0
4011,1978,-0.02110865375267057,0.0
4011,1979,0.01159852481625645,0.0
4011,1980,0.13112615677380912,0.0
4011,1981,0.10600107191558283,0.0
4011,1982,0.04676903736520899,0.0
4011,1983,-0.1174528346921111,0.0
4011,1984,-0.24964279012531154,0.0
4011,1985,-0.2119906047332618,0.0
4011,1986,-0.16150258427805486,0.0
4011,1987,-0.2997225742024332,0.0
4011,1988,-0.6616291734944246,0.0
4011,1989,-0.6718697607560671,0.0
4011,1990,-0.7294476653140807,0.0
4011,1991,-0.5445667498746349,0.0
4011,1992,-0.5768969897779419,0.0
4011,1993,-0.6119232928364449,0.0
4011,1994,-0.7953844016053893,0.0
4011,1995,-0.8312982243910945,0.0
4011,1996,-0.7697498922412569,0.0
4011,1997,-0.6265038930449345,0.0
4011,1998,-0.8101517920238912,0.0
4011,1999,-0.911352342066106,0.0
4013,1977,-0.1474226974584134,-0.018280983066457347
4013,1978,-0.1321779995896719,-0.028941767982260933
4013,1979,-0.06435285695629567,-0.05478598195253875
4013,1980,-0.019497801133563364,-0.03734472298701538
4013,1981,0.027198741730721565,-0.0018870828009485538
4013,1982,0.0351417517291166,-0.03472219023109664
4013,1983,0.02898204837393692,0.02537591277286336
4013,1984,0.10350349360818623,0.053216906503748766
4013,1985,0.16862531969599637,0.09736990903125564
4013,1986,0.2132051949079532,0.1718126540507087
4013,1987,0.22428619775891523,0.24863838621150777
4013,1988,0.2267636958131538,0.2275811768379504
4013,1989,0.2304740214179306,0.27827608471408566
