fips,year,g,ytilde0_hat,ytilde
08071,1985,1986,0.2523389637178368,0.07091465913000672
08071,1986,1986,0.337877538624755,0.02894714574431667
08071,1987,1986,0.33576052976444276,0.1445512244855518
08071,1988,1986,0.42626666333035274,-0.007771639042222667
08071,1989,1986,0.38841771576149076,0.0033122502239359974
08071,1990,1986,0.3386848369995731,8.847947535199905e-4
08071,1991,1986,0.3477976221910956,0.15777347233926786
08071,1992,1986,0.5245940025292295,0.24540791477751345
08071,1993,1986,0.5912110841109565,0.06981513052637922
08071,1994,1986,0.5709491057005144,0.12821493081088864
08071,1995,1986,0.634138274290164,0.086124679068587
08071,1996,1986,0.8580034530595018,0.3489267676699095
08071,1997,1986,0.8680878278231128,0.22119207760587134
08071,1998,1986,1.059938564634736,0.2121308938597073
08071,1999,1986,1.0771565048674618,0.27460901809974114
