tau-15.0,tau-14.0,tau-13.0,tau-12.0,tau-11.0,tau-10.0,tau-9.0,tau-8.0,tau-7.0,tau-6.0,tau-5.0,tau-4.0,tau-3.0,tau-2.0,tau-1.0,tau0.0,tau1.0,tau2.0,tau3.0,tau4.0,tau5.0,tau6.0
-0.0036059878001404723,-0.003467542886579585,-0.00117416671156456,-0.000797966593925547,-0.007076001913914636,0.0026583946633711116,0.0021388046145937385,0.0024972084738701167,0.0014643675976059548,-0.0045156746154551616,-0.002015376128630184,0.004343026837816436,0.0029549195025518784,0.0033131508126703142,0.011167157576539525,0.037718707751170255,0.061338685279413274,0.05030049022437133,0.05985553323203627,0.05563133281372767,0.02860621347224053,0.043397307661092496
0.0098992105525059,-0.0015743416400432007,-0.0018348333622815961,0.0019205000031554912,-0.008355210031390994,0.0027527501722856905,-0.002863064151540312,0.005955196309862742,0.0014405012996915657,-0.007880079169229125,-0.0013795860299644245,0.00541186268737826,2.438918762444271e-5,0.0015234767592996901,0.002131856206390873,0.022512224212305774,0.04925596673756889,0.04323225396514834,0.056420951147510744,0.04319493670790711,0.02197229284945254,0.052482737123480984
-0.006631524677025836,0.002311709846721034,0.00096144926483304,0.0011077430444966572,-0.005402674174985628,0.001861668018176177,-0.005301378063010013,0.0030982987773425074,0.0041746685687956055,-0.00581537914455146,-0.0009378731471151082,0.0026012479810769615,0.003179756228886621,0.000952327285007711,0.013847747679225827,0.04369955963047229,0.07408295951930509,0.06699579598068954,0.07494546813999757,0.0811577922232041,0.057147288333433674,0.10869201864667719
0.005069881530958202,0.0036598121856486186,-0.0009478244342791229,-0.0034861573048308053,-0.008552296289606555,0.0027170683353087604,0.006780840935449122,-0.002127703395020845,-0.003845281797453595,0.001158129712032371,-0.002076354620977749,0.005737655865496831,0.006520315214513987,0.00023125638725665618,-0.0016843981244264658,0.013834727909097046,0.03399171180197516,0.014762185856173672,0.010516349284162094,-0.004840581657055955,-0.0646749620346316,-0.05040809170357696
-0.020012471261251667,-0.00451251629221396,-0.0014461789382194815,-0.0011569722793785034,-0.005893758607045241,0.004299111453446835,-0.0023872252141857015,0.003877965873618125,0.00343319838874608,-0.00625486103223262,-0.0016924126036538488,0.005705932040509201,0.0028913509122204454,0.005631314153460735,0.013960144129280505,0.037688037324299366,0.04525665730112878,0.036374140894892625,0.05007845002457698,0.05498672457323769,0.04254193969138046,0.04544014705931161
0.0028290405168766315,-0.00032013439031989557,0.001896548847113743,0.0010146528692630138,-0.004109174530215282,0.000562252001496177,0.0022785510787163166,0.0014675271318994752,-0.003755277774604653,-0.010563278507749704,0.0006239171845584796,0.0072208236544211764,0.007107745619676435,0.01354637886563909,0.007877738504923187,0.03492857032571269,0.06669868471224587,0.0568956973909099,0.0640529852038687,0.05931202595254477,0.05652042543107189,0.04653881944321112
0.01890537749405439,0.0037587606167549617,-0.00507873063788362,-0.0016501760896783315,-0.005366476502576959,0.004400569340737074,0.0002004912096696603,0.0014248282519482268,-0.0023607580071491234,-0.005919772724827328,0.0020281091160236804,0.00199775451079738,0.0031448615932900886,0.0016325310826629748,0.0033155937885781897,0.021941127142008916,0.04478678263516303,0.03771196493797784,0.041213845864445965,0.02247848469459569,0.008577286910397655,0.004226265171534135
-0.009704544470940905,0.0003168437024698714,-0.005615805865386366,0.004097322524380139,-0.004447881546293684,0.0013731258071273493,0.006468932290306862,0.002413444161050822,-0.0019417872306662504,-0.0058581585949472595,-0.00420963733496607,0.00027167199344029283,0.0012754065563128048,0.006564751242924628,0.01170678688773372,0.03741224640056653,0.07269475332327656,0.058278152528147956,0.06335875124565889,0.06910402723116625,0.044110377647172946,0.024268028694653096
0.007680737977409515,-0.0034962131245436863,0.000629441863758936,0.002960361311118639,-0.007273312954159279,0.0014097741190748875,0.0019684022194613356,0.0017153591840697493,-0.002257502056287895,-0.006562538065075442,-0.00382707223509842,0.00548313995463905,0.005528198672554381,0.0022160837112494254,0.011229244263390666,0.03744044492895607,0.07590127368929014,0.06211889248376205,0.05250772530433448,0.06641021996734059,0.03170846056973934,0.03597490039164059
0.005495916022891073,0.0016001248843887004,0.002822057057532785,0.002481075743829228,-0.007204574401467764,-0.0038877380488211246,-0.006911389389144569,0.001701439863589841,0.00374105809481477,-0.007102222951541606,0.0022798799912071423,0.0012350470437316222,0.00756535221568848,0.008313742773637988,0.010287723595557997,0.041474014963151534,0.05660495673033027,0.04578447808186757,0.04531903831663447,0.06096602465900174,0.07146531547286171,0.12095902294861313
