fips,year,y,y0hat,tau_hat
35028,1997,4.24784619661762,,
35028,1998,4.31748814294127,,
35028,1999,4.57471100799847,,
35029,1977,5.06352426967957,,
35029,1978,4.8833588187453,,
35029,1979,5.06252879505628,,
35029,1980,4.94801771883225,,
35029,1981,5.16100169630424,,
35029,1982,4.98717085197477,,
35029,1983,5.387305984473,,
35029,1984,5.21610322005009,,
35029,1985,4.90829672393435,,
35029,1986,5.25273341711874,,
35029,1987,4.91220717461857,,
35029,1988,4.94112858509256,,
35029,1989,4.94485195124977,,
35029,1990,5.0800673128535,,
35029,1991,5.00000849165388,,
35029,1992,5.02011852749068,,
35029,1993,5.02888395432101,,
35029,1994,5.03328334679657,,
35029,1995,5.13095575082934,,
35029,1996,5.13507583393333,,
35029,1997,5.40474802909839,,
35029,1998,5.26785818364256,,
35029,1999,5.32301000385253,,
35031,1977,6.45860750868937,6.38795801022731,0.0706494984620587
35031,1978,6.19015231537831,6.28263541501801,-0.0924830996397041
35031,1979,6.24577188107168,6.22977650407153,0.015995377000154
35031,1980,6.17407824258117,6.18728087540494,-0.0132026328237664
35031,1981,6.24203474106957,6.21340930750987,0.0286254335596992
35031,1982,6.25588585882041,6.28967009504413,-0.0337842362237231
35031,1983,6.19496887683485,6.26031463808656,-0.0653457612517139
35031,1984,6.23147829355938,6.21301404752988,0.0184642460294961
35031,1985,6.27168308494921,6.20060191023051,0.0710811747186977
35031,1986,6.27836665734573,6.11525832281702,0.163108334528713
35031,1987,6.46074600490331,5.95632433623482,0.504421668668487
35031,1988,6.54899472741907,6.22905268552589,0.319942041893181
35031,1989,6.44244165233132,6.06690140943101,0.375540242900314
35031,1990,6.52701007563408,6.02129723621005,0.505712839424026
35031,1991,6.55559321484098,5.99829933906259,0.557293875778393
35031,1992,6.76831563817835,5.91629529847866,0.85202033969969
35031,1993,6.84370761489575,5.92708405759124,0.916623557304511
35031,1994,6.91626846896434,5.88679099012305,1.02947747884129
35031,1995,6.88836248876366,5.8684477064064,1.01991478235726
35031,1996,6.82600530951663,5.71895016242803,1.1070551470886
35031,1997,6.74320286140244,5.6096583644582,1.13354449694424
35031,1998,6.66822827606123,5.52233278324359,1.14589549281764
35031,1999,6.65672655064806,5.37750577508404,1.27922077556402
35035,1977,4.87995562295149,4.97637009814915,-0.0964144751976566
35035,1978,5.109554111761,5.00888584423405,0.100668267526947
35035,1979,5.11868617965588,5.06883444470773,0.0498517349481471
35035,1980,4.76583805289528,4.89975210558611,-0.133914052690825
35035,1981,4.92691998086598,4.82529249332522,0.10162748754076
35035,1982,4.95580447897978,4.92385883242933,0.0319456465504508
35035,1983,4.84430343855987,4.7811588994389,0.063144539120974
35035,1984,4.90030783610465,4.85673695484445,0.0435708812602007
35035,1985,4.71556649225478,4.87604652146161,-0.16048002920683
35035,1986,4.77892016335598,4.73060365754965,0.0483165058063255
35035,1987,4.91569363022633,4.62501735821204,0.290676272014292
35035,1988,5.07889026167447,5.05162060554268,0.0272696561317929
35035,1989,5.20679623416804,4.77805918212604,0.428737052042
35035,1990,5.2659920278802,4.79752226916797,0.468469758712226
35035,1991,5.09777755738264,4.87839617773535,0.219381379647286
35035,1992,5.08456405005184,4.86444547808601,0.220118571965834
35035,1993,5.13044735751649,5.01043405626395,0.12001330125254
35035,1994,5.06620779475515,4.9547082151712,0.111499579583953
35035,1995,5.15393047911089,5.07615552509899,0.0777749540119057
35035,1996,5.25161433913295,4.83228614085522,0.419328198277727
35035,1997,5.29390205958865,4.7354174538677,0.558484605720947
35035,1998,4.76217396205287,4.42618396020296,0.335990001849915
35035,1999,4.87519735277598,4.07748648261304,0.79771087016294
35037,1977,4.93478350660029,,
35037,1978,4.99551235656208,,
35037,1979,4.66389145938724,,
35037,1980,4.62305205700686,,
35037,1981,4.63840899915223,,
35037,1982,4.89452006006339,,
35037,1983,4.83871729750109,,
35037,1984,4.78353123238438,,
35037,1985,5.02454481598658,,
35037,1986,4.99613698370926,,
35037,1987,4.83949308567845,,
35037,1988,4.89710842789508,,
35037,1989,3.81991226892636,,
35037,1990,3.93331187052022,,
35037,1991,3.97960255423486,,
35037,1992,3.25076741198244,,
35037,1993,3.65565458723003,,
35037,1994,3.89817613904855,,
35037,1995,3.80206837867529,,
35037,1996,3.42113276620457,,
35037,1997,3.70555657988322,,
35037,1998,3.25809656667756,,
35037,1999,3.36729584951213,,
35041,1977,4.59972316658881,4.59016758076162,0.00955558582718741
35041,1978,4.49486452626068,4.56599148132843,-0.0711269550677525
35041,1979,4.88504706760058,4.77012831403077,0.114918753569807
35041,1980,4.7735348385382,4.75235465464772,0.0211801838904773
35041,1981,4.61117335120688,4.70770834361655,-0.0965349924096675
35041,1982,5.03568670181648,5.12851939264644,-0.092832690829959
35041,1983,5.062481398971,4.92025073656308,0.142230662407923
35041,1984,4.99198398760726,5.01707034990753,-0.0250863623002715
35041,1985,4.91656233126177,4.91886651644451,-0.00230418518274256
35041,1986,4.83778949176549,4.81212081043529,0.0256686813301954
35041,1987,4.88867264733226,4.9673659764997,-0.0786933291674412
35041,1988,5.02466116457794,4.21004935513009,0.814611809447849
35041,1989,5.01030754159704,4.3365394878701,0.67376805372694
35041,1990,5.01624409890203,4.18121724265602,0.835026856246011
35041,1991,5.10729126583721,4.52294972697696,0.584341538860255
35041,1992,4.93001807453509,4.81227628386027,0.117741790674821
35041,1993,5.08074058124734,4.92300747782418,0.157733103423165
35041,1994,5.21832333826332,4.96340195612516,0.254921382138159
35041,1995,5.25668395846691,5.10355018771981,0.1531337707471
35041,1996,5.12327428557367,5.20236218336924,-0.0790878977955742
35041,1997,4.6784805905957,5.12029889392473,-0.441818303329027
35041,1998,4.64439092292592,4.50305972379651,0.141331199129409
35041,1999,4.49980969317871,4.20580946757394,0.294000225604771
35047,1977,4.02354798586787,3.87427285208397,0.149275133783902
35047,1978,3.91376941503784,4.09694444631635,-0.183175031278513
35047,1979,3.98117985006626,3.99077751425651,-0.00959766419025154
35047,1980,4.00369772741129,3.89372119836486,0.109976529046434
35047,1981,3.89670189075882,3.97775772669248,-0.0810558359336637
35047,1982,3.89677780188759,3.97115015560692,-0.0743723537193293
35047,1983,4.00883524458094,4.09750308832841,-0.0886678437474737
35047,1984,4.09691524565768,4.12331884606223,-0.0264036004045511
35047,1985,4.46269088860929,4.25867022221967,0.204020666389618
35047,1986,4.45621467945989,4.21716335621069,0.239051323249205
35047,1987,4.15485179982129,3.90900767928846,0.245844120532828
35047,1988,3.96879084012812,5.30031097252795,-1.33152013239983
35047,1989,5.06793601550447,4.98113549334514,0.0868005221593329
35047,1990,5.33835626659854,5.20384097398115,0.134515292617391
35047,1991,4.7637376739272,5.10516852076643,-0.341430846839227
35047,1992,4.51589948294764,4.91350312486455,-0.397603641916909
35047,1993,4.18812321108246,5.31335633048877,-1.12523311940631
35047,1994,4.29057221099044,5.16441598127378,-0.873843770283344
35047,1995,4.49246898201253,5.14665192878621,-0.654182946773678
35047,1996,4.44081936266088,4.74740351786997,-0.30658415520909
35047,1997,4.20228572614804,4.67355140249327,-0.471265676345234
35047,1998,4.27666613764251,4.895006487114,-0.618340349471491
35047,1999,4.20469263673859,4.65030615647846,-0.445613519739873
