tau-22,tau-21,tau-20,tau-19,tau-18,tau-17,tau-16,tau-15,tau-14,tau-13,tau-12,tau-11,tau-10,tau-9,tau-8,tau-7,tau-6,tau-5,tau-4,tau-3,tau-2,tau-1,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,tau12,tau13
-0.005615489082224797,-0.009405751726091644,-0.0023115086194762293,0.015538535438121746,0.004498156029632922,0.010555347223539117,0.012752027929587073,0.01165698424430788,0.00965631930612845,-0.002453808760600868,-0.0073541523587014445,-0.006478249796311506,-0.0035508669747648645,-0.005733296868950049,-0.0012630654788721384,0.002403465971045764,-0.00023626280231098956,0.0036829167864137076,0.008316759833017072,0.002444462990256736,-0.0004635812630870767,-0.0022087437956492917,0.01552640388182329,0.04508288858898568,0.03786315917573923,0.03577311794925814,0.039108844038543325,0.04671914039715961,0.05724191073879188,0.07286108341359368,0.08499823312159648,0.0849058228933204,0.08419736245992118,0.05291818539369524,0.013878988086838863,0.02740501710298012
-0.03171265362018806,-0.02295802575150153,-0.0244949180209043,-0.007909219946527905,-0.009215187712417833,-0.008591833448662082,0.0032114265946056675,0.0011368578884414595,0.0007830347853752134,-0.010310578565076355,-0.007698235159985519,-0.0016131241214320559,-0.0031396041635920005,0.001141208556857112,0.001841321143036482,0.009394304604403114,0.004710535137230373,0.006988464428853399,0.006070115857121292,0.0016983950346545092,-0.004886753946723936,-0.00439169070678753,0.014892888458527867,0.0433655865115014,0.0377095904367213,0.03421369237581378,0.037820823115643915,0.047573414099814235,0.05846066269313581,0.0728927587791289,0.08520264258082183,0.08215122498256379,0.049374852602031005,0.03350098251557176,0.0014517742159437426,0.07154638279764038
-0.027752997437647055,-0.024295160104097945,-0.0019025725898348575,0.008444102121385806,0.006695434913093927,0.0043014176038850905,0.008959754727159942,0.008549192693222256,0.00402822445773265,-0.0058983253349896795,-0.005521463002547405,-0.004082116477114875,2.836964683480432e-5,0.0010893299800937134,-0.0025049659022592205,0.0009466846212425242,-0.001473089028990205,0.002630569009599911,0.005696697773467932,0.0006991877170880855,0.002168447536820094,-0.0008416875453289728,0.02083465200347298,0.04980902790436574,0.0465761319645338,0.044768283410077304,0.047313105100080625,0.05751438277092736,0.07184877096734496,0.0833475503525253,0.09052244250046658,0.08681926698813079,0.10495879157606638,0.09266272599290552,0.07227443164815643,0.08358577545172195
-0.036604053135003735,0.0030734567055481212,-0.0022638917576166748,0.0038862451426586024,0.0015771045439810893,0.0007996227161136355,0.00682054801920238,0.0072560346626668664,0.009337648014977287,-0.001970267222707949,-0.004588153549392786,-0.005991767013928027,0.00019391908553203864,-0.0016787152070915122,3.317628135110685e-5,0.0006101412540798231,-0.0036906139527894985,-0.0018288096689855868,0.003206484468124165,0.0038604553072259847,0.0014439304918102164,0.0013126265308596923,0.019532000727362765,0.048373869146897494,0.046794305680489034,0.04936342875480742,0.05562576712296236,0.06500853304969584,0.07601609727435948,0.09419143310961374,0.10446006992908119,0.1078161701218408,0.11015662927837157,0.0884515730641528,0.061286700448325085,0.07392895835668588
-0.033677792909724204,0.009518111012652332,-0.01223339821242216,-0.001068019364980951,-0.0014483131557159448,-0.01086529618797969,-2.9176725772760412e-5,0.002092363510314979,0.00140222043933573,-0.0011405926083010297,-0.005743332551883343,-0.0006040856951332659,-0.0004316913088659657,0.00018061711245774128,0.000830054165912673,0.0035108044172509054,0.0037495559010452743,0.004181315779643274,0.0035410024378331136,0.0027114420012388516,-0.0018651007415230088,-0.0028518207384934024,0.012930113847170866,0.03925081749982061,0.03764837040327748,0.030298348131009446,0.03764917918045099,0.041457394780085116,0.05321331128086658,0.07348137658491831,0.07485375763616543,0.07233642653798725,0.0428120632585202,0.02400246836604401,0.00345807584424024,0.0732602780843355
-0.05364847459176633,-0.04242058676832839,-0.03100366612795032,-0.011502479781709424,-0.017620625552785586,-0.007306558440921116,0.003350611089037453,-0.0005380505522970224,0.006510991425307138,-0.00431443071259987,-0.0002736870806101271,9.423063138714446e-5,0.0027796719786469123,0.003068692376200097,0.005820228407939561,0.006112987367939042,0.003480528679810387,0.006491080460474251,0.006475753454246312,0.0024079413912172403,-0.00201605152365268,-0.010678795119334946,-0.0031586960464355532,0.014323621461332259,-0.004456429849290651,-0.016110469428986213,-0.014323600780269717,-0.01219262046702783,0.003973974491555198,0.017309188175578343,0.020495572565093944,0.005001216975559789,-0.023735112210160073,-0.0821109021700313,-0.10583137464762234,-0.06278265931606025
-0.04267010731752599,-0.005648223225280029,0.024475709694184868,0.028874044293974492,0.013903332832377541,0.003567843075520065,0.005377838334248026,0.006712643613210324,0.004217827610911599,-0.004487181659664422,-0.010177595285660975,-0.012771690024227761,-0.007750218986629311,-0.0036595020742330895,0.002507013827983504,0.011278526040648931,0.009957294828439144,0.011614229431399834,0.022858053374311894,0.026169762132107113,0.0387937875408685,0.044283494331781,0.06988668411282585,0.10210254046115684,0.10559599060757634,0.11274659411293964,0.12020688739820139,0.13367882153448293,0.15108330268455022,0.16316388609906995,0.1658820173470096,0.17707553231961595,0.19121827348922305,0.18231719788284317,0.16232204965584304,0.20636775975256935
-0.09798242930126921,-0.060449196435267784,-0.02297121671393791,-0.03701109641641099,-0.021840436937044162,-0.010645905088838543,0.0017253078114411711,0.003954546253973786,0.0037473550298872116,0.0007508688814068128,-0.00394290724580303,-0.0011783819341405794,-0.004987187789584684,-0.006366631095901009,0.0001629675695663018,0.0034578787824858935,-0.0003345502425096041,0.0031081124820271505,0.009362876293205221,0.006366971879732633,0.006212137393830624,-0.0002849667357473578,0.0209539819547619,0.04307240811328862,0.03913076956593214,0.03790760034876275,0.045120369028082766,0.05355563431705774,0.0664916465574188,0.08565988566138057,0.09583353085468876,0.10169286765111915,0.09219694878950402,0.06804894943510907,0.06070266288829826,0.10777897548162754
-0.0325148038381281,-0.03693056199839867,-0.02410392989465053,-0.004413536332872703,0.0008500874127603317,-0.004306773761779923,0.0056251283394972654,0.002329029049684092,0.001899251144872523,0.0001731710281440488,-0.0014494843456936296,0.002123549596312248,0.004209401556869461,0.0009306239990500453,-0.0006408200684404666,0.003673383268185792,0.0008229620476030941,-0.002220833044580676,0.002272794198046225,0.0014438428157103815,-0.0015039126718246873,-0.0017917669203162212,0.01715765423847317,0.04794486793719675,0.04853659036359833,0.045406817191491006,0.045969143886132165,0.04955259769328723,0.05919554095625121,0.0764361672828536,0.0764990382398928,0.08541888486342476,0.0768741436415198,0.08023362764894071,0.10300525728342118,0.09100178600590607
-0.08608612728873911,-0.013106939510325452,-0.01297715110125937,-0.011188901336167,-0.0025536422294592733,-0.003490687766993211,-0.0022896000844074113,-0.0024952164530982614,0.0010652803204974177,-0.001710188898333628,-0.001475398614542428,-0.0028721191960554347,-0.0044267104566542955,-0.002136405362694115,0.0010633798055814585,0.0010116350779185146,0.00043484397344372864,0.004657513287933485,0.004277549528825846,0.004301882669904189,0.0003279232474290784,-0.001181443391124028,0.014983057854250463,0.04850539532242759,0.043280795358305944,0.04292332000730672,0.05160621111095888,0.06145194914864243,0.07433444576449258,0.09090618467225631,0.09997466959858849,0.09235182843694137,0.07514071648614408,0.05717082626674619,0.062297700089997854,0.060281346354283095
-0.042497518940336154,-0.0286296362313823,-0.012799595053320583,0.005966514183976719,0.0013120940105863057,-0.0008720657970694236,0.0020584056879084226,0.0016447738837733555,0.002926727883361571,0.0004895879726832618,-0.004623240205682173,-0.0016555125928837172,-0.006238079300470094,-0.0002873058197125052,-0.0007211158997007821,0.006379743676941122,0.0007330857402697143,0.0035443418481806103,0.0011529120703730944,0.0014475485403307171,0.0019614424194764335,-0.0036899357106748164,0.017276833709901324,0.04431402071751135,0.043477130983279544,0.048376655539828395,0.04793165854865343,0.058718335232231904,0.07008123214696542,0.08636097139603964,0.10195778224310188,0.09093001053541136,0.08622621389105557,0.07585139150869734,0.05385567155394509,0.08248528606358178
-0.03599895142194687,-0.02457100013195022,-0.009996685848001145,-0.00808864153559618,-0.003781519191470098,-0.01022839827869663,0.0012631205408020793,0.0025615457906466082,0.008565828655889136,-0.00022255323590818178,-0.003506248593104922,-0.0005303461544592017,-0.0032105727047751836,-0.002832245601481339,0.0003779049886926326,0.005589885230747782,0.0007524753091985423,0.009477828992300232,0.010637551725417626,0.0030406487566771675,6.799604497568608e-5,-0.005645153269599767,0.008043786641162063,0.032782018629754814,0.024856907024389124,0.0175319534219885,0.017302684229339504,0.017733446576882948,0.024691740276131427,0.04107851578938278,0.05493061050085829,0.0442909040928568,0.035098043222768334,-0.003944801099077028,-0.01763040975921987,0.052835734016054355
-0.06965480883548403,-0.018439473538363196,-0.0004983378663434966,-0.003927322870225226,0.0034056354434215588,0.008348217661401546,0.005926370034456825,0.017367842787838747,0.010811620467472548,0.004490641481669935,-0.0063364913705598,-0.0002562415767758506,-0.002422476057304575,-0.0003557219692026897,0.004236318810214482,0.014488144236507083,0.016825533868605903,0.024334018630801285,0.028415948824782346,0.038258479414132,0.04532392170977432,0.05544526893331663,0.08300631379844474,0.11551170215633084,0.11662294623176793,0.1229239361846225,0.12135068707138082,0.1306740442067789,0.13682996023551885,0.14696080325451336,0.15222558361100388,0.15728050604165325,0.17947384602732222,0.17216942379448869,0.15694495308467304,0.20075949613320634
-0.029607425385414422,-0.0326035028877572,-0.009509610198926764,0.009229732219496247,0.003927235731187297,0.004698433363309771,0.010511590800100756,0.014211153472786349,0.009532122296141381,0.00023331743351987798,-0.0033196127252759474,-0.0018284500221870958,-0.0030759820944483676,-0.0013542432838802292,-0.0011787151530076893,-0.0003429738152503884,-3.7320036294751216e-5,0.003592717231096044,0.00663572063059148,-0.00034994118091072427,0.0010626002779694818,-0.003187627878227676,0.00888696198978933,0.0394934159143929,0.028828868101975866,0.025177551524341975,0.0248588903295359,0.0331607168798246,0.04113371211401031,0.060542494118869444,0.06925231350383435,0.06420106657255467,0.04016426198862279,0.031217404036910992,0.02091579597435446,0.04557283276295143
0.00312258528348291,-0.0172404645204549,0.018997184464607603,0.01816128758005274,0.009174848772393938,0.01378090327214603,0.00984794404188059,0.008942840937235484,0.011251439642160129,-0.001109007751725313,-0.009335547550121927,-0.010340081970353184,-0.009828336017574137,-0.008876931213087769,-0.003469081611401233,-0.0011620062650752542,-0.0009818752621606828,-0.001699999125440271,0.014120559104595835,0.018655560249736566,0.02710268572218279,0.03498434571246902,0.05511055560678577,0.0875479265199784,0.08812746331231783,0.09419616514575838,0.10791660725425359,0.12119343591448284,0.13391430900711832,0.14174851607835706,0.1456684893971616,0.1420189570543249,0.15019666073079585,0.1395572317335763,0.12697876920226497,0.20671393874599578
-0.02604833850395024,-0.03293469278578288,-0.014815260598666854,-0.00562705574307082,-0.006702161469544036,-0.002172410742427411,0.004441015381846427,0.005327134845860919,0.004499492146934439,-0.004945026675315214,-0.0031614790853914635,0.0002890788052984378,-0.0020505145182246904,-0.0015982049707584437,0.0008743960771248533,0.0013963064848857229,-8.588663907939139e-5,0.002707165900994731,0.0038488844627240504,0.0008255932760929119,0.0026272715990018148,-0.000287501631916118,0.020967292196211573,0.05405553662647322,0.05484549092807102,0.053488886950611235,0.06051699289189565,0.06623469075637035,0.07076200477743586,0.09596970163382242,0.11472734298634518,0.1233214940011654,0.12575815445045777,0.13537072821493892,0.14115616025840824,0.18479283929466692
-0.009327533432394123,-0.012184482127263597,0.001504554387281072,-0.0020078444111936203,-0.0012258922152112756,0.005463685124207172,0.006223327658796344,0.010204962737697715,0.0034570214782111233,-0.004908946139915542,-0.0027129737070617616,-0.0009988707811271539,0.0016033548675323521,0.0035975957566936815,0.0011845055710139518,-0.0011849348936632197,-0.0019965071789502555,0.0013687527198060821,0.0027244715351124175,0.0033786237530980313,0.00214728444231442,-0.0034919918112746254,0.01436268280912007,0.03719490938675678,0.033401755894937935,0.031326264181288185,0.03199091429654353,0.04144608387923336,0.04669104689085207,0.0639316935115953,0.0721998194925295,0.05932372747031857,0.06454640042994485,0.0512745187095453,0.051957729645508835,0.11365032732963747
-0.05057870592240303,-0.030585841147246568,-0.0024213289665315414,0.0004941425853959726,-0.0018536614476357038,-0.002928515152338567,0.005525151414383567,0.006220413746629201,0.00746258889613266,-0.005412796738557939,-0.0031263152110849613,-0.0015929437959242637,-0.0011820963392235415,-0.0032956027273472644,-0.0022547524916970846,-0.002511218926933813,-0.001132731521639972,0.0024989560018876668,0.0037960661708047877,0.0036496033805223285,0.004244462296398292,0.0011210594032123725,0.025684191117092203,0.054885037013297285,0.055112431314122245,0.057513266503010106,0.06352879313374919,0.07707473617611929,0.08890296098738175,0.10486550575710847,0.1260597106609595,0.1304082127481889,0.14197703925438776,0.14048838719838874,0.13802106475368503,0.12955167178055396
-0.006032770416359302,-0.004157670539339936,0.006052076168146989,0.013218017436936812,0.002582655255589101,-0.0006059390052648472,0.010141430134863487,0.014319334014443632,0.009908065824641758,-0.00021721537561419606,-0.0014538617361223305,-0.0032238303094558086,-0.002921368550913403,-0.005464098882699898,-0.006033381615856508,-0.002612407169295448,-0.0015416673404455568,0.0015180448156653513,0.006067275040682509,0.006106350238582484,0.0010907559036253292,0.005215435356991873,0.023186833244042263,0.04983683776631972,0.043530683840334705,0.054307076918906044,0.057297713082418995,0.07726910994756682,0.09431891797498322,0.12951055727154398,0.15137809321264656,0.1585461709636063,0.16624767002100013,0.15760492024719747,0.17563930625132837,0.11467790382853664
-0.0025172926384398227,0.011813860264368564,0.04209385746151088,0.04219253835862247,0.029276746460298427,0.015864561826133987,0.013168391897110006,0.01766159960734254,0.014898416720746066,-0.003719519220460086,-0.011402239606683908,-0.013305625913852263,-0.015240055886260028,-0.006446875418984376,-0.0035631265524982774,-0.0012212164171890177,0.007416872386697009,0.014320827280977002,0.02857675206960165,0.032516870333660394,0.04151176294922672,0.05114973236314861,0.08066164646685375,0.10774639497999379,0.1065478135933619,0.11405112241334232,0.12315948672213699,0.13603125261515128,0.15237844601148473,0.1649442838198847,0.18039851314229693,0.1826062426584133,0.2003856745291204,0.20662813777595063,0.19924887341833517,0.21992819001936706
-0.09059700847268229,-0.05850128440145673,-0.06442809637599642,-0.052710344965881326,-0.052314250054686845,-0.036833738569273904,-0.030036463732707776,-0.014885572593674451,-0.012711842203300471,-0.00202695323961147,-0.0012244563858429913,0.007132888409180649,0.009466542222334512,0.012516571435198688,0.015782941520210748,0.02401794636933085,0.024860739557857815,0.03843923130271065,0.045927268897054147,0.05552956388760066,0.06086988194223812,0.06588134983336208,0.09292651594136973,0.12191578602502715,0.1272038714765998,0.12704785956913017,0.13266473753179078,0.13556116253613668,0.15343014432449265,0.16441714863628248,0.1777590510617011,0.17058588677427228,0.1926130134562252,0.18076124088987522,0.1692664287960379,0.18771049492330177
-0.0090536206053055,-0.0052402429592579534,0.007227650052921883,0.010668300527387051,0.0032346894098718676,0.004083663650014834,0.012557758765823806,0.01082951119531061,0.01324449267244282,-0.0021563969644325157,-0.005052650130839463,-0.005114916902831298,-0.004482409854627789,-0.0035269462527064846,-0.00257130774032337,0.0015078672088497985,-0.003260815811473138,0.0022225029100803127,0.002305667459664272,0.004581664677841052,0.003987448773564561,0.0019256838930654168,0.022005459677116507,0.053157580607422796,0.053212635841302605,0.04776654299590808,0.05409845081527638,0.05562365957059556,0.07084222239058267,0.08987604317444549,0.10064317074786504,0.08838531137309286,0.09135242500575125,0.06291261753289555,0.07538542045881391,0.0748617950135711
-0.035875381837637804,-0.03474254755870156,-0.018641206324177494,-0.02643396883155997,-0.024958148502384436,-0.01584696597666597,-0.007663643194774183,0.001282015211912014,0.0043175694767698634,-0.006128915300154376,-0.00939040942658852,-0.0022405755031713374,-0.004983570533800859,-0.0012365046599426878,0.0040403597600499235,0.0024042468625628984,-0.0005653912602555952,0.004541860214239733,0.01396155327892754,0.004939491851635397,0.0010051343675363666,-0.0035908241750736616,0.005135370445634489,0.02718464146791138,0.029477980007045174,0.03178142831613537,0.0368058692424643,0.044905641482671864,0.05753967903707512,0.07395172230525837,0.08576377083641641,0.10575266482423504,0.0907005239324828,0.06095130469434988,0.052064212555618494,0.026895485991391976
-0.012296382659682805,-0.02089729710650601,-0.012701716942040383,0.012456058706222828,0.010256867546925393,0.006318402577929058,0.007750474278172459,0.004995542380134476,0.0010237128337661082,-0.0038973118321941522,-0.011822409245270504,-0.004900243907073319,0.002878192612031818,0.0012609705834279738,-0.0022708916133777537,0.0035034410870877553,0.0008447084932238638,0.005105919755451574,0.0031998045293482303,0.0038043691912348332,-0.00024879569407415547,-0.001668782709229399,0.011902533313214385,0.03839109871911725,0.026549371073182646,0.023600726514245173,0.025423911092580315,0.03506475967180256,0.04971912849675035,0.06828121042124875,0.07617338839158379,0.06152904427157722,0.04043012650343197,0.002865205889184108,-0.0004234360100917811,0.06958204636854978
-0.05355330330686082,-0.04705865872381625,-0.0060692276974034795,-0.01389807593050583,-0.009384663180598737,-0.014818562916877859,-0.010948509253278737,-9.67479615541879e-5,0.00388980722969835,-0.002757320431618729,-0.006725061647627548,-0.009251323247694792,-0.007245242816802881,-0.003094235164084127,0.0035670257131729466,0.010147238633317188,0.006818604727978383,0.010741016603211322,0.024615467774898682,0.027590928542780332,0.03974119006295758,0.040911102544371934,0.0619181438257986,0.09504369680466358,0.0923396323818638,0.10475029345247508,0.11241708006750908,0.12760027858040293,0.137189250829132,0.14593785456919606,0.16533353738369394,0.1651538100798651,0.18758020748021914,0.2120290997545513,0.22911305659743375,0.26962056669261897
-0.018076645101936944,-0.009837711428446425,-0.013115850928157738,-0.011893174975494079,-0.009831975412008098,-0.0026224605072770095,-0.0002858325197908174,0.0031624223175938837,0.004886756487765198,-0.001381026078280786,-0.0010495600472210567,0.0030294161803635054,-0.0025976005038020156,-0.006510549157996586,-0.003873844931080264,-0.0010930465153452835,0.0006640158652491382,0.0052211093271457305,0.003133131667610405,0.006055740493143409,-0.00021406145887770817,-0.0009009436493979112,0.019871689239666812,0.05165839732148175,0.050053209217827445,0.04969146118679809,0.05576567360706873,0.0640482293751649,0.07711296229753857,0.0902576924467012,0.10663962690287036,0.11191445374184811,0.1075048964399448,0.09444650442789913,0.12070671381778601,0.08980630616564385
-0.03077137287206408,-0.03050307865242753,-0.02159958400236622,-0.008566403188949108,-0.007439761059494303,-0.00997402808775066,-0.00027203953251556,0.006190118315192129,0.004384647620897557,-0.003098803027474328,-0.0006942982870908504,0.0015828718008223672,0.002944607223654565,0.004351510971391694,5.845109999047342e-5,0.004683523473089057,-0.0004947000744232659,0.0026007596446640437,0.0025388233563237287,0.0035613032463061517,0.0025651426594376276,0.00118199055892867,0.020892945695822254,0.043672802060810395,0.04331735370089429,0.03796554595317663,0.04109201523349899,0.04261001594944142,0.05583603290474193,0.07116060289670006,0.0751716584176696,0.06502160317609548,0.05740888270817322,0.04022202631817702,0.04407811733236041,0.043517661265309024
-0.03479916935802683,-0.009844368307831178,-0.003440200882199398,0.0008743300604118602,-0.00020730756568482223,-0.006836878889567386,0.005967737800925654,0.0066309623657155835,0.00488129368785148,-0.0002887535967801881,0.0019213615296219176,0.003336208257260619,0.0033998321644665573,0.001950427469801458,-8.998935933862658e-5,0.001725540901949964,0.002737256213079476,0.0037687861053921274,0.005053820529266825,0.005187420776705685,-0.003834824927403471,-0.0034855562407908416,0.0103377478717594,0.029088205407599335,0.024466740925220127,0.014267120641196875,0.006516631709562635,0.014331694778806189,0.024087150517841247,0.036899300847651376,0.04179103413559539,0.028760090886887107,0.0034850374831142364,-0.038224774496953724,-0.08424382717176478,-0.12349338315534081
0.005810592178497287,0.004247358218273671,0.018695144054566407,0.02837846176054489,-0.0010463307239657702,-0.0029251654942115232,0.008093879705953232,0.006199471270352884,0.00673960561134898,-0.0008654408433921042,-0.0015499019040438257,0.005176336924473183,0.00489529321013887,0.0034007647667054193,0.01594262388236905,0.016231124162685743,0.026552953178839923,0.0375179367520353,0.05147690373453356,0.050527113600105186,0.05431814681999917,0.06324602751507544,0.09324171491196655,0.12318048583027612,0.11827080663582822,0.11524377332762903,0.11945480057930667,0.1335472206055598,0.13882859780672627,0.15438103421281582,0.16146756271896007,0.16300368792699996,0.1782060001946431,0.17770579213250504,0.16112389665605464,0.19005780719989346
